player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
De'Aaron Fox,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,5.5,-140.0,106.0,False,fanduel,2026-06-02T15:22:34.254601
Julian Champagnie,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,1.5,126.0,-168.0,False,fanduel,2026-06-02T15:22:34.254617
Mikal Bridges,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,2.5,-174.0,130.0,False,fanduel,2026-06-02T15:22:34.254620
Stephon Castle,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,6.5,-136.0,102.0,False,fanduel,2026-06-02T15:22:34.254622
Dylan Harper,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,2.5,-128.0,-104.0,False,fanduel,2026-06-02T15:22:34.254624
Victor Wembanyama,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,136.0,-182.0,False,fanduel,2026-06-02T15:22:34.254626
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,6.5,-146.0,110.0,False,fanduel,2026-06-02T15:22:34.254628
Devin Vassell,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,2.5,130.0,-174.0,False,fanduel,2026-06-02T15:22:34.254630
Josh Hart,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,4.5,-102.0,-130.0,False,fanduel,2026-06-02T15:22:34.254633
OG Anunoby,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,1.5,-200.0,148.0,False,fanduel,2026-06-02T15:22:34.254635
Karl-Anthony Towns,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,-162.0,122.0,False,fanduel,2026-06-02T15:22:34.254637
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,11.5,1060.0,,True,fanduel,2026-06-02T15:22:34.254704
Stephon Castle,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,11.5,1060.0,,True,fanduel,2026-06-02T15:22:34.254707
De'Aaron Fox,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,11.5,2000.0,,True,fanduel,2026-06-02T15:22:34.254708
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,-2500.0,,True,fanduel,2026-06-02T15:22:34.254710
Stephon Castle,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,-1800.0,,True,fanduel,2026-06-02T15:22:34.254712
De'Aaron Fox,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,-750.0,430.0,True,fanduel,2026-06-02T15:22:34.254715
Josh Hart,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,-240.0,174.0,True,fanduel,2026-06-02T15:22:34.254717
Karl-Anthony Towns,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,-162.0,122.0,True,fanduel,2026-06-02T15:22:34.254719
Victor Wembanyama,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,136.0,-182.0,True,fanduel,2026-06-02T15:22:34.254721
Mikal Bridges,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,154.0,-210.0,True,fanduel,2026-06-02T15:22:34.254722
Dylan Harper,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,200.0,,True,fanduel,2026-06-02T15:22:34.254724
Devin Vassell,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,330.0,,True,fanduel,2026-06-02T15:22:34.254725
OG Anunoby,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,3.5,440.0,,True,fanduel,2026-06-02T15:22:34.254727
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,9.5,350.0,-550.0,True,fanduel,2026-06-02T15:22:34.254729
Stephon Castle,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,9.5,360.0,-580.0,True,fanduel,2026-06-02T15:22:34.254731
De'Aaron Fox,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,9.5,750.0,,True,fanduel,2026-06-02T15:22:34.254732
Josh Hart,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,9.5,1500.0,,True,fanduel,2026-06-02T15:22:34.254734
Mikal Bridges,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,1.5,-590.0,370.0,True,fanduel,2026-06-02T15:22:34.254736
Mikal Bridges,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,2.5,-174.0,130.0,True,fanduel,2026-06-02T15:22:34.254737
Mikal Bridges,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,4.5,350.0,-550.0,True,fanduel,2026-06-02T15:22:34.254739
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,4.5,-700.0,410.0,True,fanduel,2026-06-02T15:22:34.254742
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,5.5,-290.0,205.0,True,fanduel,2026-06-02T15:22:34.254744
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,6.5,-146.0,110.0,True,fanduel,2026-06-02T15:22:34.254746
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,7.5,132.0,-174.0,True,fanduel,2026-06-02T15:22:34.254747
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:30,assists,8.5,230.0,-330.0,True,fanduel,2026-06-02T15:22:34.254749
