player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
ajay mitchell,assists,1.5,True,2026-04-03,,,-500.0,,,,-500.0,fanduel,,
ajay mitchell,assists,2.5,False,2026-04-03,,-143.0,-174.0,,108.0,130.0,-143.0,draftkings,130.0,
ajay mitchell,assists,2.5,True,2026-04-03,,-144.0,,,,,-144.0,draftkings,,
ajay mitchell,assists,3.5,True,2026-04-03,,165.0,138.0,,,,165.0,draftkings,,
ajay mitchell,assists,4.5,True,2026-04-03,,349.0,,,,,349.0,draftkings,,
ajay mitchell,assists,5.5,True,2026-04-03,,710.0,560.0,,,,710.0,draftkings,,
ajay mitchell,assists,6.5,True,2026-04-03,,1380.0,,,,,1380.0,draftkings,,
ajay mitchell,assists,7.5,True,2026-04-03,,2400.0,1700.0,,,,2400.0,draftkings,,
ajay mitchell,points,5.5,True,2026-04-03,,-1400.0,,,,,-1400.0,draftkings,,
ajay mitchell,points,7.5,True,2026-04-03,,-520.0,,,,,-520.0,draftkings,,
ajay mitchell,points,9.5,True,2026-04-03,,-255.0,-265.0,,,,-255.0,draftkings,,
ajay mitchell,points,11.5,True,2026-04-03,,-143.0,,,,,-143.0,draftkings,,
ajay mitchell,points,12.5,False,2026-04-03,,-110.0,-108.0,,-116.0,-122.0,-108.0,fanduel,-116.0,
ajay mitchell,points,12.5,True,2026-04-03,,-108.0,,,,,-108.0,draftkings,,
ajay mitchell,points,14.5,True,2026-04-03,,155.0,158.0,,,,158.0,fanduel,,
ajay mitchell,points,17.5,True,2026-04-03,,323.0,,,,,323.0,draftkings,,
ajay mitchell,points,19.5,True,2026-04-03,,506.0,520.0,,,,520.0,fanduel,,
ajay mitchell,points,24.5,True,2026-04-03,,1500.0,1400.0,,,,1500.0,draftkings,,
ajay mitchell,rebounds,2.5,True,2026-04-03,,-179.0,,,,,-179.0,draftkings,,
ajay mitchell,rebounds,3.5,False,2026-04-03,,132.0,,,-175.0,,132.0,draftkings,-175.0,
ajay mitchell,rebounds,3.5,True,2026-04-03,,131.0,140.0,,,,140.0,fanduel,,
ajay mitchell,rebounds,4.5,True,2026-04-03,,279.0,,,,,279.0,draftkings,,
ajay mitchell,rebounds,5.5,True,2026-04-03,,567.0,540.0,,,,567.0,draftkings,,
ajay mitchell,rebounds,6.5,True,2026-04-03,,1080.0,,,,,1080.0,draftkings,,
ajay mitchell,threes,0.5,True,2026-04-03,,-178.0,,,,,-178.0,draftkings,,
ajay mitchell,threes,1.5,True,2026-04-03,,247.0,,,,,247.0,draftkings,,
ajay mitchell,threes,2.5,True,2026-04-03,,810.0,,,,,810.0,draftkings,,
ajay mitchell,threes,3.5,True,2026-04-03,,2100.0,,,,,2100.0,draftkings,,
alex caruso,assists,1.5,True,2026-04-03,,-151.0,,,,,-151.0,draftkings,,
alex caruso,assists,2.5,True,2026-04-03,,181.0,,,,,181.0,draftkings,,
alex caruso,assists,3.5,True,2026-04-03,,435.0,,,,,435.0,draftkings,,
alex caruso,assists,4.5,True,2026-04-03,,990.0,,,,,990.0,draftkings,,
alex caruso,assists,5.5,True,2026-04-03,,1880.0,,,,,1880.0,draftkings,,
alex caruso,points,4.5,True,2026-04-03,,-130.0,,,,,-130.0,draftkings,,
alex caruso,points,5.5,True,2026-04-03,,120.0,,,,,120.0,draftkings,,
alex caruso,points,7.5,True,2026-04-03,,234.0,,,,,234.0,draftkings,,
alex caruso,points,9.5,True,2026-04-03,,445.0,520.0,,,,520.0,fanduel,,
alex caruso,points,11.5,True,2026-04-03,,810.0,,,,,810.0,draftkings,,
alex caruso,points,14.5,True,2026-04-03,,1800.0,,,,,1800.0,draftkings,,
alex caruso,rebounds,2.5,True,2026-04-03,,114.0,,,,,114.0,draftkings,,
alex caruso,rebounds,3.5,True,2026-04-03,,260.0,,,,,260.0,draftkings,,
alex caruso,rebounds,4.5,True,2026-04-03,,556.0,,,,,556.0,draftkings,,
alex caruso,rebounds,5.5,True,2026-04-03,,1100.0,,,,,1100.0,draftkings,,
alex caruso,threes,0.5,True,2026-04-03,,-155.0,,,,,-155.0,draftkings,,
alex caruso,threes,1.5,True,2026-04-03,,280.0,,,,,280.0,draftkings,,
alex caruso,threes,2.5,True,2026-04-03,,900.0,,,,,900.0,draftkings,,
alex caruso,threes,3.5,True,2026-04-03,,2200.0,,,,,2200.0,draftkings,,
anthony edwards,assists,1.5,True,2026-04-02,,,-1000.0,,,,-1000.0,fanduel,,
anthony edwards,assists,2.5,True,2026-04-02,-220.0,-210.0,,,,,-210.0,draftkings,,
anthony edwards,assists,3.5,False,2026-04-02,115.0,111.0,-104.0,-155.0,-146.0,-128.0,115.0,betmgm,-128.0,
anthony edwards,assists,3.5,True,2026-04-02,,109.0,-102.0,,,,109.0,draftkings,,
anthony edwards,assists,4.5,True,2026-04-02,250.0,226.0,,,,,250.0,betmgm,,
anthony edwards,assists,5.5,True,2026-04-02,,453.0,450.0,,,,453.0,draftkings,,
anthony edwards,assists,6.5,True,2026-04-02,,860.0,,,,,860.0,draftkings,,
anthony edwards,assists,7.5,True,2026-04-02,,1540.0,1500.0,,,,1540.0,draftkings,,
anthony edwards,assists,8.5,True,2026-04-02,,2500.0,,,,,2500.0,draftkings,,
anthony edwards,points,14.5,True,2026-04-02,,-2100.0,-2000.0,,,,-2000.0,fanduel,,
anthony edwards,points,17.5,True,2026-04-02,,-730.0,,,,,-730.0,draftkings,,
anthony edwards,points,19.5,True,2026-04-02,-500.0,-428.0,-400.0,,,,-400.0,fanduel,,
anthony edwards,points,24.5,True,2026-04-02,-150.0,-148.0,-138.0,,,,-138.0,fanduel,,
anthony edwards,points,25.5,False,2026-04-02,-120.0,-120.0,-118.0,-111.0,-106.0,-112.0,-118.0,fanduel,-106.0,
anthony edwards,points,25.5,True,2026-04-02,,-121.0,,,,,-121.0,draftkings,,
anthony edwards,points,29.5,True,2026-04-02,180.0,174.0,182.0,,,,182.0,fanduel,,
anthony edwards,points,34.5,True,2026-04-02,450.0,421.0,430.0,,,,450.0,betmgm,,
anthony edwards,points,39.5,True,2026-04-02,,1020.0,1000.0,,,,1020.0,draftkings,,
anthony edwards,points,44.5,True,2026-04-02,,2200.0,2000.0,,,,2200.0,draftkings,,
anthony edwards,rebounds,2.5,True,2026-04-02,-375.0,-377.0,,,,,-375.0,betmgm,,
anthony edwards,rebounds,3.5,False,2026-04-02,-155.0,-162.0,,115.0,123.0,,-155.0,betmgm,123.0,
anthony edwards,rebounds,3.5,True,2026-04-02,,-162.0,-170.0,,,,-162.0,draftkings,,
anthony edwards,rebounds,4.5,False,2026-04-02,,,134.0,,,-180.0,134.0,fanduel,-180.0,
anthony edwards,rebounds,4.5,True,2026-04-02,140.0,125.0,,,,,140.0,betmgm,,
anthony edwards,rebounds,5.5,True,2026-04-02,,242.0,265.0,,,,265.0,fanduel,,
anthony edwards,rebounds,6.5,True,2026-04-02,525.0,455.0,,,,,525.0,betmgm,,
anthony edwards,rebounds,7.5,True,2026-04-02,,820.0,900.0,,,,900.0,fanduel,,
anthony edwards,rebounds,8.5,True,2026-04-02,,1360.0,,,,,1360.0,draftkings,,
anthony edwards,threes,1.5,True,2026-04-02,-525.0,-588.0,-620.0,,,,-525.0,betmgm,,
anthony edwards,threes,2.5,False,2026-04-02,-165.0,,,125.0,,,-165.0,betmgm,125.0,
anthony edwards,threes,2.5,True,2026-04-02,-165.0,-194.0,-194.0,,,,-165.0,betmgm,,
anthony edwards,threes,3.5,False,2026-04-02,,118.0,130.0,,-156.0,-174.0,130.0,fanduel,-156.0,
anthony edwards,threes,3.5,True,2026-04-02,145.0,122.0,132.0,,,,145.0,betmgm,,
anthony edwards,threes,4.5,True,2026-04-02,325.0,262.0,300.0,,,,325.0,betmgm,,
anthony edwards,threes,5.5,True,2026-04-02,,525.0,630.0,,,,630.0,fanduel,,
anthony edwards,threes,6.5,True,2026-04-02,,1040.0,1200.0,,,,1200.0,fanduel,,
anthony edwards,threes,7.5,True,2026-04-02,,1900.0,2000.0,,,,2000.0,fanduel,,
ausar thompson,assists,1.5,True,2026-04-02,,,-590.0,,,,-590.0,fanduel,,
ausar thompson,assists,2.5,True,2026-04-02,-190.0,-196.0,,,,,-190.0,betmgm,,
