player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
a.j. green,assists,1.5,True,2026-02-01,,,-146.0,,,,-146.0,,,
a.j. green,assists,2.5,True,2026-02-01,,270.0,,,,,270.0,,,
a.j. green,assists,3.5,True,2026-02-01,,800.0,920.0,,,,920.0,,,
a.j. green,points,5.5,True,2026-02-01,,-225.0,,,,,-225.0,,,
a.j. green,points,6.5,False,2026-02-01,,124.0,132.0,,-160.0,-178.0,132.0,,-160.0,
a.j. green,points,6.5,True,2026-02-01,,115.0,,,,,115.0,,,
a.j. green,points,7.5,True,2026-02-01,,135.0,,,,,135.0,,,
a.j. green,points,9.5,True,2026-02-01,650.0,350.0,360.0,,,,650.0,,,
a.j. green,points,11.5,True,2026-02-01,,550.0,,,,,550.0,,,
a.j. green,points,14.5,True,2026-02-01,,1400.0,1200.0,,,,1400.0,,,
a.j. green,rebounds,2.5,True,2026-02-01,,-210.0,,,,,-210.0,,,
a.j. green,rebounds,3.5,True,2026-02-01,,190.0,280.0,,,,280.0,,,
a.j. green,rebounds,4.5,True,2026-02-01,1000.0,550.0,,,,,1000.0,,,
a.j. green,threes,1.5,False,2026-02-01,,-180.0,-198.0,,140.0,146.0,-180.0,,146.0,
a.j. green,threes,1.5,True,2026-02-01,,-195.0,-198.0,,,,-195.0,,,
a.j. green,threes,2.5,True,2026-02-01,300.0,215.0,225.0,,,,300.0,,,
a.j. green,threes,3.5,True,2026-02-01,1000.0,650.0,640.0,,,,1000.0,,,
a.j. green,threes,4.5,True,2026-02-01,,,1700.0,,,,1700.0,,,
aaron wiggins,assists,1.5,True,2026-02-02,,,-290.0,,,,-290.0,,,
aaron wiggins,assists,2.5,False,2026-02-02,-120.0,,,-110.0,,,-120.0,,-110.0,
aaron wiggins,assists,2.5,True,2026-02-02,,-129.0,,,,,-129.0,,,
aaron wiggins,assists,3.5,True,2026-02-02,,187.0,265.0,,,,265.0,,,
aaron wiggins,assists,4.5,True,2026-02-02,,420.0,,,,,420.0,,,
aaron wiggins,assists,5.5,True,2026-02-02,,910.0,1300.0,,,,1300.0,,,
aaron wiggins,assists,6.5,True,2026-02-02,,1700.0,,,,,1700.0,,,
aaron wiggins,assists,7.5,True,2026-02-02,,2900.0,,,,,2900.0,,,
aaron wiggins,points,5.5,True,2026-02-02,,-940.0,,,,,-940.0,,,
aaron wiggins,points,6.5,True,2026-02-02,,,-750.0,,,430.0,-750.0,,430.0,
aaron wiggins,points,7.5,True,2026-02-02,,-425.0,-490.0,,,320.0,-425.0,,320.0,
aaron wiggins,points,8.5,True,2026-02-02,,,-320.0,,,225.0,-320.0,,225.0,
aaron wiggins,points,9.5,True,2026-02-02,-325.0,-216.0,-240.0,,,174.0,-216.0,,174.0,
aaron wiggins,points,10.5,True,2026-02-02,,,-166.0,,,124.0,-166.0,,124.0,
aaron wiggins,points,11.5,False,2026-02-02,,-122.0,-128.0,,-104.0,-104.0,-122.0,,-104.0,
aaron wiggins,points,11.5,True,2026-02-02,,-122.0,-128.0,,,-104.0,-122.0,,-104.0,
aaron wiggins,points,12.5,False,2026-02-02,100.0,,,-135.0,,,100.0,,-135.0,
aaron wiggins,points,12.5,True,2026-02-02,,,106.0,,,-140.0,106.0,,-140.0,
aaron wiggins,points,13.5,True,2026-02-02,,,138.0,,,-186.0,138.0,,-186.0,
aaron wiggins,points,14.5,True,2026-02-02,140.0,175.0,186.0,,,-250.0,186.0,,-250.0,
aaron wiggins,points,15.5,True,2026-02-02,,,225.0,,,-320.0,225.0,,-320.0,
aaron wiggins,points,17.5,True,2026-02-02,,363.0,,,,,363.0,,,
aaron wiggins,points,19.5,True,2026-02-02,525.0,577.0,600.0,,,,600.0,,,
aaron wiggins,points,24.5,True,2026-02-02,,1680.0,1500.0,,,,1680.0,,,
aaron wiggins,rebounds,1.5,True,2026-02-02,,,-1200.0,,,,-1200.0,,,
aaron wiggins,rebounds,2.5,True,2026-02-02,-325.0,-255.0,-310.0,,,220.0,-255.0,,220.0,
aaron wiggins,rebounds,3.5,False,2026-02-02,-155.0,-114.0,-120.0,115.0,-115.0,-110.0,-114.0,,115.0,
aaron wiggins,rebounds,3.5,True,2026-02-02,,-115.0,-118.0,,,-110.0,-115.0,,-110.0,
aaron wiggins,rebounds,4.5,True,2026-02-02,170.0,174.0,194.0,,,-270.0,194.0,,-270.0,
aaron wiggins,rebounds,5.5,True,2026-02-02,,335.0,400.0,,,-650.0,400.0,,-650.0,
aaron wiggins,rebounds,6.5,True,2026-02-02,700.0,600.0,,,,,700.0,,,
aaron wiggins,rebounds,7.5,True,2026-02-02,,1020.0,1400.0,,,,1400.0,,,
aaron wiggins,rebounds,8.5,True,2026-02-02,,1640.0,,,,,1640.0,,,
aaron wiggins,threes,0.5,True,2026-02-02,-1000.0,-850.0,-850.0,,,470.0,-850.0,,470.0,
aaron wiggins,threes,1.5,False,2026-02-02,-160.0,-168.0,-160.0,120.0,127.0,120.0,-160.0,,127.0,
aaron wiggins,threes,1.5,True,2026-02-02,-185.0,-169.0,-158.0,,,120.0,-158.0,,120.0,
aaron wiggins,threes,2.5,True,2026-02-02,170.0,174.0,194.0,,,-270.0,194.0,,-270.0,
aaron wiggins,threes,3.5,True,2026-02-02,450.0,443.0,520.0,,,-1000.0,520.0,,-1000.0,
aaron wiggins,threes,4.5,True,2026-02-02,,1020.0,1300.0,,,,1300.0,,,
aaron wiggins,threes,5.5,True,2026-02-02,,2100.0,3000.0,,,,3000.0,,,
ace bailey,assists,0.5,True,2026-02-01,,,-750.0,,,430.0,-750.0,,430.0,
ace bailey,assists,1.5,False,2026-02-01,-115.0,-147.0,,-115.0,112.0,,-115.0,,112.0,
ace bailey,assists,1.5,True,2026-02-01,,-148.0,-142.0,,,110.0,-142.0,,110.0,
ace bailey,assists,2.5,True,2026-02-01,175.0,194.0,205.0,,,-290.0,205.0,,-290.0,
ace bailey,assists,3.5,True,2026-02-01,,482.0,520.0,,,-1000.0,520.0,,-1000.0,
ace bailey,assists,4.5,True,2026-02-01,,1140.0,,,,,1140.0,,,
ace bailey,assists,5.5,True,2026-02-01,,2200.0,,,,,2200.0,,,
ace bailey,points,5.5,True,2026-02-01,,-1680.0,,,,,-1680.0,,,
ace bailey,points,7.5,True,2026-02-01,,-650.0,-700.0,,,410.0,-650.0,,410.0,
ace bailey,points,8.5,True,2026-02-01,,,-470.0,,,310.0,-470.0,,310.0,
ace bailey,points,9.5,True,2026-02-01,-450.0,-310.0,-330.0,,,230.0,-310.0,,230.0,
ace bailey,points,10.5,True,2026-02-01,,,-245.0,,,178.0,-245.0,,178.0,
ace bailey,points,11.5,True,2026-02-01,,-174.0,-182.0,,,136.0,-174.0,,136.0,
ace bailey,points,12.5,True,2026-02-01,,,-136.0,,,102.0,-136.0,,102.0,
ace bailey,points,13.5,False,2026-02-01,100.0,-105.0,102.0,-135.0,-121.0,-130.0,102.0,,-121.0,
ace bailey,points,13.5,True,2026-02-01,,-105.0,100.0,,,-132.0,100.0,,-132.0,
ace bailey,points,14.5,True,2026-02-01,110.0,121.0,130.0,,,-174.0,130.0,,-174.0,
ace bailey,points,15.5,True,2026-02-01,,,168.0,,,-230.0,168.0,,-230.0,
ace bailey,points,16.5,True,2026-02-01,,,210.0,,,-300.0,210.0,,-300.0,
ace bailey,points,17.5,True,2026-02-01,,240.0,270.0,,,-400.0,270.0,,-400.0,
ace bailey,points,18.5,True,2026-02-01,,,320.0,,,-500.0,320.0,,-500.0,
ace bailey,points,19.5,True,2026-02-01,390.0,387.0,430.0,,,,430.0,,,
ace bailey,points,24.5,True,2026-02-01,,1120.0,1100.0,,,,1120.0,,,
ace bailey,points,29.5,True,2026-02-01,,2400.0,,,,,2400.0,,,
ace bailey,rebounds,1.5,True,2026-02-01,,,-1450.0,,,,-1450.0,,,
ace bailey,rebounds,2.5,True,2026-02-01,-300.0,-306.0,-350.0,,,240.0,-300.0,,240.0,
ace bailey,rebounds,3.5,False,2026-02-01,-118.0,-129.0,-140.0,-110.0,-102.0,110.0,-118.0,,110.0,
ace bailey,rebounds,3.5,True,2026-02-01,,-130.0,-144.0,,,108.0,-130.0,,108.0,
ace bailey,rebounds,4.5,True,2026-02-01,180.0,166.0,158.0,,,-215.0,180.0,,-215.0,
ace bailey,rebounds,5.5,True,2026-02-01,,326.0,320.0,,,-470.0,326.0,,-470.0,
ace bailey,rebounds,6.5,True,2026-02-01,750.0,600.0,,,,-1400.0,750.0,,-1400.0,
ace bailey,rebounds,7.5,True,2026-02-01,,1140.0,1100.0,,,,1140.0,,,
ace bailey,threes,0.5,True,2026-02-01,-700.0,-690.0,-750.0,,,430.0,-690.0,,430.0,
ace bailey,threes,1.5,False,2026-02-01,-140.0,-149.0,-142.0,105.0,113.0,112.0,-140.0,,113.0,
ace bailey,threes,1.5,True,2026-02-01,-140.0,-149.0,-146.0,,,110.0,-140.0,,110.0,
ace bailey,threes,2.5,True,2026-02-01,210.0,194.0,220.0,,,-300.0,220.0,,-300.0,
ace bailey,threes,3.5,True,2026-02-01,600.0,494.0,560.0,,,-1100.0,600.0,,-1100.0,
ace bailey,threes,4.5,True,2026-02-01,,1120.0,1400.0,,,,1400.0,,,
ace bailey,threes,5.5,True,2026-02-01,,2100.0,3000.0,,,,3000.0,,,
andrew wiggins,assists,1.5,True,2026-02-01,,,-400.0,,,,-400.0,,,
andrew wiggins,assists,2.5,False,2026-02-01,,-146.0,,,110.0,,-146.0,,110.0,
andrew wiggins,assists,2.5,True,2026-02-01,,-146.0,,,,,-146.0,,,
andrew wiggins,assists,3.5,True,2026-02-01,,169.0,200.0,,,,200.0,,,
andrew wiggins,assists,4.5,True,2026-02-01,,383.0,,,,,383.0,,,
andrew wiggins,assists,5.5,True,2026-02-01,,800.0,900.0,,,,900.0,,,
andrew wiggins,assists,6.5,True,2026-02-01,,1660.0,,,,,1660.0,,,
andrew wiggins,assists,7.5,True,2026-02-01,,2700.0,,,,,2700.0,,,
andrew wiggins,points,7.5,True,2026-02-01,,-3300.0,,,,,-3300.0,,,
andrew wiggins,points,9.5,True,2026-02-01,,-1180.0,-1100.0,,,,-1100.0,,,
andrew wiggins,points,10.5,True,2026-02-01,,,-700.0,,,410.0,-700.0,,410.0,
andrew wiggins,points,11.5,True,2026-02-01,,-550.0,-470.0,,,310.0,-470.0,,310.0,
andrew wiggins,points,12.5,True,2026-02-01,,,-350.0,,,240.0,-350.0,,240.0,
andrew wiggins,points,13.5,True,2026-02-01,,,-270.0,,,194.0,-270.0,,194.0,
andrew wiggins,points,14.5,True,2026-02-01,,-225.0,-200.0,,,148.0,-200.0,,148.0,
andrew wiggins,points,15.5,True,2026-02-01,,,-154.0,,,116.0,-154.0,,116.0,
andrew wiggins,points,16.5,False,2026-02-01,,,-118.0,,,-108.0,-118.0,,-108.0,
andrew wiggins,points,16.5,True,2026-02-01,,,-120.0,,,-110.0,-120.0,,-110.0,
andrew wiggins,points,17.5,False,2026-02-01,,-106.0,,,-121.0,,-106.0,,-121.0,
andrew wiggins,points,17.5,True,2026-02-01,,-106.0,106.0,,,-140.0,106.0,,-140.0,
andrew wiggins,points,18.5,True,2026-02-01,,,140.0,,,-188.0,140.0,,-188.0,
andrew wiggins,points,19.5,True,2026-02-01,,150.0,174.0,,,-240.0,174.0,,-240.0,
andrew wiggins,points,20.5,True,2026-02-01,,,220.0,,,-310.0,220.0,,-310.0,
andrew wiggins,points,21.5,True,2026-02-01,,,270.0,,,-400.0,270.0,,-400.0,
andrew wiggins,points,24.5,True,2026-02-01,,453.0,560.0,,,,560.0,,,
andrew wiggins,points,29.5,True,2026-02-01,,1360.0,1400.0,,,,1400.0,,,
andrew wiggins,points,34.5,True,2026-02-01,,2900.0,5000.0,,,,5000.0,,,
andrew wiggins,rebounds,2.5,True,2026-02-01,,-730.0,,,,,-730.0,,,
andrew wiggins,rebounds,3.5,True,2026-02-01,,-271.0,-295.0,,,,-271.0,,,
andrew wiggins,rebounds,4.5,False,2026-02-01,,-126.0,-132.0,,-105.0,104.0,-126.0,,104.0,
andrew wiggins,rebounds,4.5,True,2026-02-01,,-126.0,,,,,-126.0,,,
andrew wiggins,rebounds,5.5,True,2026-02-01,,159.0,158.0,,,,159.0,,,
andrew wiggins,rebounds,6.5,True,2026-02-01,,304.0,,,,,304.0,,,
andrew wiggins,rebounds,7.5,True,2026-02-01,,580.0,560.0,,,,580.0,,,
andrew wiggins,rebounds,8.5,True,2026-02-01,,1040.0,,,,,1040.0,,,
andrew wiggins,rebounds,9.5,True,2026-02-01,,,1500.0,,,,1500.0,,,
andrew wiggins,threes,0.5,True,2026-02-01,,-890.0,-850.0,,,,-850.0,,,
andrew wiggins,threes,1.5,False,2026-02-01,,-180.0,-164.0,,136.0,128.0,-164.0,,136.0,
andrew wiggins,threes,1.5,True,2026-02-01,,-182.0,-162.0,,,,-162.0,,,
andrew wiggins,threes,2.5,True,2026-02-01,,165.0,196.0,,,,196.0,,,
andrew wiggins,threes,3.5,True,2026-02-01,,420.0,520.0,,,,520.0,,,
andrew wiggins,threes,4.5,True,2026-02-01,,1020.0,1200.0,,,,1200.0,,,
andrew wiggins,threes,5.5,True,2026-02-01,,2100.0,3000.0,,,,3000.0,,,
anfernee simons,assists,1.5,True,2026-02-01,,,140.0,,,,140.0,,,
anfernee simons,assists,2.5,True,2026-02-01,220.0,380.0,,,,,380.0,,,
anfernee simons,assists,3.5,True,2026-02-01,,1000.0,880.0,,,,1000.0,,,
anfernee simons,points,14.5,True,2026-02-01,,,-4000.0,,,,-4000.0,,,
anfernee simons,points,17.5,True,2026-02-01,,-700.0,,,,,-700.0,,,
anfernee simons,points,19.5,True,2026-02-01,-450.0,-320.0,-290.0,,,,-290.0,,,
anfernee simons,points,22.5,False,2026-02-01,,-115.0,-102.0,,-115.0,-130.0,-102.0,,-115.0,
anfernee simons,points,22.5,True,2026-02-01,,-120.0,,,,,-120.0,,,
anfernee simons,points,24.5,True,2026-02-01,125.0,145.0,174.0,,,,174.0,,,
anfernee simons,points,29.5,True,2026-02-01,475.0,475.0,630.0,,,,630.0,,,
anfernee simons,points,34.5,True,2026-02-01,,1400.0,1700.0,,,,1700.0,,,
