player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
a.j. green,assists,2.5,False,2026-02-04,-160.0,,,120.0,,,-160.0,betmgm,120.0,
a.j. green,assists,2.5,True,2026-02-04,,-153.0,,,,,-153.0,draftkings,,
a.j. green,assists,3.5,True,2026-02-04,,153.0,,,,,153.0,draftkings,,
a.j. green,assists,4.5,True,2026-02-04,,345.0,,,,,345.0,draftkings,,
a.j. green,assists,5.5,True,2026-02-04,,730.0,,,,,730.0,draftkings,,
a.j. green,assists,6.5,True,2026-02-04,,1440.0,,,,,1440.0,draftkings,,
a.j. green,assists,7.5,True,2026-02-04,,2600.0,,,,,2600.0,draftkings,,
a.j. green,points,5.5,True,2026-02-04,,-524.0,,,,,-524.0,draftkings,,
a.j. green,points,7.5,True,2026-02-04,,-229.0,,,,,-229.0,draftkings,,
a.j. green,points,9.5,False,2026-02-04,-115.0,-114.0,-118.0,-115.0,-112.0,-112.0,-114.0,draftkings,-112.0,
a.j. green,points,9.5,True,2026-02-04,-120.0,-114.0,-115.0,,,,-114.0,draftkings,,
a.j. green,points,11.5,True,2026-02-04,,138.0,,,,,138.0,draftkings,,
a.j. green,points,14.5,True,2026-02-04,300.0,302.0,320.0,,,,320.0,fanduel,,
a.j. green,points,17.5,True,2026-02-04,,620.0,,,,,620.0,draftkings,,
a.j. green,points,19.5,True,2026-02-04,,970.0,1000.0,,,,1000.0,fanduel,,
a.j. green,points,24.5,True,2026-02-04,,2600.0,,,,,2600.0,draftkings,,
a.j. green,rebounds,2.5,False,2026-02-04,-155.0,,,115.0,,,-155.0,betmgm,115.0,
a.j. green,rebounds,2.5,True,2026-02-04,-145.0,-145.0,,,,,-145.0,betmgm,,
a.j. green,rebounds,3.5,True,2026-02-04,,165.0,,,,,165.0,draftkings,,
a.j. green,rebounds,4.5,True,2026-02-04,390.0,349.0,,,,,390.0,betmgm,,
a.j. green,rebounds,5.5,True,2026-02-04,,750.0,,,,,750.0,draftkings,,
a.j. green,rebounds,6.5,True,2026-02-04,,1460.0,,,,,1460.0,draftkings,,
a.j. green,threes,0.5,True,2026-02-04,,-2400.0,-3500.0,,,,-2400.0,draftkings,,
a.j. green,threes,1.5,True,2026-02-04,,-366.0,-410.0,,,,-366.0,draftkings,,
a.j. green,threes,2.5,False,2026-02-04,-125.0,-123.0,-136.0,-105.0,-107.0,102.0,-123.0,draftkings,102.0,
a.j. green,threes,2.5,True,2026-02-04,,-123.0,-130.0,,,,-123.0,draftkings,,
a.j. green,threes,3.5,True,2026-02-04,,188.0,196.0,,,,196.0,fanduel,,
a.j. green,threes,4.5,True,2026-02-04,,420.0,450.0,,,,450.0,fanduel,,
a.j. green,threes,5.5,True,2026-02-04,,880.0,900.0,,,,900.0,fanduel,,
a.j. green,threes,6.5,True,2026-02-04,,1720.0,1700.0,,,,1720.0,draftkings,,
a.j. green,threes,7.5,True,2026-02-04,,2700.0,4000.0,,,,4000.0,fanduel,,
aaron nesmith,assists,1.5,True,2026-02-04,,,-192.0,,,,-192.0,fanduel,,
aaron nesmith,assists,2.5,False,2026-02-04,-110.0,110.0,,-120.0,-145.0,,110.0,draftkings,-120.0,
aaron nesmith,assists,2.5,True,2026-02-04,-135.0,110.0,,,,,110.0,draftkings,,
aaron nesmith,assists,3.5,True,2026-02-04,,277.0,400.0,,,,400.0,fanduel,,
aaron nesmith,assists,4.5,True,2026-02-04,450.0,640.0,,,,,640.0,draftkings,,
aaron nesmith,assists,5.5,True,2026-02-04,,1440.0,,,,,1440.0,draftkings,,
aaron nesmith,assists,6.5,True,2026-02-04,,2700.0,,,,,2700.0,draftkings,,
aaron nesmith,points,5.5,True,2026-02-04,,-2600.0,,,,,-2600.0,draftkings,,
aaron nesmith,points,7.5,True,2026-02-04,,-890.0,,,,,-890.0,draftkings,,
aaron nesmith,points,9.5,True,2026-02-04,-625.0,-418.0,-430.0,,,,-418.0,draftkings,,
aaron nesmith,points,11.5,True,2026-02-04,,-227.0,,,,,-227.0,draftkings,,
aaron nesmith,points,14.5,False,2026-02-04,,100.0,-106.0,,-127.0,-125.0,100.0,draftkings,-125.0,
aaron nesmith,points,14.5,True,2026-02-04,-125.0,-102.0,-104.0,,,,-102.0,draftkings,,
aaron nesmith,points,15.5,False,2026-02-04,-110.0,,,-118.0,,,-110.0,betmgm,-118.0,
aaron nesmith,points,17.5,True,2026-02-04,,202.0,,,,,202.0,draftkings,,
aaron nesmith,points,19.5,True,2026-02-04,270.0,323.0,310.0,,,,323.0,draftkings,,
aaron nesmith,points,24.5,True,2026-02-04,875.0,1000.0,900.0,,,,1000.0,draftkings,,
aaron nesmith,points,29.5,True,2026-02-04,,2500.0,2200.0,,,,2500.0,draftkings,,
aaron nesmith,rebounds,2.5,True,2026-02-04,-900.0,-730.0,,,,,-730.0,draftkings,,
aaron nesmith,rebounds,3.5,True,2026-02-04,,-277.0,-290.0,,,,-277.0,draftkings,,
aaron nesmith,rebounds,4.5,False,2026-02-04,-135.0,-126.0,-130.0,100.0,-104.0,-102.0,-126.0,draftkings,100.0,
aaron nesmith,rebounds,4.5,True,2026-02-04,-140.0,-127.0,,,,,-127.0,draftkings,,
aaron nesmith,rebounds,5.5,True,2026-02-04,,155.0,162.0,,,,162.0,fanduel,,
aaron nesmith,rebounds,6.5,True,2026-02-04,300.0,291.0,,,,,300.0,betmgm,,
aaron nesmith,rebounds,7.5,True,2026-02-04,,546.0,560.0,,,,560.0,fanduel,,
