player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
de'aaron fox,assists,2.5,True,2026-06-14,,-3200.0,,,,,-3200.0,,,
de'aaron fox,assists,3.5,True,2026-06-14,,-850.0,-900.0,,,470.0,-850.0,,470.0,
de'aaron fox,assists,4.5,True,2026-06-14,-350.0,-341.0,-320.0,,,225.0,-320.0,,225.0,
de'aaron fox,assists,5.5,False,2026-06-14,,,-154.0,,,116.0,-154.0,,116.0,
de'aaron fox,assists,5.5,True,2026-06-14,,-166.0,-154.0,,,116.0,-154.0,,116.0,
de'aaron fox,assists,6.5,False,2026-06-14,110.0,114.0,,-150.0,-150.0,,114.0,,-150.0,
de'aaron fox,assists,6.5,True,2026-06-14,110.0,114.0,132.0,,,-178.0,132.0,,-178.0,
de'aaron fox,assists,7.5,True,2026-06-14,,212.0,240.0,,,-350.0,240.0,,-350.0,
de'aaron fox,assists,8.5,True,2026-06-14,,380.0,450.0,,,-800.0,450.0,,-800.0,
de'aaron fox,assists,9.5,True,2026-06-14,625.0,660.0,750.0,,,,750.0,,,
de'aaron fox,assists,10.5,True,2026-06-14,,1180.0,,,,,1180.0,,,
de'aaron fox,assists,11.5,True,2026-06-14,,1880.0,1800.0,,,,1880.0,,,
de'aaron fox,assists,12.5,True,2026-06-14,,2800.0,,,,,2800.0,,,
de'aaron fox,points,7.5,True,2026-06-14,,-1740.0,,,,,-1740.0,,,
de'aaron fox,points,9.5,True,2026-06-14,-750.0,-680.0,-750.0,,,430.0,-680.0,,430.0,
de'aaron fox,points,10.5,True,2026-06-14,,,-500.0,,,320.0,-500.0,,320.0,
de'aaron fox,points,11.5,True,2026-06-14,,-334.0,-360.0,,,250.0,-334.0,,250.0,
de'aaron fox,points,12.5,True,2026-06-14,,,-260.0,,,188.0,-260.0,,188.0,
de'aaron fox,points,13.5,True,2026-06-14,,,-192.0,,,140.0,-192.0,,140.0,
de'aaron fox,points,14.5,True,2026-06-14,-150.0,-141.0,-140.0,,,106.0,-140.0,,106.0,
de'aaron fox,points,15.5,False,2026-06-14,-110.0,-110.0,-108.0,-120.0,-116.0,-122.0,-108.0,,-116.0,
de'aaron fox,points,15.5,True,2026-06-14,,-109.0,-108.0,,,-122.0,-108.0,,-122.0,
de'aaron fox,points,16.5,True,2026-06-14,,,122.0,,,-162.0,122.0,,-162.0,
de'aaron fox,points,17.5,True,2026-06-14,,153.0,162.0,,,-220.0,162.0,,-220.0,
de'aaron fox,points,18.5,True,2026-06-14,,,200.0,,,-280.0,200.0,,-280.0,
de'aaron fox,points,19.5,True,2026-06-14,230.0,249.0,260.0,,,-380.0,260.0,,-380.0,
de'aaron fox,points,20.5,True,2026-06-14,,,320.0,,,-500.0,320.0,,-500.0,
de'aaron fox,points,21.5,True,2026-06-14,,,410.0,,,-700.0,410.0,,-700.0,
de'aaron fox,points,24.5,True,2026-06-14,700.0,820.0,900.0,,,,900.0,,,
de'aaron fox,points,29.5,True,2026-06-14,,2200.0,2200.0,,,,2200.0,,,
de'aaron fox,rebounds,2.5,True,2026-06-14,-235.0,-252.0,,,,,-235.0,,,
de'aaron fox,rebounds,3.5,False,2026-06-14,105.0,-104.0,116.0,-140.0,-126.0,-154.0,116.0,,-126.0,
de'aaron fox,rebounds,3.5,True,2026-06-14,,-104.0,118.0,,,,118.0,,,
de'aaron fox,rebounds,4.5,True,2026-06-14,225.0,209.0,,,,,225.0,,,
de'aaron fox,rebounds,5.5,True,2026-06-14,,448.0,600.0,,,,600.0,,,
de'aaron fox,rebounds,6.5,True,2026-06-14,850.0,880.0,,,,,880.0,,,
de'aaron fox,rebounds,7.5,True,2026-06-14,,1640.0,,,,,1640.0,,,
de'aaron fox,rebounds,8.5,True,2026-06-14,,2700.0,,,,,2700.0,,,
de'aaron fox,threes,0.5,True,2026-06-14,-375.0,-386.0,-430.0,,,,-375.0,,,
de'aaron fox,threes,1.5,False,2026-06-14,115.0,114.0,116.0,-155.0,-150.0,-154.0,116.0,,-150.0,
de'aaron fox,threes,1.5,True,2026-06-14,115.0,115.0,120.0,,,,120.0,,,
de'aaron fox,threes,2.5,True,2026-06-14,350.0,361.0,390.0,,,,390.0,,,
de'aaron fox,threes,3.5,True,2026-06-14,,970.0,1100.0,,,,1100.0,,,
de'aaron fox,threes,4.5,True,2026-06-14,,2200.0,,,,,2200.0,,,
devin vassell,assists,1.5,True,2026-06-14,,,-280.0,,,,-280.0,,,
devin vassell,assists,2.5,False,2026-06-14,110.0,109.0,116.0,-150.0,-143.0,-154.0,116.0,,-143.0,
devin vassell,assists,2.5,True,2026-06-14,,109.0,,,,,109.0,,,
devin vassell,assists,3.5,True,2026-06-14,,273.0,300.0,,,,300.0,,,
devin vassell,assists,4.5,True,2026-06-14,625.0,650.0,,,,,650.0,,,
devin vassell,assists,5.5,True,2026-06-14,,1420.0,1400.0,,,,1420.0,,,
devin vassell,assists,6.5,True,2026-06-14,,2600.0,,,,,2600.0,,,
devin vassell,points,5.5,True,2026-06-14,,-1800.0,,,,,-1800.0,,,
devin vassell,points,7.5,True,2026-06-14,,-700.0,-700.0,,,410.0,-700.0,,410.0,
devin vassell,points,8.5,True,2026-06-14,,,-470.0,,,310.0,-470.0,,310.0,
devin vassell,points,9.5,True,2026-06-14,-325.0,-328.0,-330.0,,,230.0,-325.0,,230.0,
devin vassell,points,10.5,True,2026-06-14,,,-240.0,,,174.0,-240.0,,174.0,
devin vassell,points,11.5,True,2026-06-14,,-174.0,-172.0,,,128.0,-172.0,,128.0,
devin vassell,points,12.5,False,2026-06-14,-135.0,,-128.0,100.0,,-104.0,-128.0,,100.0,
devin vassell,points,12.5,True,2026-06-14,,,-128.0,,,-104.0,-128.0,,-104.0,
devin vassell,points,13.5,False,2026-06-14,,-102.0,,,-125.0,,-102.0,,-125.0,
devin vassell,points,13.5,True,2026-06-14,,-102.0,106.0,,,-140.0,106.0,,-140.0,
devin vassell,points,14.5,True,2026-06-14,125.0,128.0,142.0,,,-192.0,142.0,,-192.0,
devin vassell,points,15.5,True,2026-06-14,,,182.0,,,-250.0,182.0,,-250.0,
devin vassell,points,16.5,True,2026-06-14,,,230.0,,,-330.0,230.0,,-330.0,
devin vassell,points,17.5,True,2026-06-14,,271.0,300.0,,,-450.0,300.0,,-450.0,
devin vassell,points,18.5,True,2026-06-14,,,390.0,,,-650.0,390.0,,-650.0,
devin vassell,points,19.5,True,2026-06-14,425.0,436.0,480.0,,,,480.0,,,
devin vassell,points,24.5,True,2026-06-14,,1420.0,1400.0,,,,1420.0,,,
devin vassell,rebounds,2.5,True,2026-06-14,-900.0,-870.0,-1000.0,,,,-870.0,,,
devin vassell,rebounds,3.5,True,2026-06-14,,-323.0,-320.0,,,225.0,-320.0,,225.0,
