player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
aaron holiday,points,4.5,False,2026-05-02,-110.0,-101.0,106.0,-120.0,-127.0,-136.0,106.0,,-120.0,
aaron holiday,points,4.5,True,2026-05-02,,100.0,,,,,100.0,,,
aaron holiday,points,5.5,True,2026-05-02,,152.0,,,,,152.0,,,
aaron holiday,points,7.5,True,2026-05-02,,291.0,,,,,291.0,,,
aaron holiday,points,9.5,True,2026-05-02,525.0,568.0,560.0,,,,568.0,,,
aaron holiday,points,11.5,True,2026-05-02,,1000.0,,,,,1000.0,,,
aaron holiday,points,14.5,True,2026-05-02,,2100.0,,,,,2100.0,,,
alperen sengun,assists,2.5,True,2026-05-02,,-1940.0,,,,,-1940.0,,,
alperen sengun,assists,3.5,True,2026-05-02,,-650.0,-800.0,,,470.0,-650.0,,470.0,
alperen sengun,assists,4.5,True,2026-05-02,-350.0,-294.0,-320.0,,,225.0,-294.0,,225.0,
alperen sengun,assists,5.5,False,2026-05-02,,-150.0,-146.0,,114.0,114.0,-146.0,,114.0,
alperen sengun,assists,5.5,True,2026-05-02,,-151.0,-146.0,,,112.0,-146.0,,112.0,
alperen sengun,assists,6.5,False,2026-05-02,115.0,,,-155.0,,,115.0,,-155.0,
alperen sengun,assists,6.5,True,2026-05-02,115.0,120.0,136.0,,,-182.0,136.0,,-182.0,
alperen sengun,assists,7.5,True,2026-05-02,,212.0,235.0,,,-340.0,235.0,,-340.0,
alperen sengun,assists,8.5,True,2026-05-02,,366.0,400.0,,,-670.0,400.0,,-670.0,
alperen sengun,assists,9.5,True,2026-05-02,625.0,620.0,680.0,,,,680.0,,,
alperen sengun,assists,10.5,True,2026-05-02,,1060.0,,,,,1060.0,,,
alperen sengun,assists,11.5,True,2026-05-02,,1700.0,1700.0,,,,1700.0,,,
alperen sengun,assists,12.5,True,2026-05-02,,2400.0,,,,,2400.0,,,
alperen sengun,points,11.5,True,2026-05-02,,-2200.0,,,,,-2200.0,,,
alperen sengun,points,13.5,True,2026-05-02,,,-1400.0,,,,-1400.0,,,
alperen sengun,points,14.5,True,2026-05-02,-900.0,-700.0,-850.0,,,490.0,-700.0,,490.0,
alperen sengun,points,15.5,True,2026-05-02,,,-650.0,,,390.0,-650.0,,390.0,
alperen sengun,points,16.5,True,2026-05-02,,,-470.0,,,310.0,-470.0,,310.0,
alperen sengun,points,17.5,True,2026-05-02,,-306.0,-350.0,,,240.0,-306.0,,240.0,
alperen sengun,points,18.5,True,2026-05-02,,,-270.0,,,194.0,-270.0,,194.0,
alperen sengun,points,19.5,True,2026-05-02,-210.0,-186.0,-205.0,,,154.0,-186.0,,154.0,
alperen sengun,points,20.5,True,2026-05-02,,,-168.0,,,126.0,-168.0,,126.0,
alperen sengun,points,21.5,False,2026-05-02,-125.0,-120.0,,-105.0,-106.0,,-120.0,,-105.0,
alperen sengun,points,21.5,True,2026-05-02,,-121.0,-136.0,,,102.0,-121.0,,102.0,
alperen sengun,points,22.5,False,2026-05-02,,,-104.0,,,-122.0,-104.0,,-122.0,
alperen sengun,points,22.5,True,2026-05-02,,,-106.0,,,-125.0,-106.0,,-125.0,
alperen sengun,points,23.5,True,2026-05-02,,,118.0,,,-158.0,118.0,,-158.0,
alperen sengun,points,24.5,True,2026-05-02,155.0,155.0,144.0,,,-194.0,155.0,,-194.0,
alperen sengun,points,25.5,True,2026-05-02,,,178.0,,,-245.0,178.0,,-245.0,
alperen sengun,points,26.5,True,2026-05-02,,,220.0,,,-310.0,220.0,,-310.0,
alperen sengun,points,27.5,True,2026-05-02,,,270.0,,,-400.0,270.0,,-400.0,
alperen sengun,points,28.5,True,2026-05-02,,,320.0,,,-500.0,320.0,,-500.0,
alperen sengun,points,29.5,True,2026-05-02,450.0,427.0,420.0,,,-670.0,450.0,,-670.0,
alperen sengun,points,34.5,True,2026-05-02,,1160.0,1000.0,,,,1160.0,,,
