player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Victor Wembanyama,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,128.0,-164.0,False,fanduel,2026-06-05T22:25:25.502851
Karl-Anthony Towns,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,-140.0,110.0,False,fanduel,2026-06-05T22:25:25.502867
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,6.5,-120.0,-106.0,False,fanduel,2026-06-05T22:25:25.502871
OG Anunoby,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,-113.0,-113.0,False,fanduel,2026-06-05T22:25:25.502873
Dylan Harper,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,138.0,-178.0,False,fanduel,2026-06-05T22:25:25.502875
Jalen Brunson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,6.5,124.0,-160.0,False,fanduel,2026-06-05T22:25:25.502877
Julian Champagnie,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,120.0,-154.0,False,fanduel,2026-06-05T22:25:25.502879
De'Aaron Fox,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,-136.0,106.0,False,fanduel,2026-06-05T22:25:25.502881
Mikal Bridges,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,2.5,-102.0,-125.0,False,fanduel,2026-06-05T22:25:25.502884
Josh Hart,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,4.5,-128.0,100.0,False,fanduel,2026-06-05T22:25:25.502886
Devin Vassell,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,2.5,100.0,-128.0,False,fanduel,2026-06-05T22:25:25.502887
Josh Hart,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,-4500.0,,True,fanduel,2026-06-05T22:25:25.502962
Karl-Anthony Towns,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,-1450.0,,True,fanduel,2026-06-05T22:25:25.502965
Victor Wembanyama,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,-750.0,430.0,True,fanduel,2026-06-05T22:25:25.502967
Dylan Harper,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,-590.0,,True,fanduel,2026-06-05T22:25:25.502968
Devin Vassell,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,-330.0,,True,fanduel,2026-06-05T22:25:25.502970
Mikal Bridges,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,-330.0,230.0,True,fanduel,2026-06-05T22:25:25.502972
OG Anunoby,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,-114.0,-114.0,True,fanduel,2026-06-05T22:25:25.502974
Julian Champagnie,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,120.0,,True,fanduel,2026-06-05T22:25:25.502976
Miles McBride,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,150.0,,True,fanduel,2026-06-05T22:25:25.502977
Landry Shamet,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,215.0,,True,fanduel,2026-06-05T22:25:25.502979
Keldon Johnson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,1.5,500.0,,True,fanduel,2026-06-05T22:25:25.502981
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,13.5,3500.0,,True,fanduel,2026-06-05T22:25:25.502982
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,11.5,1100.0,,True,fanduel,2026-06-05T22:25:25.502984
Jalen Brunson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,11.5,1500.0,,True,fanduel,2026-06-05T22:25:25.502986
De'Aaron Fox,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,11.5,2000.0,,True,fanduel,2026-06-05T22:25:25.502987
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,9.5,400.0,-670.0,True,fanduel,2026-06-05T22:25:25.502989
Jalen Brunson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,9.5,630.0,-1400.0,True,fanduel,2026-06-05T22:25:25.502991
De'Aaron Fox,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,9.5,750.0,,True,fanduel,2026-06-05T22:25:25.502993
Josh Hart,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,9.5,1300.0,,True,fanduel,2026-06-05T22:25:25.502994
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,-245.0,178.0,True,fanduel,2026-06-05T22:25:25.502996
Jalen Brunson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,-160.0,120.0,True,fanduel,2026-06-05T22:25:25.502997
De'Aaron Fox,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,-138.0,104.0,True,fanduel,2026-06-05T22:25:25.502999
Josh Hart,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,164.0,-225.0,True,fanduel,2026-06-05T22:25:25.503016
Karl-Anthony Towns,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,310.0,-470.0,True,fanduel,2026-06-05T22:25:25.503018
Dylan Harper,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,600.0,,True,fanduel,2026-06-05T22:25:25.503022
Victor Wembanyama,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,630.0,-1400.0,True,fanduel,2026-06-05T22:25:25.503024
Mikal Bridges,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,1200.0,,True,fanduel,2026-06-05T22:25:25.503025
Devin Vassell,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,5.5,1400.0,,True,fanduel,2026-06-05T22:25:25.503027
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,7.5,154.0,-210.0,True,fanduel,2026-06-05T22:25:25.503029
Jalen Brunson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,7.5,220.0,-310.0,True,fanduel,2026-06-05T22:25:25.503030
De'Aaron Fox,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,7.5,265.0,-390.0,True,fanduel,2026-06-05T22:25:25.503032
Josh Hart,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,7.5,560.0,-1100.0,True,fanduel,2026-06-05T22:25:25.503034
Karl-Anthony Towns,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,7.5,1100.0,,True,fanduel,2026-06-05T22:25:25.503035
Dylan Harper,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,7.5,1800.0,,True,fanduel,2026-06-05T22:25:25.503037
Victor Wembanyama,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,2.5,-210.0,154.0,True,fanduel,2026-06-05T22:25:25.503039
Victor Wembanyama,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,128.0,-168.0,True,fanduel,2026-06-05T22:25:25.503040
Victor Wembanyama,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,4.5,280.0,-420.0,True,fanduel,2026-06-05T22:25:25.503042
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,-1600.0,,True,fanduel,2026-06-05T22:25:25.503044
Jalen Brunson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,-1000.0,,True,fanduel,2026-06-05T22:25:25.503045
De'Aaron Fox,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,-750.0,430.0,True,fanduel,2026-06-05T22:25:25.503049
Josh Hart,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,-280.0,205.0,True,fanduel,2026-06-05T22:25:25.503051
Karl-Anthony Towns,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,-144.0,108.0,True,fanduel,2026-06-05T22:25:25.503052
Dylan Harper,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,138.0,,True,fanduel,2026-06-05T22:25:25.503054
Devin Vassell,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,255.0,,True,fanduel,2026-06-05T22:25:25.503056
Mikal Bridges,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,240.0,-350.0,True,fanduel,2026-06-05T22:25:25.503058
OG Anunoby,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,800.0,,True,fanduel,2026-06-05T22:25:25.503059
Julian Champagnie,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,3.5,1060.0,,True,fanduel,2026-06-05T22:25:25.503061
Jalen Brunson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,4.5,-340.0,235.0,True,fanduel,2026-06-05T22:25:25.503063
Jalen Brunson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,6.5,122.0,-162.0,True,fanduel,2026-06-05T22:25:25.503066
Jalen Brunson,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,8.5,390.0,-650.0,True,fanduel,2026-06-05T22:25:25.503068
Josh Hart,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,2.5,-800.0,450.0,True,fanduel,2026-06-05T22:25:25.503070
Josh Hart,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,4.5,-130.0,-102.0,True,fanduel,2026-06-05T22:25:25.503071
Josh Hart,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,6.5,300.0,-450.0,True,fanduel,2026-06-05T22:25:25.503073
De'Aaron Fox,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,4.5,-300.0,210.0,True,fanduel,2026-06-05T22:25:25.503075
De'Aaron Fox,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,6.5,146.0,-198.0,True,fanduel,2026-06-05T22:25:25.503076
De'Aaron Fox,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,8.5,470.0,-850.0,True,fanduel,2026-06-05T22:25:25.503078
Mikal Bridges,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,2.5,-102.0,-130.0,True,fanduel,2026-06-05T22:25:25.503081
Mikal Bridges,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,4.5,,-1200.0,True,fanduel,2026-06-05T22:25:25.503083
OG Anunoby,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,0.5,-600.0,370.0,True,fanduel,2026-06-05T22:25:25.503085
OG Anunoby,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,2.5,280.0,-420.0,True,fanduel,2026-06-05T22:25:25.503086
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,4.5,-550.0,350.0,True,fanduel,2026-06-05T22:25:25.503088
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,6.5,-122.0,-108.0,True,fanduel,2026-06-05T22:25:25.503089
Stephon Castle,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,8.5,270.0,-400.0,True,fanduel,2026-06-05T22:25:25.503091
Karl-Anthony Towns,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,2.5,-360.0,250.0,True,fanduel,2026-06-05T22:25:25.503093
Karl-Anthony Towns,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,4.5,162.0,-220.0,True,fanduel,2026-06-05T22:25:25.503094
Karl-Anthony Towns,,,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06,00:40,assists,6.5,,-1400.0,True,fanduel,2026-06-05T22:25:25.503096
