player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,6.5,-111.0,-118.0,False,draftkings,2026-05-02T14:19:15.634253
Jayson Tatum,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,5.5,-124.0,-106.0,False,draftkings,2026-05-02T14:19:15.634265
Joel Embiid,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,5.5,107.0,-141.0,False,draftkings,2026-05-02T14:19:15.634269
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,4.5,123.0,-163.0,False,draftkings,2026-05-02T14:19:15.634271
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,-161.0,122.0,False,draftkings,2026-05-02T14:19:15.634273
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,-117.0,-112.0,False,draftkings,2026-05-02T14:19:15.634275
Paul George,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,102.0,-135.0,False,draftkings,2026-05-02T14:19:15.634277
VJ Edgecombe,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,127.0,-168.0,False,draftkings,2026-05-02T14:19:15.634279
Nikola Vucevic,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,1.5,108.0,-142.0,False,draftkings,2026-05-02T14:19:15.634281
Kelly Oubre Jr,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,1.5,164.0,-219.0,False,draftkings,2026-05-02T14:19:15.634283
Neemias Queta,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,0.5,-208.0,156.0,False,draftkings,2026-05-02T14:19:15.634285
Sam Hauser,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,0.5,-189.0,142.0,False,draftkings,2026-05-02T14:19:15.634287
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,2.5,-3500.0,,True,draftkings,2026-05-02T14:19:15.634352
