player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Jalen Brunson,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,6.5,-105.0,-125.0,False,draftkings,2026-05-04T14:44:05.363594
Tyrese Maxey,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,6.5,110.0,-145.0,False,draftkings,2026-05-04T14:44:05.363608
Joel Embiid,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,4.5,-150.0,114.0,False,draftkings,2026-05-04T14:44:05.363612
Josh Hart,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,4.5,-111.0,-118.0,False,draftkings,2026-05-04T14:44:05.363614
Karl-Anthony Towns,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,4.5,116.0,-153.0,False,draftkings,2026-05-04T14:44:05.363616
Paul George,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,3.5,117.0,-154.0,False,draftkings,2026-05-04T14:44:05.363618
VJ Edgecombe,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,3.5,119.0,-157.0,False,draftkings,2026-05-04T14:44:05.363620
Mikal Bridges,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,2.5,120.0,-158.0,False,draftkings,2026-05-04T14:44:05.363622
OG Anunoby,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,1.5,-111.0,-119.0,False,draftkings,2026-05-04T14:44:05.363625
Miles McBride,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,1.5,-102.0,-129.0,False,draftkings,2026-05-04T14:44:05.363627
Kelly Oubre Jr,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,1.5,147.0,-196.0,False,draftkings,2026-05-04T14:44:05.363629
Jalen Brunson,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,2.5,-3700.0,,True,draftkings,2026-05-04T14:44:05.363697
Jalen Brunson,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,3.5,-940.0,,True,draftkings,2026-05-04T14:44:05.363702
