player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
OG Anunoby,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,-136.0,106.0,False,fanduel,2026-06-08T22:30:20.086048
Julian Champagnie,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,120.0,-154.0,False,fanduel,2026-06-08T22:30:20.086065
Dylan Harper,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,124.0,-160.0,False,fanduel,2026-06-08T22:30:20.086069
Miles McBride,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,130.0,-166.0,False,fanduel,2026-06-08T22:30:20.086071
Devin Vassell,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,2.5,100.0,-128.0,False,fanduel,2026-06-08T22:30:20.086073
Jose Alvarado,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,150.0,-194.0,False,fanduel,2026-06-08T22:30:20.086076
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,-138.0,108.0,False,fanduel,2026-06-08T22:30:20.086078
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,6.5,114.0,-146.0,False,fanduel,2026-06-08T22:30:20.086080
Josh Hart,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,4.5,-118.0,-108.0,False,fanduel,2026-06-08T22:30:20.086083
Mikal Bridges,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,2.5,-166.0,130.0,False,fanduel,2026-06-08T22:30:20.086085
Karl-Anthony Towns,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,-160.0,124.0,False,fanduel,2026-06-08T22:30:20.086086
Victor Wembanyama,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,144.0,-186.0,False,fanduel,2026-06-08T22:30:20.086088
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,-125.0,-102.0,False,fanduel,2026-06-08T22:30:20.086090
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,9.5,540.0,-1000.0,True,fanduel,2026-06-08T22:30:20.086151
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,9.5,800.0,,True,fanduel,2026-06-08T22:30:20.086166
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,9.5,750.0,,True,fanduel,2026-06-08T22:30:20.086169
Josh Hart,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,9.5,1400.0,,True,fanduel,2026-06-08T22:30:20.086170
