player_normalized,prop_type,line,is_alt_line,game_date,draftkings_over_odds,fanduel_over_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
karl-anthony towns,rebounds,10.5,False,2026-01-29,,-132.0,,100.0,-132.0,fanduel,100.0,
karl-anthony towns,rebounds,11.5,True,2026-01-29,,126.0,,,126.0,fanduel,,
karl-anthony towns,rebounds,13.5,True,2026-01-29,,285.0,,,285.0,fanduel,,
karl-anthony towns,rebounds,15.5,True,2026-01-29,,630.0,,,630.0,fanduel,,
karl-anthony towns,threes,0.5,True,2026-01-29,,-500.0,,,-500.0,fanduel,,
karl-anthony towns,threes,1.5,False,2026-01-29,,-108.0,,-122.0,-108.0,fanduel,-122.0,
karl-anthony towns,threes,1.5,True,2026-01-29,,-106.0,,,-106.0,fanduel,,
karl-anthony towns,threes,2.5,True,2026-01-29,,290.0,,,290.0,fanduel,,
karl-anthony towns,threes,3.5,True,2026-01-29,,800.0,,,800.0,fanduel,,
karl-anthony towns,threes,4.5,True,2026-01-29,,2000.0,,,2000.0,fanduel,,
kevin huerter,assists,1.5,True,2026-01-29,,-188.0,,,-188.0,fanduel,,
kevin huerter,assists,2.5,False,2026-01-29,,154.0,,-210.0,154.0,fanduel,-210.0,
kevin huerter,assists,3.5,True,2026-01-29,,370.0,,,370.0,fanduel,,
kevin huerter,points,7.5,False,2026-01-29,,-130.0,,-102.0,-130.0,fanduel,-102.0,
kevin huerter,points,9.5,True,2026-01-29,,150.0,,,150.0,fanduel,,
kevin huerter,points,14.5,True,2026-01-29,,560.0,,,560.0,fanduel,,
kevin huerter,points,19.5,True,2026-01-29,,1500.0,,,1500.0,fanduel,,
kevin huerter,rebounds,2.5,False,2026-01-29,,102.0,,-136.0,102.0,fanduel,-136.0,
kevin huerter,rebounds,3.5,True,2026-01-29,,250.0,,,250.0,fanduel,,
kevin huerter,rebounds,5.5,True,2026-01-29,,1060.0,,,1060.0,fanduel,,
kevin huerter,threes,0.5,True,2026-01-29,,-400.0,,,-400.0,fanduel,,
kevin huerter,threes,1.5,False,2026-01-29,,114.0,,-152.0,114.0,fanduel,-152.0,
kevin huerter,threes,1.5,True,2026-01-29,,114.0,,,114.0,fanduel,,
kevin huerter,threes,2.5,True,2026-01-29,,340.0,,,340.0,fanduel,,
kevin huerter,threes,3.5,True,2026-01-29,,870.0,,,870.0,fanduel,,
kevin huerter,threes,4.5,True,2026-01-29,,2200.0,,,2200.0,fanduel,,
klay thompson,assists,1.5,True,2026-01-29,-102.0,,,,-102.0,draftkings,,
klay thompson,assists,2.5,True,2026-01-29,298.0,,,,298.0,draftkings,,
klay thompson,assists,3.5,True,2026-01-29,790.0,,,,790.0,draftkings,,
klay thompson,assists,4.5,True,2026-01-29,1900.0,,,,1900.0,draftkings,,
klay thompson,points,5.5,True,2026-01-29,-620.0,,,,-620.0,draftkings,,
klay thompson,points,7.5,True,2026-01-29,-301.0,,,,-301.0,draftkings,,
klay thompson,points,9.5,True,2026-01-29,-152.0,-146.0,,,-146.0,fanduel,,
klay thompson,points,10.5,False,2026-01-29,-118.0,-118.0,-108.0,-112.0,-118.0,draftkings,-108.0,
klay thompson,points,10.5,True,2026-01-29,-118.0,,,,-118.0,draftkings,,
klay thompson,points,11.5,True,2026-01-29,113.0,,,,113.0,draftkings,,
klay thompson,points,14.5,True,2026-01-29,232.0,250.0,,,250.0,fanduel,,
klay thompson,points,17.5,True,2026-01-29,455.0,,,,455.0,draftkings,,
klay thompson,points,19.5,True,2026-01-29,700.0,750.0,,,750.0,fanduel,,
klay thompson,points,24.5,True,2026-01-29,1820.0,1800.0,,,1820.0,draftkings,,
klay thompson,rebounds,2.5,False,2026-01-29,105.0,122.0,-138.0,-162.0,122.0,fanduel,-138.0,
klay thompson,rebounds,2.5,True,2026-01-29,105.0,,,,105.0,draftkings,,
klay thompson,rebounds,3.5,True,2026-01-29,252.0,300.0,,,300.0,fanduel,,
klay thompson,rebounds,4.5,True,2026-01-29,554.0,,,,554.0,draftkings,,
klay thompson,rebounds,5.5,True,2026-01-29,1180.0,,,,1180.0,draftkings,,
klay thompson,threes,0.5,True,2026-01-29,-1660.0,-2000.0,,,-1660.0,draftkings,,
klay thompson,threes,1.5,True,2026-01-29,-304.0,-320.0,,,-304.0,draftkings,,
klay thompson,threes,2.5,False,2026-01-29,-105.0,-112.0,-125.0,-118.0,-105.0,draftkings,-118.0,
klay thompson,threes,2.5,True,2026-01-29,-105.0,-111.0,,,-105.0,draftkings,,
klay thompson,threes,3.5,True,2026-01-29,224.0,220.0,,,224.0,draftkings,,
klay thompson,threes,4.5,True,2026-01-29,483.0,500.0,,,500.0,fanduel,,
klay thompson,threes,5.5,True,2026-01-29,980.0,1060.0,,,1060.0,fanduel,,
klay thompson,threes,6.5,True,2026-01-29,1780.0,1700.0,,,1780.0,draftkings,,
klay thompson,threes,7.5,True,2026-01-29,2900.0,3500.0,,,3500.0,fanduel,,
lebron james,assists,3.5,True,2026-01-29,,-770.0,,,-770.0,fanduel,,
lebron james,assists,5.5,False,2026-01-29,,-154.0,,116.0,-154.0,fanduel,116.0,
lebron james,assists,5.5,True,2026-01-29,,-150.0,,,-150.0,fanduel,,
lebron james,assists,7.5,True,2026-01-29,,235.0,,,235.0,fanduel,,
lebron james,assists,9.5,True,2026-01-29,,600.0,,,600.0,fanduel,,
lebron james,assists,11.5,True,2026-01-29,,1500.0,,,1500.0,fanduel,,
lebron james,points,14.5,True,2026-01-29,,-1200.0,,,-1200.0,fanduel,,
lebron james,points,19.5,True,2026-01-29,,-265.0,,,-265.0,fanduel,,
lebron james,points,23.5,False,2026-01-29,,-114.0,,-114.0,-114.0,fanduel,-114.0,
lebron james,points,24.5,True,2026-01-29,,110.0,,,110.0,fanduel,,
lebron james,points,29.5,True,2026-01-29,,285.0,,,285.0,fanduel,,
lebron james,points,34.5,True,2026-01-29,,680.0,,,680.0,fanduel,,
lebron james,points,39.5,True,2026-01-29,,1400.0,,,1400.0,fanduel,,
lebron james,points,44.5,True,2026-01-29,,3500.0,,,3500.0,fanduel,,
lebron james,rebounds,3.5,True,2026-01-29,,-800.0,,,-800.0,fanduel,,
lebron james,rebounds,5.5,True,2026-01-29,,-158.0,,,-158.0,fanduel,,
lebron james,rebounds,6.5,False,2026-01-29,,118.0,,-158.0,118.0,fanduel,-158.0,
lebron james,rebounds,7.5,True,2026-01-29,,220.0,,,220.0,fanduel,,
lebron james,rebounds,9.5,True,2026-01-29,,520.0,,,520.0,fanduel,,
lebron james,rebounds,11.5,True,2026-01-29,,1400.0,,,1400.0,fanduel,,
lebron james,threes,0.5,True,2026-01-29,,-480.0,,,-480.0,fanduel,,
lebron james,threes,1.5,False,2026-01-29,,102.0,,-136.0,102.0,fanduel,-136.0,
lebron james,threes,1.5,True,2026-01-29,,102.0,,,102.0,fanduel,,
lebron james,threes,2.5,True,2026-01-29,,320.0,,,320.0,fanduel,,
lebron james,threes,3.5,True,2026-01-29,,870.0,,,870.0,fanduel,,
lebron james,threes,4.5,True,2026-01-29,,2200.0,,,2200.0,fanduel,,
luka doncic,assists,5.5,True,2026-01-29,,-1000.0,,,-1000.0,fanduel,,
luka doncic,assists,7.5,True,2026-01-29,,-230.0,,,-230.0,fanduel,,
luka doncic,assists,9.5,False,2026-01-29,,110.0,,-146.0,110.0,fanduel,-146.0,
luka doncic,assists,9.5,True,2026-01-29,,112.0,,,112.0,fanduel,,
luka doncic,assists,11.5,True,2026-01-29,,320.0,,,320.0,fanduel,,
luka doncic,assists,13.5,True,2026-01-29,,830.0,,,830.0,fanduel,,
luka doncic,points,19.5,True,2026-01-29,,-3000.0,,,-3000.0,fanduel,,
luka doncic,points,24.5,True,2026-01-29,,-560.0,,,-560.0,fanduel,,
luka doncic,points,29.5,True,2026-01-29,,-215.0,,,-215.0,fanduel,,
luka doncic,points,33.5,False,2026-01-29,,-112.0,,-118.0,-112.0,fanduel,-118.0,
luka doncic,points,34.5,True,2026-01-29,,106.0,,,106.0,fanduel,,
luka doncic,points,39.5,True,2026-01-29,,230.0,,,230.0,fanduel,,
luka doncic,points,44.5,True,2026-01-29,,470.0,,,470.0,fanduel,,
luka doncic,points,49.5,True,2026-01-29,,870.0,,,870.0,fanduel,,
luka doncic,rebounds,3.5,True,2026-01-29,,-3000.0,,,-3000.0,fanduel,,
luka doncic,rebounds,5.5,True,2026-01-29,,-370.0,,,-370.0,fanduel,,
luka doncic,rebounds,7.5,False,2026-01-29,,100.0,,-132.0,100.0,fanduel,-132.0,
luka doncic,rebounds,7.5,True,2026-01-29,,100.0,,,100.0,fanduel,,
luka doncic,rebounds,9.5,True,2026-01-29,,215.0,,,215.0,fanduel,,
luka doncic,rebounds,11.5,True,2026-01-29,,630.0,,,630.0,fanduel,,
luka doncic,rebounds,13.5,True,2026-01-29,,1700.0,,,1700.0,fanduel,,
luka doncic,threes,1.5,True,2026-01-29,,-1100.0,,,-1100.0,fanduel,,
luka doncic,threes,2.5,True,2026-01-29,,-320.0,,,-320.0,fanduel,,
luka doncic,threes,3.5,False,2026-01-29,,-125.0,,-106.0,-125.0,fanduel,-106.0,
luka doncic,threes,3.5,True,2026-01-29,,-122.0,,,-122.0,fanduel,,
luka doncic,threes,4.5,True,2026-01-29,,190.0,,,190.0,fanduel,,
luka doncic,threes,5.5,True,2026-01-29,,390.0,,,390.0,fanduel,,
luka doncic,threes,6.5,True,2026-01-29,,800.0,,,800.0,fanduel,,
luka doncic,threes,7.5,True,2026-01-29,,1400.0,,,1400.0,fanduel,,
luka doncic,threes,8.5,True,2026-01-29,,2500.0,,,2500.0,fanduel,,
luka garza,points,8.5,False,2026-01-29,,-128.0,,-102.0,-128.0,fanduel,-102.0,
luka garza,points,9.5,True,2026-01-29,,108.0,,,108.0,fanduel,,
luka garza,points,14.5,True,2026-01-29,,390.0,,,390.0,fanduel,,
luka garza,points,19.5,True,2026-01-29,,1100.0,,,1100.0,fanduel,,
luka garza,rebounds,3.5,True,2026-01-29,,-290.0,,,-290.0,fanduel,,
luka garza,rebounds,4.5,False,2026-01-29,,-146.0,,110.0,-146.0,fanduel,110.0,
luka garza,rebounds,5.5,True,2026-01-29,,130.0,,,130.0,fanduel,,
luka garza,rebounds,7.5,True,2026-01-29,,350.0,,,350.0,fanduel,,
luka garza,rebounds,9.5,True,2026-01-29,,800.0,,,800.0,fanduel,,
luka garza,rebounds,11.5,True,2026-01-29,,1500.0,,,1500.0,fanduel,,
luke kennard,points,8.5,False,2026-01-29,,-104.0,,-128.0,-104.0,fanduel,-128.0,
luke kennard,points,9.5,True,2026-01-29,,132.0,,,132.0,fanduel,,
luke kennard,points,14.5,True,2026-01-29,,500.0,,,500.0,fanduel,,
luke kennard,points,19.5,True,2026-01-29,,1500.0,,,1500.0,fanduel,,
luke kennard,threes,0.5,True,2026-01-29,,-530.0,,,-530.0,fanduel,,
luke kennard,threes,1.5,False,2026-01-29,,-118.0,,-112.0,-118.0,fanduel,-112.0,
luke kennard,threes,1.5,True,2026-01-29,,-115.0,,,-115.0,fanduel,,
luke kennard,threes,2.5,True,2026-01-29,,255.0,,,255.0,fanduel,,
luke kennard,threes,3.5,True,2026-01-29,,680.0,,,680.0,fanduel,,
luke kennard,threes,4.5,True,2026-01-29,,1600.0,,,1600.0,fanduel,,
marcus smart,assists,1.5,True,2026-01-29,,-320.0,,,-320.0,fanduel,,
marcus smart,assists,2.5,False,2026-01-29,,-102.0,,-130.0,-102.0,fanduel,-130.0,
marcus smart,assists,3.5,True,2026-01-29,,250.0,,,250.0,fanduel,,
marcus smart,assists,5.5,True,2026-01-29,,1100.0,,,1100.0,fanduel,,
marcus smart,points,9.5,True,2026-01-29,,-136.0,,,-136.0,fanduel,,
marcus smart,points,10.5,False,2026-01-29,,100.0,,-132.0,100.0,fanduel,-132.0,
marcus smart,points,14.5,True,2026-01-29,,310.0,,,310.0,fanduel,,
marcus smart,points,19.5,True,2026-01-29,,1000.0,,,1000.0,fanduel,,
marcus smart,rebounds,2.5,False,2026-01-29,,-162.0,,122.0,-162.0,fanduel,122.0,
marcus smart,rebounds,3.5,True,2026-01-29,,164.0,,,164.0,fanduel,,
marcus smart,rebounds,5.5,True,2026-01-29,,800.0,,,800.0,fanduel,,
marcus smart,threes,0.5,True,2026-01-29,,-530.0,,,-530.0,fanduel,,
marcus smart,threes,1.5,False,2026-01-29,,-114.0,,-114.0,-114.0,fanduel,-114.0,
marcus smart,threes,1.5,True,2026-01-29,,-113.0,,,-113.0,fanduel,,
marcus smart,threes,2.5,True,2026-01-29,,280.0,,,280.0,fanduel,,
marcus smart,threes,3.5,True,2026-01-29,,680.0,,,680.0,fanduel,,
marcus smart,threes,4.5,True,2026-01-29,,1600.0,,,1600.0,fanduel,,
matas buzelis,assists,1.5,False,2026-01-29,,-200.0,,148.0,-200.0,fanduel,148.0,
matas buzelis,assists,1.5,True,2026-01-29,,-194.0,,,-194.0,fanduel,,
matas buzelis,assists,2.5,False,2026-01-29,120.0,,-158.0,,120.0,draftkings,-158.0,
matas buzelis,assists,2.5,True,2026-01-29,120.0,,,,120.0,draftkings,,
matas buzelis,assists,3.5,True,2026-01-29,311.0,420.0,,,420.0,fanduel,,
matas buzelis,assists,4.5,True,2026-01-29,780.0,,,,780.0,draftkings,,
matas buzelis,assists,5.5,True,2026-01-29,1720.0,,,,1720.0,draftkings,,
matas buzelis,assists,6.5,True,2026-01-29,2900.0,,,,2900.0,draftkings,,
matas buzelis,points,7.5,True,2026-01-29,-1340.0,,,,-1340.0,draftkings,,
matas buzelis,points,9.5,True,2026-01-29,-566.0,-520.0,,,-520.0,fanduel,,
matas buzelis,points,11.5,True,2026-01-29,-286.0,,,,-286.0,draftkings,,
matas buzelis,points,14.5,False,2026-01-29,-125.0,-118.0,-102.0,-112.0,-118.0,fanduel,-102.0,
matas buzelis,points,14.5,True,2026-01-29,-125.0,-115.0,,,-115.0,fanduel,,
matas buzelis,points,17.5,True,2026-01-29,169.0,,,,169.0,draftkings,,
matas buzelis,points,19.5,True,2026-01-29,269.0,285.0,,,285.0,fanduel,,
matas buzelis,points,24.5,True,2026-01-29,860.0,870.0,,,870.0,fanduel,,
matas buzelis,points,29.5,True,2026-01-29,2300.0,2000.0,,,2300.0,draftkings,,
matas buzelis,rebounds,2.5,True,2026-01-29,-940.0,,,,-940.0,draftkings,,
matas buzelis,rebounds,3.5,True,2026-01-29,-347.0,-340.0,,,-340.0,fanduel,,
matas buzelis,rebounds,4.5,False,2026-01-29,-157.0,-158.0,119.0,118.0,-157.0,draftkings,119.0,
matas buzelis,rebounds,4.5,True,2026-01-29,-158.0,,,,-158.0,draftkings,,
matas buzelis,rebounds,5.5,True,2026-01-29,126.0,132.0,,,132.0,fanduel,,
matas buzelis,rebounds,6.5,True,2026-01-29,235.0,,,,235.0,draftkings,,
matas buzelis,rebounds,7.5,True,2026-01-29,434.0,450.0,,,450.0,fanduel,,
matas buzelis,rebounds,8.5,True,2026-01-29,780.0,,,,780.0,draftkings,,
matas buzelis,rebounds,9.5,True,2026-01-29,1320.0,1100.0,,,1320.0,draftkings,,
matas buzelis,threes,0.5,True,2026-01-29,-850.0,-950.0,,,-850.0,draftkings,,
matas buzelis,threes,1.5,False,2026-01-29,-175.0,-180.0,132.0,134.0,-175.0,draftkings,134.0,
matas buzelis,threes,1.5,True,2026-01-29,-176.0,-174.0,,,-174.0,fanduel,,
matas buzelis,threes,2.5,True,2026-01-29,170.0,182.0,,,182.0,fanduel,,
matas buzelis,threes,3.5,True,2026-01-29,446.0,470.0,,,470.0,fanduel,,
matas buzelis,threes,4.5,True,2026-01-29,1040.0,1100.0,,,1100.0,fanduel,,
matas buzelis,threes,5.5,True,2026-01-29,2200.0,2000.0,,,2200.0,draftkings,,
max christie,assists,1.5,True,2026-01-29,,-390.0,,,-390.0,fanduel,,
max christie,assists,2.5,False,2026-01-29,-120.0,-128.0,-110.0,-104.0,-120.0,draftkings,-104.0,
max christie,assists,2.5,True,2026-01-29,-120.0,,,,-120.0,draftkings,,
max christie,assists,3.5,True,2026-01-29,203.0,200.0,,,203.0,draftkings,,
max christie,assists,4.5,True,2026-01-29,461.0,,,,461.0,draftkings,,
max christie,assists,5.5,True,2026-01-29,980.0,900.0,,,980.0,draftkings,,
max christie,assists,6.5,True,2026-01-29,1940.0,,,,1940.0,draftkings,,
max christie,points,7.5,True,2026-01-29,-1640.0,,,,-1640.0,draftkings,,
max christie,points,9.5,True,2026-01-29,-710.0,-950.0,,,-710.0,draftkings,,
max christie,points,11.5,True,2026-01-29,-367.0,,,,-367.0,draftkings,,
max christie,points,14.5,True,2026-01-29,-163.0,-196.0,,,-163.0,draftkings,,
max christie,points,16.5,False,2026-01-29,-103.0,-122.0,-124.0,-108.0,-103.0,draftkings,-108.0,
max christie,points,16.5,True,2026-01-29,-103.0,,,,-103.0,draftkings,,
max christie,points,17.5,True,2026-01-29,122.0,,,,122.0,draftkings,,
max christie,points,19.5,True,2026-01-29,188.0,164.0,,,188.0,draftkings,,
max christie,points,24.5,True,2026-01-29,508.0,470.0,,,508.0,draftkings,,
max christie,points,29.5,True,2026-01-29,1340.0,1200.0,,,1340.0,draftkings,,
max christie,points,34.5,True,2026-01-29,2800.0,3500.0,,,3500.0,fanduel,,
max christie,rebounds,2.5,True,2026-01-29,-402.0,,,,-402.0,draftkings,,
max christie,rebounds,3.5,False,2026-01-29,,-152.0,,114.0,-152.0,fanduel,114.0,
max christie,rebounds,3.5,True,2026-01-29,-161.0,-146.0,,,-146.0,fanduel,,
max christie,rebounds,4.5,True,2026-01-29,135.0,,,,135.0,draftkings,,
max christie,rebounds,5.5,True,2026-01-29,272.0,310.0,,,310.0,fanduel,,
max christie,rebounds,6.5,True,2026-01-29,535.0,,,,535.0,draftkings,,
max christie,rebounds,7.5,True,2026-01-29,1000.0,1100.0,,,1100.0,fanduel,,
max christie,threes,0.5,True,2026-01-29,-3100.0,-4000.0,,,-3100.0,draftkings,,
max christie,threes,1.5,True,2026-01-29,-436.0,-460.0,,,-436.0,draftkings,,
max christie,threes,2.5,False,2026-01-29,-148.0,-152.0,112.0,114.0,-148.0,draftkings,114.0,
max christie,threes,2.5,True,2026-01-29,-149.0,-146.0,,,-146.0,fanduel,,
max christie,threes,3.5,True,2026-01-29,160.0,180.0,,,180.0,fanduel,,
max christie,threes,4.5,True,2026-01-29,348.0,410.0,,,410.0,fanduel,,
max christie,threes,5.5,True,2026-01-29,720.0,830.0,,,830.0,fanduel,,
max christie,threes,6.5,True,2026-01-29,1400.0,1500.0,,,1500.0,fanduel,,
max christie,threes,7.5,True,2026-01-29,2500.0,3500.0,,,3500.0,fanduel,,
mikal bridges,assists,1.5,True,2026-01-29,,-1400.0,,,-1400.0,fanduel,,
mikal bridges,assists,3.5,False,2026-01-29,,-136.0,,102.0,-136.0,fanduel,102.0,
mikal bridges,assists,3.5,True,2026-01-29,,-132.0,,,-132.0,fanduel,,
mikal bridges,assists,5.5,True,2026-01-29,,350.0,,,350.0,fanduel,,
mikal bridges,assists,7.5,True,2026-01-29,,1300.0,,,1300.0,fanduel,,
mikal bridges,points,9.5,True,2026-01-29,,-440.0,,,-440.0,fanduel,,
mikal bridges,points,13.5,False,2026-01-29,,-136.0,,102.0,-136.0,fanduel,102.0,
mikal bridges,points,14.5,True,2026-01-29,,102.0,,,102.0,fanduel,,
mikal bridges,points,19.5,True,2026-01-29,,360.0,,,360.0,fanduel,,
mikal bridges,points,24.5,True,2026-01-29,,1100.0,,,1100.0,fanduel,,
mikal bridges,points,29.5,True,2026-01-29,,3000.0,,,3000.0,fanduel,,
mikal bridges,rebounds,3.5,True,2026-01-29,,-170.0,,,-170.0,fanduel,,
mikal bridges,rebounds,4.5,False,2026-01-29,,134.0,,-180.0,134.0,fanduel,-180.0,
mikal bridges,rebounds,5.5,True,2026-01-29,,280.0,,,280.0,fanduel,,
mikal bridges,rebounds,7.5,True,2026-01-29,,1060.0,,,1060.0,fanduel,,
mikal bridges,threes,0.5,True,2026-01-29,,-900.0,,,-900.0,fanduel,,
mikal bridges,threes,1.5,False,2026-01-29,,-172.0,,128.0,-172.0,fanduel,128.0,
mikal bridges,threes,1.5,True,2026-01-29,,-166.0,,,-166.0,fanduel,,
mikal bridges,threes,2.5,True,2026-01-29,,190.0,,,190.0,fanduel,,
mikal bridges,threes,3.5,True,2026-01-29,,500.0,,,500.0,fanduel,,
mikal bridges,threes,4.5,True,2026-01-29,,1100.0,,,1100.0,fanduel,,
mikal bridges,threes,5.5,True,2026-01-29,,2500.0,,,2500.0,fanduel,,
miles mcbride,assists,1.5,True,2026-01-29,,-280.0,,,-280.0,fanduel,,
miles mcbride,assists,2.5,False,2026-01-29,,110.0,,-146.0,110.0,fanduel,-146.0,
miles mcbride,assists,3.5,True,2026-01-29,,280.0,,,280.0,fanduel,,
miles mcbride,assists,5.5,True,2026-01-29,,1300.0,,,1300.0,fanduel,,
miles mcbride,points,9.5,True,2026-01-29,,-164.0,,,-164.0,fanduel,,
miles mcbride,points,10.5,False,2026-01-29,,-130.0,,-102.0,-130.0,fanduel,-102.0,
miles mcbride,points,14.5,True,2026-01-29,,235.0,,,235.0,fanduel,,
miles mcbride,points,19.5,True,2026-01-29,,700.0,,,700.0,fanduel,,
miles mcbride,points,24.5,True,2026-01-29,,1700.0,,,1700.0,fanduel,,
miles mcbride,threes,0.5,True,2026-01-29,,-1800.0,,,-1800.0,fanduel,,
miles mcbride,threes,1.5,True,2026-01-29,,-310.0,,,-310.0,fanduel,,
miles mcbride,threes,2.5,False,2026-01-29,,100.0,,-132.0,100.0,fanduel,-132.0,
miles mcbride,threes,2.5,True,2026-01-29,,102.0,,,102.0,fanduel,,
miles mcbride,threes,3.5,True,2026-01-29,,240.0,,,240.0,fanduel,,
miles mcbride,threes,4.5,True,2026-01-29,,550.0,,,550.0,fanduel,,
miles mcbride,threes,5.5,True,2026-01-29,,1060.0,,,1060.0,fanduel,,
miles mcbride,threes,6.5,True,2026-01-29,,2000.0,,,2000.0,fanduel,,
moe wagner,points,7.5,False,2026-01-29,,-114.0,,-114.0,-114.0,fanduel,-114.0,
moe wagner,points,9.5,True,2026-01-29,,158.0,,,158.0,fanduel,,
moe wagner,points,14.5,True,2026-01-29,,540.0,,,540.0,fanduel,,
moe wagner,points,19.5,True,2026-01-29,,1400.0,,,1400.0,fanduel,,
moe wagner,rebounds,3.5,False,2026-01-29,,116.0,,-154.0,116.0,fanduel,-154.0,
moe wagner,rebounds,3.5,True,2026-01-29,,118.0,,,118.0,fanduel,,
moe wagner,rebounds,5.5,True,2026-01-29,,400.0,,,400.0,fanduel,,
moe wagner,rebounds,7.5,True,2026-01-29,,1060.0,,,1060.0,fanduel,,
moses moody,points,9.5,True,2026-01-29,,-440.0,,,-440.0,fanduel,,
moses moody,points,14.5,False,2026-01-29,,-102.0,,-130.0,-102.0,fanduel,-130.0,
moses moody,points,14.5,True,2026-01-29,,100.0,,,100.0,fanduel,,
moses moody,points,19.5,True,2026-01-29,,340.0,,,340.0,fanduel,,
moses moody,points,24.5,True,2026-01-29,,900.0,,,900.0,fanduel,,
moses moody,points,29.5,True,2026-01-29,,2200.0,,,2200.0,fanduel,,
moses moody,rebounds,3.5,False,2026-01-29,,-125.0,,-106.0,-125.0,fanduel,-106.0,
moses moody,rebounds,3.5,True,2026-01-29,,-122.0,,,-122.0,fanduel,,
moses moody,rebounds,5.5,True,2026-01-29,,360.0,,,360.0,fanduel,,
moses moody,rebounds,7.5,True,2026-01-29,,1200.0,,,1200.0,fanduel,,
moses moody,threes,0.5,True,2026-01-29,,-3000.0,,,-3000.0,fanduel,,
moses moody,threes,1.5,True,2026-01-29,,-370.0,,,-370.0,fanduel,,
moses moody,threes,2.5,False,2026-01-29,,-118.0,,-112.0,-118.0,fanduel,-112.0,
moses moody,threes,2.5,True,2026-01-29,,-115.0,,,-115.0,fanduel,,
moses moody,threes,3.5,True,2026-01-29,,215.0,,,215.0,fanduel,,
moses moody,threes,4.5,True,2026-01-29,,500.0,,,500.0,fanduel,,
moses moody,threes,5.5,True,2026-01-29,,1060.0,,,1060.0,fanduel,,
moses moody,threes,6.5,True,2026-01-29,,1800.0,,,1800.0,fanduel,,
moses moody,threes,7.5,True,2026-01-29,,4000.0,,,4000.0,fanduel,,
naji marshall,assists,1.5,True,2026-01-29,,-1200.0,,,-1200.0,fanduel,,
naji marshall,assists,2.5,True,2026-01-29,-394.0,,,,-394.0,draftkings,,
naji marshall,assists,3.5,False,2026-01-29,-160.0,-136.0,121.0,102.0,-136.0,fanduel,121.0,
naji marshall,assists,3.5,True,2026-01-29,-161.0,-132.0,,,-132.0,fanduel,,
naji marshall,assists,4.5,True,2026-01-29,131.0,,,,131.0,draftkings,,
naji marshall,assists,5.5,True,2026-01-29,261.0,350.0,,,350.0,fanduel,,
naji marshall,assists,6.5,True,2026-01-29,506.0,,,,506.0,draftkings,,
naji marshall,assists,7.5,True,2026-01-29,930.0,1200.0,,,1200.0,fanduel,,
naji marshall,assists,8.5,True,2026-01-29,1760.0,,,,1760.0,draftkings,,
naji marshall,assists,9.5,True,2026-01-29,2700.0,,,,2700.0,draftkings,,
naji marshall,points,7.5,True,2026-01-29,-3100.0,,,,-3100.0,draftkings,,
naji marshall,points,9.5,True,2026-01-29,-1100.0,-1400.0,,,-1100.0,draftkings,,
naji marshall,points,11.5,True,2026-01-29,-528.0,,,,-528.0,draftkings,,
naji marshall,points,14.5,True,2026-01-29,-222.0,-235.0,,,-222.0,draftkings,,
naji marshall,points,17.5,False,2026-01-29,-107.0,-110.0,-120.0,-120.0,-107.0,draftkings,-120.0,
naji marshall,points,17.5,True,2026-01-29,-107.0,,,,-107.0,draftkings,,
naji marshall,points,19.5,True,2026-01-29,146.0,150.0,,,150.0,fanduel,,
naji marshall,points,24.5,True,2026-01-29,422.0,450.0,,,450.0,fanduel,,
naji marshall,points,29.5,True,2026-01-29,1120.0,1200.0,,,1200.0,fanduel,,
naji marshall,points,34.5,True,2026-01-29,2500.0,4000.0,,,4000.0,fanduel,,
naji marshall,rebounds,2.5,True,2026-01-29,-1660.0,,,,-1660.0,draftkings,,
naji marshall,rebounds,3.5,True,2026-01-29,-548.0,-590.0,,,-548.0,draftkings,,
naji marshall,rebounds,4.5,True,2026-01-29,-248.0,,,,-248.0,draftkings,,
naji marshall,rebounds,5.5,False,2026-01-29,-128.0,-125.0,-103.0,-106.0,-125.0,fanduel,-103.0,
naji marshall,rebounds,5.5,True,2026-01-29,-129.0,-122.0,,,-122.0,fanduel,,
naji marshall,rebounds,6.5,True,2026-01-29,141.0,,,,141.0,draftkings,,
naji marshall,rebounds,7.5,True,2026-01-29,243.0,290.0,,,290.0,fanduel,,
naji marshall,rebounds,8.5,True,2026-01-29,424.0,,,,424.0,draftkings,,
naji marshall,rebounds,9.5,True,2026-01-29,730.0,750.0,,,750.0,fanduel,,
naji marshall,rebounds,10.5,True,2026-01-29,1220.0,,,,1220.0,draftkings,,
naji marshall,rebounds,11.5,True,2026-01-29,,2000.0,,,2000.0,fanduel,,
naji marshall,threes,0.5,False,2026-01-29,-211.0,-245.0,159.0,178.0,-211.0,draftkings,178.0,
naji marshall,threes,0.5,True,2026-01-29,-214.0,-240.0,,,-214.0,draftkings,,
naji marshall,threes,1.5,True,2026-01-29,208.0,210.0,,,210.0,fanduel,,
naji marshall,threes,2.5,True,2026-01-29,670.0,680.0,,,680.0,fanduel,,
naji marshall,threes,3.5,True,2026-01-29,1800.0,1500.0,,,1800.0,draftkings,,
naz reid,assists,1.5,True,2026-01-29,,-235.0,,,-235.0,fanduel,,
naz reid,assists,2.5,False,2026-01-29,110.0,124.0,-145.0,-166.0,124.0,fanduel,-145.0,
