player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
De'Aaron Fox,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,5.5,-132.0,100.0,False,fanduel,2026-06-01T22:42:54.421850
Julian Champagnie,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,1.5,126.0,-168.0,False,fanduel,2026-06-01T22:42:54.421868
Mikal Bridges,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,2.5,-174.0,128.0,False,fanduel,2026-06-01T22:42:54.421871
Stephon Castle,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,6.5,-136.0,102.0,False,fanduel,2026-06-01T22:42:54.421874
Dylan Harper,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,2.5,-128.0,-104.0,False,fanduel,2026-06-01T22:42:54.421876
Victor Wembanyama,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,3.5,134.0,-180.0,False,fanduel,2026-06-01T22:42:54.421878
Jalen Brunson,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,6.5,-146.0,110.0,False,fanduel,2026-06-01T22:42:54.421880
Devin Vassell,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,2.5,130.0,-174.0,False,fanduel,2026-06-01T22:42:54.421882
Josh Hart,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,4.5,-102.0,-130.0,False,fanduel,2026-06-01T22:42:54.421885
OG Anunoby,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,1.5,-188.0,140.0,False,fanduel,2026-06-01T22:42:54.421887
Karl-Anthony Towns,,,1aae688472781f1a1aaf3efdb38e884b,2026-06-04,00:40,assists,4.5,134.0,-180.0,False,fanduel,2026-06-01T22:42:54.421889
