player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
ajay mitchell,assists,1.5,True,2026-05-06,,,-850.0,,,,-850.0,,,
ajay mitchell,assists,2.5,True,2026-05-06,-250.0,-224.0,,,,,-224.0,,,
ajay mitchell,assists,3.5,False,2026-05-06,-105.0,104.0,104.0,-125.0,-137.0,-138.0,104.0,,-125.0,
ajay mitchell,assists,3.5,True,2026-05-06,,106.0,106.0,,,,106.0,,,
ajay mitchell,assists,4.5,True,2026-05-06,200.0,227.0,,,,,227.0,,,
ajay mitchell,assists,5.5,True,2026-05-06,,457.0,500.0,,,,500.0,,,
ajay mitchell,assists,6.5,True,2026-05-06,775.0,870.0,,,,,870.0,,,
ajay mitchell,assists,7.5,True,2026-05-06,,1580.0,1500.0,,,,1580.0,,,
ajay mitchell,assists,8.5,True,2026-05-06,,2600.0,,,,,2600.0,,,
ajay mitchell,points,7.5,True,2026-05-06,,-1340.0,,,,,-1340.0,,,
ajay mitchell,points,9.5,True,2026-05-06,-600.0,-579.0,-720.0,,,,-579.0,,,
ajay mitchell,points,11.5,True,2026-05-06,,-308.0,,,,,-308.0,,,
ajay mitchell,points,14.5,False,2026-05-06,-130.0,,,-105.0,,,-130.0,,-105.0,
ajay mitchell,points,14.5,True,2026-05-06,-135.0,-138.0,-140.0,,,,-135.0,,,
ajay mitchell,points,15.5,False,2026-05-06,,-108.0,-106.0,,-118.0,-125.0,-106.0,,-118.0,
ajay mitchell,points,15.5,True,2026-05-06,,-108.0,,,,,-108.0,,,
ajay mitchell,points,17.5,True,2026-05-06,,148.0,,,,,148.0,,,
ajay mitchell,points,19.5,True,2026-05-06,250.0,229.0,260.0,,,,260.0,,,
ajay mitchell,points,24.5,True,2026-05-06,750.0,660.0,870.0,,,,870.0,,,
ajay mitchell,points,29.5,True,2026-05-06,,1700.0,2000.0,,,,2000.0,,,
ajay mitchell,rebounds,2.5,True,2026-05-06,-325.0,-363.0,,,,,-325.0,,,
ajay mitchell,rebounds,3.5,False,2026-05-06,-125.0,-148.0,-168.0,-105.0,112.0,126.0,-125.0,,126.0,
ajay mitchell,rebounds,3.5,True,2026-05-06,,-149.0,-164.0,,,,-149.0,,,
ajay mitchell,rebounds,4.5,True,2026-05-06,165.0,144.0,,,,,165.0,,,
ajay mitchell,rebounds,5.5,True,2026-05-06,,286.0,285.0,,,,286.0,,,
ajay mitchell,rebounds,6.5,True,2026-05-06,625.0,559.0,,,,,625.0,,,
ajay mitchell,rebounds,7.5,True,2026-05-06,,1040.0,1000.0,,,,1040.0,,,
ajay mitchell,rebounds,8.5,True,2026-05-06,,1760.0,,,,,1760.0,,,
ajay mitchell,rebounds,9.5,True,2026-05-06,,2700.0,,,,,2700.0,,,
ajay mitchell,threes,0.5,True,2026-05-06,-500.0,-375.0,-460.0,,,,-375.0,,,
ajay mitchell,threes,1.5,False,2026-05-06,-110.0,119.0,108.0,-120.0,-157.0,-144.0,119.0,,-120.0,
ajay mitchell,threes,1.5,True,2026-05-06,-110.0,120.0,110.0,,,,120.0,,,
ajay mitchell,threes,2.5,True,2026-05-06,275.0,366.0,350.0,,,,366.0,,,
ajay mitchell,threes,3.5,True,2026-05-06,700.0,980.0,1000.0,,,,1000.0,,,
ajay mitchell,threes,4.5,True,2026-05-06,,2200.0,,,,,2200.0,,,
anthony black,assists,1.5,True,2026-05-03,,,-400.0,,,,-400.0,,,
anthony black,assists,2.5,False,2026-05-03,-150.0,-125.0,-132.0,110.0,-105.0,100.0,-125.0,,110.0,
anthony black,assists,2.5,True,2026-05-03,-150.0,-126.0,,,,,-126.0,,,
anthony black,assists,3.5,True,2026-05-03,,189.0,196.0,,,,196.0,,,
anthony black,assists,4.5,True,2026-05-03,375.0,428.0,,,,,428.0,,,
anthony black,assists,5.5,True,2026-05-03,,890.0,900.0,,,,900.0,,,
anthony black,assists,6.5,True,2026-05-03,,1700.0,,,,,1700.0,,,
anthony black,assists,7.5,True,2026-05-03,,2900.0,,,,,2900.0,,,
anthony black,points,5.5,True,2026-05-03,,-960.0,,,,,-960.0,,,
anthony black,points,7.5,True,2026-05-03,,-401.0,,,,,-401.0,,,
anthony black,points,9.5,True,2026-05-03,-190.0,-203.0,-180.0,,,,-180.0,,,
