player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
OG Anunoby,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,-114.0,-114.0,False,fanduel,2026-06-07T22:21:56.874153
Julian Champagnie,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,116.0,-154.0,False,fanduel,2026-06-07T22:21:56.874167
Dylan Harper,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,128.0,-172.0,False,fanduel,2026-06-07T22:21:56.874170
Miles McBride,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,126.0,-168.0,False,fanduel,2026-06-07T22:21:56.874172
Devin Vassell,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,2.5,-110.0,-120.0,False,fanduel,2026-06-07T22:21:56.874174
Jose Alvarado,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,152.0,-205.0,False,fanduel,2026-06-07T22:21:56.874177
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,-140.0,106.0,False,fanduel,2026-06-07T22:21:56.874179
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,6.5,-106.0,-125.0,False,fanduel,2026-06-07T22:21:56.874181
Josh Hart,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,4.5,100.0,-132.0,False,fanduel,2026-06-07T22:21:56.874183
Mikal Bridges,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,2.5,-182.0,136.0,False,fanduel,2026-06-07T22:21:56.874185
Karl-Anthony Towns,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,-162.0,122.0,False,fanduel,2026-06-07T22:21:56.874187
Victor Wembanyama,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,142.0,-192.0,False,fanduel,2026-06-07T22:21:56.874189
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,-106.0,-125.0,False,fanduel,2026-06-07T22:21:56.874191
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,9.5,430.0,-750.0,True,fanduel,2026-06-07T22:21:56.874261
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,9.5,800.0,,True,fanduel,2026-06-07T22:21:56.874265
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,9.5,870.0,,True,fanduel,2026-06-07T22:21:56.874267
Josh Hart,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,9.5,1500.0,,True,fanduel,2026-06-07T22:21:56.874270
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,13.5,3500.0,,True,fanduel,2026-06-07T22:21:56.874273
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,-720.0,430.0,True,fanduel,2026-06-07T22:21:56.874275
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,4.5,-310.0,220.0,True,fanduel,2026-06-07T22:21:56.874278
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,-138.0,106.0,True,fanduel,2026-06-07T22:21:56.874280
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,6.5,142.0,-192.0,True,fanduel,2026-06-07T22:21:56.874283
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,7.5,265.0,-390.0,True,fanduel,2026-06-07T22:21:56.874301
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,8.5,490.0,-900.0,True,fanduel,2026-06-07T22:21:56.874304
Dylan Harper,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,-650.0,400.0,True,fanduel,2026-06-07T22:21:56.874307
Dylan Harper,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,2.5,-205.0,152.0,True,fanduel,2026-06-07T22:21:56.874310
Dylan Harper,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,130.0,-172.0,True,fanduel,2026-06-07T22:21:56.874313
Dylan Harper,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,4.5,280.0,-420.0,True,fanduel,2026-06-07T22:21:56.874324
Dylan Harper,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,600.0,-1200.0,True,fanduel,2026-06-07T22:21:56.874329
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,-1200.0,,True,fanduel,2026-06-07T22:21:56.874332
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,4.5,-450.0,300.0,True,fanduel,2026-06-07T22:21:56.874335
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,-205.0,154.0,True,fanduel,2026-06-07T22:21:56.874339
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,6.5,-106.0,-125.0,True,fanduel,2026-06-07T22:21:56.874364
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,7.5,176.0,-240.0,True,fanduel,2026-06-07T22:21:56.874366
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,8.5,300.0,-450.0,True,fanduel,2026-06-07T22:21:56.874368
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,-530.0,360.0,True,fanduel,2026-06-07T22:21:56.874370
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,4.5,-230.0,168.0,True,fanduel,2026-06-07T22:21:56.874372
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,-104.0,-125.0,True,fanduel,2026-06-07T22:21:56.874373
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,6.5,182.0,-250.0,True,fanduel,2026-06-07T22:21:56.874375
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,7.5,340.0,-500.0,True,fanduel,2026-06-07T22:21:56.874377
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,8.5,,-1200.0,True,fanduel,2026-06-07T22:21:56.874380
Victor Wembanyama,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,-620.0,390.0,True,fanduel,2026-06-07T22:21:56.874382
Victor Wembanyama,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,2.5,-188.0,140.0,True,fanduel,2026-06-07T22:21:56.874383
Victor Wembanyama,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,144.0,-192.0,True,fanduel,2026-06-07T22:21:56.874385
Victor Wembanyama,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,4.5,320.0,-490.0,True,fanduel,2026-06-07T22:21:56.874387
Josh Hart,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,7.5,750.0,,True,fanduel,2026-06-07T22:21:56.874389
Karl-Anthony Towns,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,7.5,1100.0,,True,fanduel,2026-06-07T22:21:56.874390
Dylan Harper,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,7.5,2000.0,,True,fanduel,2026-06-07T22:21:56.874392
Josh Hart,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,-225.0,,True,fanduel,2026-06-07T22:21:56.874394
Karl-Anthony Towns,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,-160.0,,True,fanduel,2026-06-07T22:21:56.874396
Mikal Bridges,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,150.0,,True,fanduel,2026-06-07T22:21:56.874397
Devin Vassell,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,230.0,-330.0,True,fanduel,2026-06-07T22:21:56.874399
OG Anunoby,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,800.0,,True,fanduel,2026-06-07T22:21:56.874401
Jose Alvarado,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,900.0,,True,fanduel,2026-06-07T22:21:56.874403
Miles McBride,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,1000.0,,True,fanduel,2026-06-07T22:21:56.874406
Julian Champagnie,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,3.5,1060.0,,True,fanduel,2026-06-07T22:21:56.874408
Josh Hart,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,200.0,,True,fanduel,2026-06-07T22:21:56.874409
Karl-Anthony Towns,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,300.0,,True,fanduel,2026-06-07T22:21:56.874411
Victor Wembanyama,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,750.0,,True,fanduel,2026-06-07T22:21:56.874413
Mikal Bridges,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,800.0,,True,fanduel,2026-06-07T22:21:56.874415
Devin Vassell,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,5.5,1200.0,,True,fanduel,2026-06-07T22:21:56.874416
Devin Vassell,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,-350.0,240.0,True,fanduel,2026-06-07T22:21:56.874418
Devin Vassell,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,2.5,-110.0,-120.0,True,fanduel,2026-06-07T22:21:56.874420
Devin Vassell,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,4.5,,-1100.0,True,fanduel,2026-06-07T22:21:56.874423
Stephon Castle,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,11.5,1300.0,,True,fanduel,2026-06-07T22:21:56.874424
Jalen Brunson,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,11.5,1800.0,,True,fanduel,2026-06-07T22:21:56.874427
De'Aaron Fox,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,11.5,2500.0,,True,fanduel,2026-06-07T22:21:56.874428
Josh Hart,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,-3000.0,,True,fanduel,2026-06-07T22:21:56.874430
Karl-Anthony Towns,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,-1800.0,,True,fanduel,2026-06-07T22:21:56.874432
Mikal Bridges,,,0707c5b20ff523e730c85090c7faffdf,2026-06-09,00:40,assists,1.5,-590.0,,True,fanduel,2026-06-07T22:21:56.874433
