player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
de'aaron fox,assists,2.5,True,2026-06-11,,-2100.0,,,,,-2100.0,,,
de'aaron fox,assists,3.5,True,2026-06-11,,-620.0,-900.0,,,,-620.0,,,
de'aaron fox,assists,4.5,True,2026-06-11,-300.0,-269.0,-350.0,,,240.0,-269.0,,240.0,
de'aaron fox,assists,5.5,False,2026-06-11,-150.0,-135.0,,110.0,102.0,,-135.0,,110.0,
de'aaron fox,assists,5.5,True,2026-06-11,,-133.0,-162.0,,,124.0,-133.0,,124.0,
de'aaron fox,assists,6.5,False,2026-06-11,,,118.0,,,-158.0,118.0,,-158.0,
de'aaron fox,assists,6.5,True,2026-06-11,125.0,141.0,118.0,,,-158.0,141.0,,-158.0,
de'aaron fox,assists,7.5,True,2026-06-11,,254.0,230.0,,,-310.0,254.0,,-310.0,
de'aaron fox,assists,8.5,True,2026-06-11,,455.0,390.0,,,-650.0,455.0,,-650.0,
de'aaron fox,assists,9.5,True,2026-06-11,675.0,830.0,600.0,,,,830.0,,,
de'aaron fox,assists,10.5,True,2026-06-11,,1400.0,,,,,1400.0,,,
de'aaron fox,assists,11.5,True,2026-06-11,,2200.0,1700.0,,,,2200.0,,,
de'aaron fox,points,7.5,True,2026-06-11,,-1220.0,,,,,-1220.0,,,
de'aaron fox,points,8.5,True,2026-06-11,,,-700.0,,,410.0,-700.0,,410.0,
de'aaron fox,points,9.5,True,2026-06-11,-525.0,-499.0,-490.0,,,320.0,-490.0,,320.0,
de'aaron fox,points,10.5,True,2026-06-11,,,-340.0,,,235.0,-340.0,,235.0,
de'aaron fox,points,11.5,True,2026-06-11,,-254.0,-250.0,,,182.0,-250.0,,182.0,
de'aaron fox,points,12.5,True,2026-06-11,,,-182.0,,,136.0,-182.0,,136.0,
de'aaron fox,points,13.5,True,2026-06-11,,,-136.0,,,102.0,-136.0,,102.0,
de'aaron fox,points,14.5,False,2026-06-11,-105.0,-107.0,100.0,-125.0,-120.0,-132.0,100.0,,-120.0,
de'aaron fox,points,14.5,True,2026-06-11,-110.0,-109.0,100.0,,,-132.0,100.0,,-132.0,
