player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
de'aaron fox,assists,2.5,True,2026-06-04,,-2600.0,,,,,-2600.0,,,
de'aaron fox,assists,3.5,True,2026-06-04,,-720.0,-650.0,,,390.0,-650.0,,390.0,
de'aaron fox,assists,4.5,True,2026-06-04,-325.0,-294.0,-275.0,,,198.0,-275.0,,198.0,
de'aaron fox,assists,5.5,False,2026-06-04,,-140.0,-132.0,,106.0,100.0,-132.0,,106.0,
de'aaron fox,assists,5.5,True,2026-06-04,,-144.0,-132.0,,,100.0,-132.0,,100.0,
de'aaron fox,assists,6.5,False,2026-06-04,120.0,,,-160.0,,,120.0,,-160.0,
de'aaron fox,assists,6.5,True,2026-06-04,115.0,133.0,154.0,,,-210.0,154.0,,-210.0,
de'aaron fox,assists,7.5,True,2026-06-04,,247.0,270.0,,,-400.0,270.0,,-400.0,
de'aaron fox,assists,8.5,True,2026-06-04,,444.0,490.0,,,-900.0,490.0,,-900.0,
de'aaron fox,assists,9.5,True,2026-06-04,650.0,810.0,800.0,,,,810.0,,,
de'aaron fox,assists,10.5,True,2026-06-04,,1420.0,,,,,1420.0,,,
de'aaron fox,assists,11.5,True,2026-06-04,,2200.0,1800.0,,,,2200.0,,,
de'aaron fox,points,7.5,True,2026-06-04,,-2100.0,,,,,-2100.0,,,
de'aaron fox,points,9.5,True,2026-06-04,-800.0,-780.0,-850.0,,,470.0,-780.0,,470.0,
de'aaron fox,points,10.5,True,2026-06-04,,,-580.0,,,360.0,-580.0,,360.0,
de'aaron fox,points,11.5,True,2026-06-04,,-372.0,-390.0,,,265.0,-372.0,,265.0,
de'aaron fox,points,12.5,True,2026-06-04,,,-275.0,,,198.0,-275.0,,198.0,
de'aaron fox,points,13.5,True,2026-06-04,,,-210.0,,,154.0,-210.0,,154.0,
de'aaron fox,points,14.5,True,2026-06-04,-160.0,-152.0,-158.0,,,118.0,-152.0,,118.0,
de'aaron fox,points,15.5,False,2026-06-04,-120.0,-116.0,-114.0,-110.0,-110.0,-114.0,-114.0,,-110.0,
de'aaron fox,points,15.5,True,2026-06-04,,-116.0,-114.0,,,-114.0,-114.0,,-114.0,
de'aaron fox,points,16.5,True,2026-06-04,,,114.0,,,-152.0,114.0,,-152.0,
de'aaron fox,points,17.5,True,2026-06-04,,143.0,148.0,,,-200.0,148.0,,-200.0,
de'aaron fox,points,18.5,True,2026-06-04,,,188.0,,,-260.0,188.0,,-260.0,
de'aaron fox,points,19.5,True,2026-06-04,210.0,232.0,230.0,,,-330.0,232.0,,-330.0,
de'aaron fox,points,20.5,True,2026-06-04,,,290.0,,,-440.0,290.0,,-440.0,
de'aaron fox,points,21.5,True,2026-06-04,,,370.0,,,-600.0,370.0,,-600.0,
de'aaron fox,points,24.5,True,2026-06-04,650.0,740.0,800.0,,,,800.0,,,
de'aaron fox,points,29.5,True,2026-06-04,,2100.0,1800.0,,,,2100.0,,,
de'aaron fox,rebounds,1.5,True,2026-06-04,,,-1400.0,,,,-1400.0,,,
de'aaron fox,rebounds,2.5,True,2026-06-04,-325.0,-337.0,-330.0,,,230.0,-325.0,,230.0,
de'aaron fox,rebounds,3.5,False,2026-06-04,-135.0,-139.0,-132.0,100.0,106.0,100.0,-132.0,,106.0,
de'aaron fox,rebounds,3.5,True,2026-06-04,,-136.0,-132.0,,,100.0,-132.0,,100.0,
de'aaron fox,rebounds,4.5,True,2026-06-04,160.0,161.0,172.0,,,-235.0,172.0,,-235.0,
de'aaron fox,rebounds,5.5,True,2026-06-04,,318.0,350.0,,,-550.0,350.0,,-550.0,
de'aaron fox,rebounds,6.5,True,2026-06-04,625.0,630.0,,,,,630.0,,,
de'aaron fox,rebounds,7.5,True,2026-06-04,,1160.0,1300.0,,,,1300.0,,,
de'aaron fox,rebounds,8.5,True,2026-06-04,,1980.0,,,,,1980.0,,,
de'aaron fox,threes,0.5,True,2026-06-04,-500.0,-364.0,-430.0,,,,-364.0,,,
de'aaron fox,threes,1.5,False,2026-06-04,-105.0,120.0,116.0,-125.0,-159.0,-154.0,120.0,,-125.0,
de'aaron fox,threes,1.5,True,2026-06-04,-105.0,124.0,118.0,,,,124.0,,,
de'aaron fox,threes,2.5,True,2026-06-04,290.0,391.0,370.0,,,,391.0,,,
