player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
de'aaron fox,assists,2.5,True,2026-06-06,,-1940.0,,,,,-1940.0,,,
de'aaron fox,assists,3.5,True,2026-06-06,,-573.0,-750.0,,,430.0,-573.0,,430.0,
de'aaron fox,assists,4.5,True,2026-06-06,-295.0,-241.0,-300.0,,,210.0,-241.0,,210.0,
de'aaron fox,assists,5.5,False,2026-06-06,-150.0,-124.0,-136.0,110.0,-106.0,106.0,-124.0,,110.0,
de'aaron fox,assists,5.5,True,2026-06-06,,-121.0,-138.0,,,104.0,-121.0,,104.0,
de'aaron fox,assists,6.5,True,2026-06-06,130.0,156.0,146.0,,,-198.0,156.0,,-198.0,
de'aaron fox,assists,7.5,True,2026-06-06,,286.0,265.0,,,-390.0,286.0,,-390.0,
de'aaron fox,assists,8.5,True,2026-06-06,,518.0,470.0,,,-850.0,518.0,,-850.0,
de'aaron fox,assists,9.5,True,2026-06-06,700.0,910.0,750.0,,,,910.0,,,
de'aaron fox,assists,10.5,True,2026-06-06,,1640.0,,,,,1640.0,,,
de'aaron fox,assists,11.5,True,2026-06-06,,2500.0,2000.0,,,,2500.0,,,
de'aaron fox,points,7.5,True,2026-06-06,,-1660.0,,,,,-1660.0,,,
de'aaron fox,points,8.5,True,2026-06-06,,,-1200.0,,,,-1200.0,,,
de'aaron fox,points,9.5,True,2026-06-06,-700.0,-650.0,-750.0,,,410.0,-650.0,,410.0,
de'aaron fox,points,10.5,True,2026-06-06,,,-490.0,,,320.0,-490.0,,320.0,
de'aaron fox,points,11.5,True,2026-06-06,,-322.0,-350.0,,,240.0,-322.0,,240.0,
de'aaron fox,points,12.5,True,2026-06-06,,,-250.0,,,182.0,-250.0,,182.0,
de'aaron fox,points,13.5,True,2026-06-06,,,-192.0,,,142.0,-192.0,,142.0,
de'aaron fox,points,14.5,True,2026-06-06,-140.0,-137.0,-138.0,,,106.0,-137.0,,106.0,
de'aaron fox,points,15.5,False,2026-06-06,-105.0,-107.0,-104.0,-125.0,-119.0,-122.0,-104.0,,-119.0,
de'aaron fox,points,15.5,True,2026-06-06,,-107.0,-106.0,,,-125.0,-106.0,,-125.0,
de'aaron fox,points,16.5,True,2026-06-06,,,122.0,,,-162.0,122.0,,-162.0,
de'aaron fox,points,17.5,True,2026-06-06,,156.0,158.0,,,-215.0,158.0,,-215.0,
de'aaron fox,points,18.5,True,2026-06-06,,,198.0,,,-275.0,198.0,,-275.0,
de'aaron fox,points,19.5,True,2026-06-06,250.0,251.0,250.0,,,-360.0,251.0,,-360.0,
de'aaron fox,points,20.5,True,2026-06-06,,,320.0,,,-490.0,320.0,,-490.0,
de'aaron fox,points,24.5,True,2026-06-06,750.0,830.0,830.0,,,,830.0,,,
de'aaron fox,points,29.5,True,2026-06-06,,2200.0,2200.0,,,,2200.0,,,
de'aaron fox,rebounds,1.5,True,2026-06-06,,,-900.0,,,490.0,-900.0,,490.0,
de'aaron fox,rebounds,2.5,True,2026-06-06,-250.0,-267.0,-250.0,,,182.0,-250.0,,182.0,
de'aaron fox,rebounds,3.5,False,2026-06-06,100.0,-111.0,106.0,-135.0,-119.0,-136.0,106.0,,-119.0,
de'aaron fox,rebounds,3.5,True,2026-06-06,,-109.0,106.0,,,-138.0,106.0,,-138.0,
de'aaron fox,rebounds,4.5,True,2026-06-06,210.0,198.0,230.0,,,-330.0,230.0,,-330.0,
de'aaron fox,rebounds,5.5,True,2026-06-06,,416.0,500.0,,,-900.0,500.0,,-900.0,
de'aaron fox,rebounds,6.5,True,2026-06-06,825.0,820.0,,,,,825.0,,,
de'aaron fox,rebounds,7.5,True,2026-06-06,,1540.0,,,,,1540.0,,,
de'aaron fox,rebounds,8.5,True,2026-06-06,,2600.0,,,,,2600.0,,,
