player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,6.5,104.0,-137.0,False,draftkings,2026-05-02T22:11:55.469648
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,5.5,-101.0,-130.0,False,draftkings,2026-05-02T22:11:55.469664
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,5.5,110.0,-145.0,False,draftkings,2026-05-02T22:11:55.469668
Joel Embiid,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,5.5,111.0,-146.0,False,draftkings,2026-05-02T22:11:55.469670
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,4.5,-115.0,-114.0,False,draftkings,2026-05-02T22:11:55.469672
Paul George,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,-106.0,-124.0,False,draftkings,2026-05-02T22:11:55.469674
VJ Edgecombe,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,121.0,-160.0,False,draftkings,2026-05-02T22:11:55.469676
Quentin Grimes,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,1.5,-110.0,-119.0,False,draftkings,2026-05-02T22:11:55.469679
Nikola Vucevic,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,1.5,-103.0,-127.0,False,draftkings,2026-05-02T22:11:55.469682
Neemias Queta,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,1.5,139.0,-184.0,False,draftkings,2026-05-02T22:11:55.469684
Sam Hauser,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,1.5,140.0,-186.0,False,draftkings,2026-05-02T22:11:55.469686
Kelly Oubre Jr,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,1.5,166.0,-221.0,False,draftkings,2026-05-02T22:11:55.469688
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,2.5,-3500.0,,True,draftkings,2026-05-02T22:11:55.469756
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,-920.0,,True,draftkings,2026-05-02T22:11:55.469759
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,4.5,-373.0,,True,draftkings,2026-05-02T22:11:55.469761
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,5.5,-181.0,,True,draftkings,2026-05-02T22:11:55.469762
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,6.5,105.0,,True,draftkings,2026-05-02T22:11:55.469764
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,7.5,189.0,,True,draftkings,2026-05-02T22:11:55.469766
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,8.5,338.0,,True,draftkings,2026-05-02T22:11:55.469768
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,9.5,600.0,,True,draftkings,2026-05-02T22:11:55.469770
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,10.5,1020.0,,True,draftkings,2026-05-02T22:11:55.469771
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,11.5,1680.0,,True,draftkings,2026-05-02T22:11:55.469773
Tyrese Maxey,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,12.5,2500.0,,True,draftkings,2026-05-02T22:11:55.469777
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,2.5,-970.0,,True,draftkings,2026-05-02T22:11:55.469779
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,-383.0,,True,draftkings,2026-05-02T22:11:55.469781
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,4.5,-188.0,,True,draftkings,2026-05-02T22:11:55.469784
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,5.5,-103.0,,True,draftkings,2026-05-02T22:11:55.469786
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,6.5,168.0,,True,draftkings,2026-05-02T22:11:55.469788
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,7.5,288.0,,True,draftkings,2026-05-02T22:11:55.469790
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,8.5,475.0,,True,draftkings,2026-05-02T22:11:55.469792
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,9.5,790.0,,True,draftkings,2026-05-02T22:11:55.469793
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,10.5,1280.0,,True,draftkings,2026-05-02T22:11:55.469797
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,11.5,1900.0,,True,draftkings,2026-05-02T22:11:55.469799
Payton Pritchard,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,12.5,2700.0,,True,draftkings,2026-05-02T22:11:55.469801
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,2.5,-790.0,,True,draftkings,2026-05-02T22:11:55.469802
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,-334.0,,True,draftkings,2026-05-02T22:11:55.469804
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,4.5,-170.0,,True,draftkings,2026-05-02T22:11:55.469806
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,5.5,108.0,,True,draftkings,2026-05-02T22:11:55.469808
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,6.5,186.0,,True,draftkings,2026-05-02T22:11:55.469809
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,7.5,322.0,,True,draftkings,2026-05-02T22:11:55.469811
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,8.5,544.0,,True,draftkings,2026-05-02T22:11:55.469813
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,9.5,890.0,,True,draftkings,2026-05-02T22:11:55.469814
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,10.5,1420.0,,True,draftkings,2026-05-02T22:11:55.469816
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,11.5,2100.0,,True,draftkings,2026-05-02T22:11:55.469818
Jaylen Brown,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,12.5,2900.0,,True,draftkings,2026-05-02T22:11:55.469820
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,2.5,-526.0,,True,draftkings,2026-05-02T22:11:55.469821
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,3.5,-229.0,,True,draftkings,2026-05-02T22:11:55.469823
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,4.5,-115.0,,True,draftkings,2026-05-02T22:11:55.469825
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,5.5,162.0,,True,draftkings,2026-05-02T22:11:55.469826
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,6.5,285.0,,True,draftkings,2026-05-02T22:11:55.469828
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,7.5,488.0,,True,draftkings,2026-05-02T22:11:55.469830
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,8.5,830.0,,True,draftkings,2026-05-02T22:11:55.469831
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,9.5,1400.0,,True,draftkings,2026-05-02T22:11:55.469833
Derrick White,,,a37e80a2e3cf3aaa3ae84a9124987058,2026-05-02,23:40,assists,10.5,2100.0,,True,draftkings,2026-05-02T22:11:55.469835
