player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
ajay mitchell,assists,1.5,True,2026-05-06,,,-800.0,,,,-800.0,,,
ajay mitchell,assists,2.5,True,2026-05-06,-250.0,-233.0,,,,,-233.0,,,
ajay mitchell,assists,3.5,False,2026-05-06,-105.0,100.0,104.0,-125.0,-131.0,-138.0,104.0,,-125.0,
ajay mitchell,assists,3.5,True,2026-05-06,,101.0,106.0,,,,106.0,,,
ajay mitchell,assists,4.5,True,2026-05-06,210.0,214.0,,,,,214.0,,,
ajay mitchell,assists,5.5,True,2026-05-06,,427.0,470.0,,,,470.0,,,
ajay mitchell,assists,6.5,True,2026-05-06,825.0,820.0,,,,,825.0,,,
ajay mitchell,assists,7.5,True,2026-05-06,,1480.0,1700.0,,,,1700.0,,,
ajay mitchell,assists,8.5,True,2026-05-06,,2500.0,,,,,2500.0,,,
ajay mitchell,points,7.5,True,2026-05-06,,-1260.0,,,,,-1260.0,,,
ajay mitchell,points,9.5,True,2026-05-06,-650.0,-550.0,-670.0,,,,-550.0,,,
ajay mitchell,points,11.5,True,2026-05-06,,-282.0,,,,,-282.0,,,
ajay mitchell,points,14.5,True,2026-05-06,-140.0,-127.0,-128.0,,,,-127.0,,,
ajay mitchell,points,15.5,False,2026-05-06,-110.0,-101.0,102.0,-120.0,-127.0,-136.0,102.0,,-120.0,
ajay mitchell,points,15.5,True,2026-05-06,,-101.0,,,,,-101.0,,,
ajay mitchell,points,17.5,True,2026-05-06,,160.0,,,,,160.0,,,
ajay mitchell,points,19.5,True,2026-05-06,230.0,248.0,285.0,,,,285.0,,,
ajay mitchell,points,24.5,True,2026-05-06,700.0,700.0,900.0,,,,900.0,,,
ajay mitchell,points,29.5,True,2026-05-06,,1780.0,2500.0,,,,2500.0,,,
ajay mitchell,rebounds,2.5,True,2026-05-06,-300.0,-371.0,,,,,-300.0,,,
ajay mitchell,rebounds,3.5,False,2026-05-06,-140.0,-152.0,-158.0,105.0,116.0,118.0,-140.0,,118.0,
ajay mitchell,rebounds,3.5,True,2026-05-06,,-153.0,-154.0,,,,-153.0,,,
ajay mitchell,rebounds,4.5,True,2026-05-06,165.0,136.0,,,,,165.0,,,
ajay mitchell,rebounds,5.5,True,2026-05-06,,280.0,300.0,,,,300.0,,,
ajay mitchell,rebounds,6.5,True,2026-05-06,625.0,535.0,,,,,625.0,,,
ajay mitchell,rebounds,7.5,True,2026-05-06,,970.0,1100.0,,,,1100.0,,,
ajay mitchell,rebounds,8.5,True,2026-05-06,,1680.0,,,,,1680.0,,,
ajay mitchell,rebounds,9.5,True,2026-05-06,,2600.0,,,,,2600.0,,,
ajay mitchell,threes,0.5,True,2026-05-06,-525.0,-372.0,-480.0,,,,-372.0,,,
ajay mitchell,threes,1.5,False,2026-05-06,-105.0,118.0,106.0,-125.0,-156.0,-140.0,118.0,,-125.0,
ajay mitchell,threes,1.5,True,2026-05-06,-115.0,118.0,108.0,,,,118.0,,,
ajay mitchell,threes,2.5,True,2026-05-06,250.0,362.0,340.0,,,,362.0,,,
ajay mitchell,threes,3.5,True,2026-05-06,650.0,940.0,1000.0,,,,1000.0,,,
ajay mitchell,threes,4.5,True,2026-05-06,,2100.0,,,,,2100.0,,,
anthony black,assists,2.5,True,2026-05-03,,1300.0,,,,,1300.0,,,
anthony black,rebounds,6.5,True,2026-05-03,,600.0,,,,,600.0,,,
anthony black,rebounds,7.5,True,2026-05-03,,1800.0,,,,,1800.0,,,
anthony black,threes,1.5,True,2026-05-03,,2500.0,,,,,2500.0,,,
austin reaves,assists,2.5,True,2026-05-06,-1000.0,-1100.0,,,,,-1000.0,,,
austin reaves,assists,3.5,True,2026-05-06,,-398.0,-390.0,,,,-390.0,,,
austin reaves,assists,4.5,True,2026-05-06,-165.0,-178.0,,,,,-165.0,,,
austin reaves,assists,5.5,False,2026-05-06,120.0,113.0,118.0,-160.0,-149.0,-158.0,120.0,,-149.0,
austin reaves,assists,5.5,True,2026-05-06,,113.0,122.0,,,,122.0,,,
austin reaves,assists,6.5,True,2026-05-06,220.0,208.0,,,,,220.0,,,
austin reaves,assists,7.5,True,2026-05-06,,385.0,420.0,,,,420.0,,,
austin reaves,assists,8.5,True,2026-05-06,,700.0,,,,,700.0,,,
austin reaves,assists,9.5,True,2026-05-06,,1240.0,1100.0,,,,1240.0,,,
austin reaves,assists,10.5,True,2026-05-06,,1900.0,,,,,1900.0,,,
austin reaves,assists,11.5,True,2026-05-06,,2700.0,,,,,2700.0,,,
austin reaves,points,9.5,True,2026-05-06,,,-6000.0,,,,-6000.0,,,
austin reaves,points,11.5,True,2026-05-06,,-1880.0,,,,,-1880.0,,,
austin reaves,points,14.5,True,2026-05-06,-650.0,-650.0,-700.0,,,,-650.0,,,
austin reaves,points,17.5,True,2026-05-06,,-291.0,,,,,-291.0,,,
austin reaves,points,19.5,True,2026-05-06,-175.0,-191.0,-196.0,,,,-175.0,,,
austin reaves,points,21.5,False,2026-05-06,-111.0,-124.0,-130.0,-118.0,-103.0,-102.0,-111.0,,-102.0,
austin reaves,points,21.5,True,2026-05-06,,-124.0,,,,,-124.0,,,
austin reaves,points,24.5,True,2026-05-06,165.0,145.0,142.0,,,,165.0,,,
austin reaves,points,29.5,True,2026-05-06,425.0,361.0,350.0,,,,425.0,,,
austin reaves,points,34.5,True,2026-05-06,,880.0,870.0,,,,880.0,,,
austin reaves,points,39.5,True,2026-05-06,,1940.0,1700.0,,,,1940.0,,,
austin reaves,points,44.5,True,2026-05-06,,,4000.0,,,,4000.0,,,
austin reaves,rebounds,2.5,True,2026-05-06,-550.0,-486.0,,,,,-486.0,,,
austin reaves,rebounds,3.5,True,2026-05-06,,-197.0,-194.0,,,,-194.0,,,
austin reaves,rebounds,4.5,False,2026-05-06,-105.0,107.0,108.0,-125.0,-140.0,-144.0,108.0,,-125.0,
austin reaves,rebounds,4.5,True,2026-05-06,-105.0,107.0,,,,,107.0,,,
austin reaves,rebounds,5.5,True,2026-05-06,,214.0,220.0,,,,220.0,,,
austin reaves,rebounds,6.5,True,2026-05-06,350.0,410.0,,,,,410.0,,,
austin reaves,rebounds,7.5,True,2026-05-06,,760.0,750.0,,,,760.0,,,
austin reaves,rebounds,8.5,True,2026-05-06,,1360.0,,,,,1360.0,,,
austin reaves,rebounds,9.5,True,2026-05-06,,2200.0,1500.0,,,,2200.0,,,
austin reaves,threes,0.5,True,2026-05-06,-1100.0,-1040.0,-1000.0,,,,-1000.0,,,
austin reaves,threes,1.5,False,2026-05-06,,,-188.0,,,140.0,-188.0,,140.0,
austin reaves,threes,1.5,True,2026-05-06,-235.0,-205.0,-184.0,,,,-184.0,,,
austin reaves,threes,2.5,False,2026-05-06,125.0,136.0,,-165.0,-181.0,,136.0,,-165.0,
austin reaves,threes,2.5,True,2026-05-06,125.0,139.0,158.0,,,,158.0,,,
austin reaves,threes,3.5,True,2026-05-06,300.0,331.0,370.0,,,,370.0,,,
austin reaves,threes,4.5,True,2026-05-06,700.0,740.0,800.0,,,,800.0,,,
austin reaves,threes,5.5,True,2026-05-06,,1520.0,1500.0,,,,1520.0,,,
austin reaves,threes,6.5,True,2026-05-06,,2600.0,3500.0,,,,3500.0,,,
ayo dosunmu,assists,1.5,True,2026-05-05,,,-1600.0,,,,-1600.0,,,
ayo dosunmu,assists,2.5,True,2026-05-05,,-328.0,,,,,-328.0,,,
ayo dosunmu,assists,3.5,False,2026-05-05,,-153.0,-158.0,,116.0,118.0,-153.0,,118.0,
ayo dosunmu,assists,3.5,True,2026-05-05,,-154.0,-154.0,,,,-154.0,,,
ayo dosunmu,assists,4.5,True,2026-05-05,,123.0,,,,,123.0,,,
ayo dosunmu,assists,5.5,True,2026-05-05,,224.0,285.0,,,,285.0,,,
ayo dosunmu,assists,6.5,True,2026-05-05,,384.0,,,,,384.0,,,
ayo dosunmu,assists,7.5,True,2026-05-05,,650.0,1000.0,,,,1000.0,,,
ayo dosunmu,assists,8.5,True,2026-05-05,,1100.0,,,,,1100.0,,,
ayo dosunmu,assists,9.5,True,2026-05-05,,1680.0,2500.0,,,,2500.0,,,
ayo dosunmu,assists,10.5,True,2026-05-05,,2500.0,,,,,2500.0,,,
ayo dosunmu,points,7.5,True,2026-05-05,,-2500.0,,,,,-2500.0,,,
ayo dosunmu,points,9.5,True,2026-05-05,,-1020.0,-1800.0,,,,-1020.0,,,
ayo dosunmu,points,11.5,True,2026-05-05,,-503.0,,,,,-503.0,,,
ayo dosunmu,points,14.5,True,2026-05-05,,-225.0,-265.0,,,,-225.0,,,
ayo dosunmu,points,17.5,False,2026-05-05,,-113.0,-125.0,,-113.0,-106.0,-113.0,,-106.0,
ayo dosunmu,points,17.5,True,2026-05-05,,-111.0,,,,,-111.0,,,
ayo dosunmu,points,19.5,True,2026-05-05,,138.0,134.0,,,,138.0,,,
ayo dosunmu,points,24.5,True,2026-05-05,,368.0,420.0,,,,420.0,,,
ayo dosunmu,points,29.5,True,2026-05-05,,940.0,1100.0,,,,1100.0,,,
ayo dosunmu,points,34.5,True,2026-05-05,,2100.0,3500.0,,,,3500.0,,,
ayo dosunmu,rebounds,2.5,True,2026-05-05,,-336.0,,,,,-336.0,,,
ayo dosunmu,rebounds,3.5,False,2026-05-05,,-149.0,-162.0,,113.0,122.0,-149.0,,122.0,
ayo dosunmu,rebounds,3.5,True,2026-05-05,,-152.0,-160.0,,,,-152.0,,,
ayo dosunmu,rebounds,4.5,True,2026-05-05,,123.0,,,,,123.0,,,
ayo dosunmu,rebounds,5.5,True,2026-05-05,,221.0,235.0,,,,235.0,,,
ayo dosunmu,rebounds,6.5,True,2026-05-05,,388.0,,,,,388.0,,,
ayo dosunmu,rebounds,7.5,True,2026-05-05,,660.0,680.0,,,,680.0,,,
ayo dosunmu,rebounds,8.5,True,2026-05-05,,1080.0,,,,,1080.0,,,
ayo dosunmu,rebounds,9.5,True,2026-05-05,,1680.0,1300.0,,,,1680.0,,,
ayo dosunmu,rebounds,10.5,True,2026-05-05,,2400.0,,,,,2400.0,,,
ayo dosunmu,rebounds,11.5,True,2026-05-05,,,2500.0,,,,2500.0,,,
ayo dosunmu,threes,0.5,True,2026-05-05,,-770.0,-770.0,,,,-770.0,,,
ayo dosunmu,threes,1.5,False,2026-05-05,,-168.0,-152.0,,127.0,114.0,-152.0,,127.0,
ayo dosunmu,threes,1.5,True,2026-05-05,,-167.0,-146.0,,,,-146.0,,,
ayo dosunmu,threes,2.5,True,2026-05-05,,172.0,220.0,,,,220.0,,,
ayo dosunmu,threes,3.5,True,2026-05-05,,426.0,560.0,,,,560.0,,,
ayo dosunmu,threes,4.5,True,2026-05-05,,1000.0,1400.0,,,,1400.0,,,
ayo dosunmu,threes,5.5,True,2026-05-05,,1940.0,,,,,1940.0,,,
cade cunningham,assists,11.5,True,2026-05-03,,,154.0,,,,154.0,,,
cade cunningham,points,34.5,False,2026-05-03,,,130.0,,,-174.0,130.0,,-174.0,
cade cunningham,points,34.5,True,2026-05-03,,,194.0,,,,194.0,,,
cade cunningham,threes,4.5,True,2026-05-03,,,650.0,,,,650.0,,,
cason wallace,assists,1.5,False,2026-05-06,-175.0,-192.0,-198.0,130.0,145.0,146.0,-175.0,,146.0,
cason wallace,assists,1.5,True,2026-05-06,,-191.0,-188.0,,,,-188.0,,,
cason wallace,assists,2.5,True,2026-05-06,,155.0,,,,,155.0,,,
cason wallace,assists,3.5,True,2026-05-06,,390.0,330.0,,,,390.0,,,
cason wallace,assists,4.5,True,2026-05-06,825.0,930.0,,,,,930.0,,,
cason wallace,assists,5.5,True,2026-05-06,,1880.0,1300.0,,,,1880.0,,,
cason wallace,points,5.5,True,2026-05-06,,-192.0,,,,,-192.0,,,
cason wallace,points,6.5,False,2026-05-06,,-134.0,-136.0,,105.0,102.0,-134.0,,105.0,
cason wallace,points,6.5,True,2026-05-06,,-134.0,,,,,-134.0,,,
cason wallace,points,7.5,False,2026-05-06,-111.0,,,-118.0,,,-111.0,,-118.0,
cason wallace,points,7.5,True,2026-05-06,,106.0,,,,,106.0,,,
cason wallace,points,9.5,True,2026-05-06,155.0,207.0,220.0,,,,220.0,,,
cason wallace,points,11.5,True,2026-05-06,,389.0,,,,,389.0,,,
cason wallace,points,14.5,True,2026-05-06,600.0,930.0,1000.0,,,,1000.0,,,
cason wallace,points,17.5,True,2026-05-06,,2000.0,,,,,2000.0,,,
cason wallace,points,19.5,True,2026-05-06,,2900.0,,,,,2900.0,,,
cason wallace,rebounds,2.5,False,2026-05-06,-160.0,-156.0,-154.0,120.0,118.0,116.0,-154.0,,120.0,
cason wallace,rebounds,2.5,True,2026-05-06,-160.0,-157.0,,,,,-157.0,,,
cason wallace,rebounds,3.5,True,2026-05-06,,158.0,164.0,,,,164.0,,,
cason wallace,rebounds,4.5,True,2026-05-06,320.0,346.0,,,,,346.0,,,
cason wallace,rebounds,5.5,True,2026-05-06,,740.0,800.0,,,,800.0,,,
cason wallace,rebounds,6.5,True,2026-05-06,,1440.0,,,,,1440.0,,,
cason wallace,rebounds,7.5,True,2026-05-06,,2400.0,,,,,2400.0,,,
cason wallace,threes,0.5,True,2026-05-06,-375.0,-247.0,-280.0,,,,-247.0,,,
cason wallace,threes,1.5,False,2026-05-06,145.0,182.0,178.0,-190.0,-244.0,-245.0,182.0,,-190.0,
cason wallace,threes,1.5,True,2026-05-06,110.0,184.0,180.0,,,,184.0,,,
cason wallace,threes,2.5,True,2026-05-06,340.0,600.0,560.0,,,,600.0,,,
cason wallace,threes,3.5,True,2026-05-06,850.0,1620.0,1500.0,,,,1620.0,,,
chet holmgren,assists,1.5,False,2026-05-06,-105.0,-116.0,,-125.0,-114.0,,-105.0,,-114.0,
chet holmgren,assists,1.5,True,2026-05-06,,-117.0,,,,,-117.0,,,
chet holmgren,assists,2.5,True,2026-05-06,,261.0,,,,,261.0,,,
chet holmgren,assists,3.5,True,2026-05-06,,730.0,,,,,730.0,,,
chet holmgren,assists,4.5,True,2026-05-06,,1740.0,,,,,1740.0,,,
chet holmgren,points,7.5,True,2026-05-06,,-3000.0,,,,,-3000.0,,,
chet holmgren,points,9.5,True,2026-05-06,-1100.0,-990.0,-1450.0,,,,-990.0,,,
chet holmgren,points,11.5,True,2026-05-06,,-461.0,,,,,-461.0,,,
chet holmgren,points,14.5,True,2026-05-06,-210.0,-190.0,-220.0,,,,-190.0,,,
chet holmgren,points,16.5,False,2026-05-06,-115.0,-112.0,-128.0,-115.0,-114.0,-104.0,-112.0,,-104.0,
chet holmgren,points,16.5,True,2026-05-06,,-112.0,,,,,-112.0,,,
chet holmgren,points,17.5,True,2026-05-06,,114.0,,,,,114.0,,,
chet holmgren,points,19.5,True,2026-05-06,175.0,187.0,180.0,,,,187.0,,,
chet holmgren,points,24.5,True,2026-05-06,550.0,620.0,560.0,,,,620.0,,,
chet holmgren,points,29.5,True,2026-05-06,,1760.0,1500.0,,,,1760.0,,,
chet holmgren,rebounds,4.5,True,2026-05-06,,-2600.0,,,,,-2600.0,,,
chet holmgren,rebounds,5.5,True,2026-05-06,,-930.0,-1000.0,,,,-930.0,,,
chet holmgren,rebounds,6.5,True,2026-05-06,-450.0,-444.0,,,,,-444.0,,,
chet holmgren,rebounds,7.5,True,2026-05-06,,-240.0,-240.0,,,,-240.0,,,
chet holmgren,rebounds,8.5,False,2026-05-06,-135.0,-140.0,,100.0,106.0,,-135.0,,106.0,
chet holmgren,rebounds,8.5,True,2026-05-06,,-141.0,,,,,-141.0,,,
chet holmgren,rebounds,9.5,False,2026-05-06,,,102.0,,,-136.0,102.0,,-136.0,
chet holmgren,rebounds,9.5,True,2026-05-06,125.0,116.0,104.0,,,,125.0,,,
chet holmgren,rebounds,10.5,True,2026-05-06,,187.0,,,,,187.0,,,
chet holmgren,rebounds,11.5,True,2026-05-06,,301.0,285.0,,,,301.0,,,
chet holmgren,rebounds,12.5,True,2026-05-06,500.0,471.0,,,,,500.0,,,
chet holmgren,rebounds,13.5,True,2026-05-06,,740.0,750.0,,,,750.0,,,
chet holmgren,rebounds,14.5,True,2026-05-06,,1140.0,,,,,1140.0,,,
chet holmgren,rebounds,15.5,True,2026-05-06,,1760.0,1500.0,,,,1760.0,,,
chet holmgren,rebounds,16.5,True,2026-05-06,,2400.0,,,,,2400.0,,,
chet holmgren,threes,0.5,True,2026-05-06,-400.0,-461.0,-520.0,,,,-400.0,,,
chet holmgren,threes,1.5,False,2026-05-06,110.0,-101.0,-102.0,-145.0,-130.0,-130.0,110.0,,-130.0,
chet holmgren,threes,1.5,True,2026-05-06,110.0,102.0,100.0,,,,110.0,,,
chet holmgren,threes,2.5,True,2026-05-06,340.0,323.0,310.0,,,,340.0,,,
chet holmgren,threes,3.5,True,2026-05-06,,890.0,870.0,,,,890.0,,,
chet holmgren,threes,4.5,True,2026-05-06,,2000.0,2200.0,,,,2200.0,,,
collin murray-boyles,assists,1.5,True,2026-05-03,,,-250.0,,,188.0,-250.0,,188.0,
collin murray-boyles,assists,2.5,False,2026-05-03,,123.0,126.0,,-162.0,-162.0,126.0,,-162.0,
collin murray-boyles,assists,2.5,True,2026-05-03,,125.0,122.0,,,-162.0,125.0,,-162.0,
collin murray-boyles,assists,3.5,True,2026-05-03,,310.0,320.0,,,-470.0,320.0,,-470.0,
collin murray-boyles,assists,4.5,True,2026-05-03,,730.0,,,,,730.0,,,
collin murray-boyles,assists,5.5,True,2026-05-03,,1540.0,1500.0,,,,1540.0,,,
collin murray-boyles,assists,6.5,True,2026-05-03,,2800.0,,,,,2800.0,,,
collin murray-boyles,points,5.5,True,2026-05-03,,-2400.0,,,,,-2400.0,,,
collin murray-boyles,points,7.5,True,2026-05-03,,-730.0,-700.0,,,410.0,-700.0,,410.0,
collin murray-boyles,points,8.5,True,2026-05-03,,,-440.0,,,290.0,-440.0,,290.0,
collin murray-boyles,points,9.5,True,2026-05-03,-450.0,-328.0,-295.0,,,220.0,-295.0,,220.0,
collin murray-boyles,points,10.5,True,2026-05-03,,,-225.0,,,164.0,-225.0,,164.0,
collin murray-boyles,points,11.5,True,2026-05-03,,-168.0,-160.0,,,120.0,-160.0,,120.0,
collin murray-boyles,points,12.5,False,2026-05-03,,-122.0,-115.0,,-105.0,-111.0,-115.0,,-105.0,
collin murray-boyles,points,12.5,True,2026-05-03,,-122.0,-118.0,,,-112.0,-118.0,,-112.0,
collin murray-boyles,points,13.5,False,2026-05-03,-105.0,,,-125.0,,,-105.0,,-125.0,
collin murray-boyles,points,13.5,True,2026-05-03,,,112.0,,,-148.0,112.0,,-148.0,
collin murray-boyles,points,14.5,True,2026-05-03,120.0,144.0,150.0,,,-200.0,150.0,,-200.0,
collin murray-boyles,points,15.5,True,2026-05-03,,,188.0,,,-260.0,188.0,,-260.0,
collin murray-boyles,points,16.5,True,2026-05-03,,,240.0,,,-350.0,240.0,,-350.0,
collin murray-boyles,points,17.5,True,2026-05-03,,315.0,320.0,,,-470.0,320.0,,-470.0,
collin murray-boyles,points,18.5,True,2026-05-03,,,400.0,,,-670.0,400.0,,-670.0,
collin murray-boyles,points,19.5,True,2026-05-03,450.0,540.0,520.0,,,,540.0,,,
collin murray-boyles,points,24.5,True,2026-05-03,,1720.0,1500.0,,,,1720.0,,,
collin murray-boyles,rebounds,2.5,True,2026-05-03,,-3300.0,,,,,-3300.0,,,
collin murray-boyles,rebounds,3.5,True,2026-05-03,,-960.0,-850.0,,,470.0,-850.0,,470.0,
collin murray-boyles,rebounds,4.5,True,2026-05-03,-450.0,-434.0,-360.0,,,250.0,-360.0,,250.0,
collin murray-boyles,rebounds,5.5,True,2026-05-03,,-225.0,-194.0,,,148.0,-194.0,,148.0,
collin murray-boyles,rebounds,6.5,False,2026-05-03,-120.0,-128.0,-113.0,-111.0,-103.0,-113.0,-113.0,,-103.0,
collin murray-boyles,rebounds,6.5,True,2026-05-03,-118.0,-129.0,-114.0,,,-114.0,-114.0,,-114.0,
collin murray-boyles,rebounds,7.5,True,2026-05-03,,128.0,146.0,,,-198.0,146.0,,-198.0,
collin murray-boyles,rebounds,8.5,True,2026-05-03,,206.0,225.0,,,-320.0,225.0,,-320.0,
collin murray-boyles,rebounds,9.5,True,2026-05-03,425.0,333.0,300.0,,,-450.0,425.0,,-450.0,
collin murray-boyles,rebounds,10.5,True,2026-05-03,,529.0,,,,,529.0,,,
collin murray-boyles,rebounds,11.5,True,2026-05-03,,820.0,700.0,,,,820.0,,,
collin murray-boyles,rebounds,12.5,True,2026-05-03,,1240.0,,,,,1240.0,,,
collin murray-boyles,rebounds,13.5,True,2026-05-03,,1820.0,1400.0,,,,1820.0,,,
collin murray-boyles,rebounds,14.5,True,2026-05-03,,2500.0,,,,,2500.0,,,
collin murray-boyles,rebounds,15.5,True,2026-05-03,,,2500.0,,,,2500.0,,,
collin murray-boyles,threes,0.5,True,2026-05-03,,186.0,,,,,186.0,,,
collin murray-boyles,threes,1.5,True,2026-05-03,,1060.0,,,,,1060.0,,,
de'aaron fox,assists,2.5,True,2026-05-05,,-3400.0,,,,,-3400.0,,,
de'aaron fox,assists,3.5,True,2026-05-05,,-860.0,-800.0,,,,-800.0,,,
de'aaron fox,assists,4.5,True,2026-05-05,-375.0,-348.0,,,,,-348.0,,,
de'aaron fox,assists,5.5,False,2026-05-05,,,-148.0,,,112.0,-148.0,,112.0,
de'aaron fox,assists,5.5,True,2026-05-05,,-170.0,-146.0,,,,-146.0,,,
de'aaron fox,assists,6.5,False,2026-05-05,105.0,109.0,,-145.0,-144.0,,109.0,,-144.0,
de'aaron fox,assists,6.5,True,2026-05-05,105.0,112.0,,,,,112.0,,,
de'aaron fox,assists,7.5,True,2026-05-05,,208.0,265.0,,,,265.0,,,
de'aaron fox,assists,8.5,True,2026-05-05,,370.0,,,,,370.0,,,
