player_normalized,prop_type,line,is_alt_line,game_date,draftkings_over_odds,fanduel_over_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
dylan harper,points,11.5,True,2026-06-06,-175.0,-166.0,,124.0,-166.0,,124.0,
dylan harper,points,12.5,False,2026-06-06,,-120.0,,-110.0,-120.0,,-110.0,
dylan harper,points,12.5,True,2026-06-06,,-120.0,,-110.0,-120.0,,-110.0,
dylan harper,points,13.5,False,2026-06-06,-101.0,,-127.0,,-101.0,,-127.0,
dylan harper,points,13.5,True,2026-06-06,-102.0,110.0,,-146.0,110.0,,-146.0,
dylan harper,points,14.5,True,2026-06-06,127.0,150.0,,-200.0,150.0,,-200.0,
dylan harper,points,15.5,True,2026-06-06,,194.0,,-270.0,194.0,,-270.0,
dylan harper,points,17.5,True,2026-06-06,265.0,,,,265.0,,,
dylan harper,points,19.5,True,2026-06-06,441.0,520.0,,,520.0,,,
dylan harper,points,24.5,True,2026-06-06,1320.0,1500.0,,,1500.0,,,
dylan harper,rebounds,2.5,True,2026-06-06,-730.0,-850.0,,470.0,-730.0,,470.0,
dylan harper,rebounds,3.5,True,2026-06-06,-297.0,-310.0,,220.0,-297.0,,220.0,
dylan harper,rebounds,4.5,False,2026-06-06,-146.0,-146.0,111.0,110.0,-146.0,,111.0,
dylan harper,rebounds,4.5,True,2026-06-06,-146.0,-146.0,,110.0,-146.0,,110.0,
dylan harper,rebounds,5.5,True,2026-06-06,127.0,142.0,,-192.0,142.0,,-192.0,
dylan harper,rebounds,6.5,True,2026-06-06,225.0,250.0,,-360.0,250.0,,-360.0,
dylan harper,rebounds,7.5,True,2026-06-06,379.0,450.0,,-800.0,450.0,,-800.0,
dylan harper,rebounds,8.5,True,2026-06-06,640.0,,,,640.0,,,
dylan harper,rebounds,9.5,True,2026-06-06,1040.0,1200.0,,,1200.0,,,
dylan harper,rebounds,10.5,True,2026-06-06,1660.0,,,,1660.0,,,
dylan harper,rebounds,11.5,True,2026-06-06,2400.0,,,,2400.0,,,
dylan harper,threes,0.5,False,2026-06-06,-178.0,,135.0,,-178.0,,135.0,
dylan harper,threes,0.5,True,2026-06-06,-180.0,-172.0,,,-172.0,,,
dylan harper,threes,1.5,True,2026-06-06,253.0,285.0,,,285.0,,,
dylan harper,threes,2.5,True,2026-06-06,860.0,1000.0,,,1000.0,,,
dylan harper,threes,3.5,True,2026-06-06,2300.0,,,,2300.0,,,
harrison barnes,assists,0.5,True,2026-06-06,143.0,,,,143.0,,,
harrison barnes,assists,2.5,True,2026-06-06,2200.0,,,,2200.0,,,
harrison barnes,points,2.5,True,2026-06-06,103.0,,,,103.0,,,
harrison barnes,points,5.5,True,2026-06-06,409.0,,,,409.0,,,
harrison barnes,points,7.5,True,2026-06-06,850.0,,,,850.0,,,
harrison barnes,points,9.5,True,2026-06-06,1680.0,,,,1680.0,,,
harrison barnes,points,11.5,True,2026-06-06,2800.0,,,,2800.0,,,
harrison barnes,rebounds,0.5,True,2026-06-06,-179.0,,,,-179.0,,,
harrison barnes,rebounds,2.5,True,2026-06-06,670.0,,,,670.0,,,
harrison barnes,rebounds,3.5,True,2026-06-06,1640.0,,,,1640.0,,,
harrison barnes,threes,0.5,True,2026-06-06,165.0,,,,165.0,,,
harrison barnes,threes,1.5,True,2026-06-06,760.0,,,,760.0,,,
harrison barnes,threes,2.5,True,2026-06-06,2200.0,,,,2200.0,,,
jalen brunson,assists,2.5,True,2026-06-06,-2500.0,,,,-2500.0,,,
jalen brunson,assists,3.5,True,2026-06-06,-760.0,-1100.0,,,-760.0,,,
jalen brunson,assists,4.5,True,2026-06-06,-325.0,-390.0,,265.0,-325.0,,265.0,
jalen brunson,assists,5.5,True,2026-06-06,-168.0,-182.0,,136.0,-168.0,,136.0,
jalen brunson,assists,6.5,False,2026-06-06,109.0,116.0,-144.0,-152.0,116.0,,-144.0,
jalen brunson,assists,6.5,True,2026-06-06,109.0,116.0,,-152.0,116.0,,-152.0,
jalen brunson,assists,7.5,True,2026-06-06,191.0,210.0,,-300.0,210.0,,-300.0,
jalen brunson,assists,8.5,True,2026-06-06,329.0,370.0,,-600.0,370.0,,-600.0,
jalen brunson,assists,9.5,True,2026-06-06,559.0,560.0,,-1100.0,560.0,,-1100.0,
jalen brunson,assists,10.5,True,2026-06-06,930.0,,,,930.0,,,
jalen brunson,assists,11.5,True,2026-06-06,1540.0,1500.0,,,1540.0,,,
jalen brunson,assists,12.5,True,2026-06-06,2300.0,,,,2300.0,,,
jalen brunson,points,14.5,True,2026-06-06,-2300.0,-3000.0,,,-2300.0,,,
jalen brunson,points,16.5,True,2026-06-06,,-1200.0,,,-1200.0,,,
jalen brunson,points,17.5,True,2026-06-06,-770.0,-750.0,,430.0,-750.0,,430.0,
jalen brunson,points,18.5,True,2026-06-06,,-580.0,,360.0,-580.0,,360.0,
jalen brunson,points,19.5,True,2026-06-06,-442.0,-430.0,,290.0,-430.0,,290.0,
jalen brunson,points,20.5,True,2026-06-06,,-350.0,,240.0,-350.0,,240.0,
jalen brunson,points,21.5,True,2026-06-06,,-275.0,,198.0,-275.0,,198.0,
jalen brunson,points,22.5,True,2026-06-06,,-220.0,,162.0,-220.0,,162.0,
jalen brunson,points,23.5,True,2026-06-06,,-174.0,,130.0,-174.0,,130.0,
jalen brunson,points,24.5,True,2026-06-06,-147.0,-136.0,,104.0,-136.0,,104.0,
jalen brunson,points,25.5,False,2026-06-06,-120.0,-112.0,-106.0,-118.0,-112.0,,-106.0,
jalen brunson,points,25.5,True,2026-06-06,-120.0,-112.0,,-118.0,-112.0,,-118.0,
jalen brunson,points,26.5,True,2026-06-06,,110.0,,-146.0,110.0,,-146.0,
jalen brunson,points,27.5,True,2026-06-06,,136.0,,-182.0,136.0,,-182.0,
jalen brunson,points,28.5,True,2026-06-06,,164.0,,-225.0,164.0,,-225.0,
jalen brunson,points,29.5,True,2026-06-06,178.0,200.0,,-275.0,200.0,,-275.0,
jalen brunson,points,30.5,True,2026-06-06,,235.0,,-340.0,235.0,,-340.0,
jalen brunson,points,31.5,True,2026-06-06,,290.0,,-440.0,290.0,,-440.0,
jalen brunson,points,32.5,True,2026-06-06,,350.0,,-550.0,350.0,,-550.0,
jalen brunson,points,33.5,True,2026-06-06,,410.0,,-700.0,410.0,,-700.0,
jalen brunson,points,34.5,True,2026-06-06,462.0,520.0,,-1000.0,520.0,,-1000.0,
jalen brunson,points,35.5,True,2026-06-06,,,,-1400.0,,,-1400.0,
jalen brunson,points,39.5,True,2026-06-06,1160.0,1200.0,,,1200.0,,,
jalen brunson,points,44.5,True,2026-06-06,2500.0,3000.0,,,3000.0,,,
jalen brunson,rebounds,1.5,True,2026-06-06,,-470.0,,310.0,-470.0,,310.0,
jalen brunson,rebounds,2.5,False,2026-06-06,-149.0,-148.0,113.0,112.0,-148.0,,113.0,
jalen brunson,rebounds,2.5,True,2026-06-06,-149.0,-148.0,,112.0,-148.0,,112.0,
jalen brunson,rebounds,3.5,True,2026-06-06,165.0,174.0,,-240.0,174.0,,-240.0,
jalen brunson,rebounds,4.5,True,2026-06-06,369.0,390.0,,-650.0,390.0,,-650.0,
jalen brunson,rebounds,5.5,True,2026-06-06,780.0,870.0,,,870.0,,,
jalen brunson,rebounds,6.5,True,2026-06-06,1540.0,,,,1540.0,,,
jalen brunson,rebounds,7.5,True,2026-06-06,2600.0,,,,2600.0,,,
jalen brunson,threes,0.5,True,2026-06-06,-1040.0,-1200.0,,,-1040.0,,,
jalen brunson,threes,1.5,True,2026-06-06,-209.0,-210.0,,154.0,-209.0,,154.0,
jalen brunson,threes,2.5,False,2026-06-06,136.0,146.0,-180.0,-198.0,146.0,,-180.0,
jalen brunson,threes,2.5,True,2026-06-06,139.0,146.0,,-198.0,146.0,,-198.0,
jalen brunson,threes,3.5,True,2026-06-06,350.0,370.0,,-600.0,370.0,,-600.0,
jalen brunson,threes,4.5,True,2026-06-06,810.0,850.0,,,850.0,,,
jalen brunson,threes,5.5,True,2026-06-06,1700.0,1700.0,,,1700.0,,,
jordan clarkson,assists,0.5,True,2026-06-06,144.0,,,,144.0,,,
jordan clarkson,assists,2.5,True,2026-06-06,1480.0,,,,1480.0,,,
jordan clarkson,assists,3.5,True,2026-06-06,2800.0,,,,2800.0,,,
jordan clarkson,points,1.5,True,2026-06-06,-162.0,,,,-162.0,,,
jordan clarkson,points,5.5,True,2026-06-06,459.0,,,,459.0,,,
jordan clarkson,points,7.5,True,2026-06-06,840.0,,,,840.0,,,
jordan clarkson,points,9.5,True,2026-06-06,1400.0,,,,1400.0,,,
jordan clarkson,points,11.5,True,2026-06-06,2000.0,,,,2000.0,,,
jordan clarkson,rebounds,0.5,True,2026-06-06,-103.0,,,,-103.0,,,
jordan clarkson,rebounds,2.5,True,2026-06-06,940.0,,,,940.0,,,
jordan clarkson,rebounds,3.5,True,2026-06-06,1800.0,,,,1800.0,,,
jordan clarkson,rebounds,4.5,True,2026-06-06,2800.0,,,,2800.0,,,
jordan clarkson,threes,0.5,True,2026-06-06,305.0,,,,305.0,,,
jordan clarkson,threes,1.5,True,2026-06-06,1380.0,,,,1380.0,,,
jose alvarado,assists,1.5,True,2026-06-06,147.0,,,,147.0,,,
jose alvarado,assists,2.5,True,2026-06-06,396.0,,,,396.0,,,
jose alvarado,assists,3.5,True,2026-06-06,920.0,,,,920.0,,,
jose alvarado,assists,4.5,True,2026-06-06,1820.0,,,,1820.0,,,
jose alvarado,assists,5.5,True,2026-06-06,2900.0,,,,2900.0,,,
jose alvarado,points,2.5,True,2026-06-06,-145.0,,,,-145.0,,,
jose alvarado,points,5.5,True,2026-06-06,252.0,,,,252.0,,,
jose alvarado,points,7.5,True,2026-06-06,497.0,,,,497.0,,,
jose alvarado,points,9.5,True,2026-06-06,940.0,,,,940.0,,,
jose alvarado,points,11.5,True,2026-06-06,1620.0,,,,1620.0,,,
jose alvarado,points,14.5,True,2026-06-06,2900.0,,,,2900.0,,,
jose alvarado,rebounds,0.5,True,2026-06-06,-198.0,,,,-198.0,,,
jose alvarado,rebounds,2.5,True,2026-06-06,515.0,,,,515.0,,,
jose alvarado,rebounds,3.5,True,2026-06-06,1200.0,,,,1200.0,,,
jose alvarado,rebounds,4.5,True,2026-06-06,2300.0,,,,2300.0,,,
jose alvarado,threes,0.5,True,2026-06-06,104.0,,,,104.0,,,
jose alvarado,threes,1.5,True,2026-06-06,427.0,,,,427.0,,,
jose alvarado,threes,2.5,True,2026-06-06,1320.0,,,,1320.0,,,
jose alvarado,threes,3.5,True,2026-06-06,2700.0,,,,2700.0,,,
josh hart,assists,1.5,True,2026-06-06,,-4000.0,,,-4000.0,,,
josh hart,assists,2.5,True,2026-06-06,-640.0,-900.0,,490.0,-640.0,,490.0,
josh hart,assists,3.5,True,2026-06-06,-278.0,-310.0,,220.0,-278.0,,220.0,
josh hart,assists,4.5,False,2026-06-06,-142.0,-136.0,108.0,102.0,-136.0,,108.0,
josh hart,assists,4.5,True,2026-06-06,-143.0,-136.0,,102.0,-136.0,,102.0,
josh hart,assists,5.5,True,2026-06-06,126.0,154.0,,-210.0,154.0,,-210.0,
josh hart,assists,6.5,True,2026-06-06,222.0,280.0,,-420.0,280.0,,-420.0,
josh hart,assists,7.5,True,2026-06-06,379.0,560.0,,-1100.0,560.0,,-1100.0,
josh hart,assists,8.5,True,2026-06-06,620.0,,,,620.0,,,
josh hart,assists,9.5,True,2026-06-06,1040.0,1200.0,,,1200.0,,,
josh hart,assists,10.5,True,2026-06-06,1640.0,,,,1640.0,,,
josh hart,assists,11.5,True,2026-06-06,2400.0,,,,2400.0,,,
josh hart,points,5.5,True,2026-06-06,-700.0,,,,-700.0,,,
josh hart,points,6.5,True,2026-06-06,,-580.0,,360.0,-580.0,,360.0,
josh hart,points,7.5,True,2026-06-06,-316.0,-380.0,,260.0,-316.0,,260.0,
josh hart,points,8.5,True,2026-06-06,,-260.0,,188.0,-260.0,,188.0,
josh hart,points,9.5,True,2026-06-06,-166.0,-188.0,,140.0,-166.0,,140.0,
josh hart,points,10.5,False,2026-06-06,-124.0,-136.0,-103.0,102.0,-124.0,,102.0,
josh hart,points,10.5,True,2026-06-06,-124.0,-136.0,,102.0,-124.0,,102.0,
josh hart,points,11.5,True,2026-06-06,107.0,100.0,,-132.0,107.0,,-132.0,
josh hart,points,12.5,True,2026-06-06,,132.0,,-178.0,132.0,,-178.0,
josh hart,points,13.5,True,2026-06-06,,174.0,,-240.0,174.0,,-240.0,
josh hart,points,14.5,True,2026-06-06,234.0,230.0,,-320.0,234.0,,-320.0,
josh hart,points,15.5,True,2026-06-06,,280.0,,-420.0,280.0,,-420.0,
josh hart,points,17.5,True,2026-06-06,500.0,,,,500.0,,,
josh hart,points,19.5,True,2026-06-06,830.0,750.0,,,830.0,,,
josh hart,points,24.5,True,2026-06-06,2200.0,1800.0,,,2200.0,,,
josh hart,rebounds,4.5,True,2026-06-06,-1880.0,,,,-1880.0,,,
josh hart,rebounds,5.5,True,2026-06-06,-770.0,-800.0,,470.0,-770.0,,470.0,
josh hart,rebounds,6.5,True,2026-06-06,-404.0,-420.0,,280.0,-404.0,,280.0,
josh hart,rebounds,7.5,True,2026-06-06,-231.0,-230.0,,168.0,-230.0,,168.0,
josh hart,rebounds,8.5,False,2026-06-06,-137.0,-130.0,104.0,-102.0,-130.0,,104.0,
josh hart,rebounds,8.5,True,2026-06-06,-138.0,-130.0,,-102.0,-130.0,,-102.0,
josh hart,rebounds,9.5,True,2026-06-06,118.0,108.0,,-144.0,118.0,,-144.0,
josh hart,rebounds,10.5,True,2026-06-06,185.0,178.0,,-245.0,185.0,,-245.0,
josh hart,rebounds,11.5,True,2026-06-06,288.0,280.0,,-420.0,288.0,,-420.0,
josh hart,rebounds,12.5,True,2026-06-06,441.0,410.0,,-700.0,441.0,,-700.0,
josh hart,rebounds,13.5,True,2026-06-06,660.0,680.0,,,680.0,,,
josh hart,rebounds,14.5,True,2026-06-06,1020.0,,,,1020.0,,,
josh hart,rebounds,15.5,True,2026-06-06,1480.0,1500.0,,,1500.0,,,
josh hart,rebounds,16.5,True,2026-06-06,2100.0,,,,2100.0,,,
josh hart,rebounds,17.5,True,2026-06-06,2800.0,,,,2800.0,,,
josh hart,threes,0.5,True,2026-06-06,-525.0,-520.0,,350.0,-520.0,,350.0,
josh hart,threes,1.5,False,2026-06-06,-117.0,-120.0,-112.0,-110.0,-117.0,,-110.0,
josh hart,threes,1.5,True,2026-06-06,-117.0,-120.0,,-110.0,-117.0,,-110.0,
josh hart,threes,2.5,True,2026-06-06,252.0,240.0,,-340.0,252.0,,-340.0,
josh hart,threes,3.5,True,2026-06-06,650.0,560.0,,-1100.0,650.0,,-1100.0,
josh hart,threes,4.5,True,2026-06-06,1460.0,1300.0,,,1460.0,,,
josh hart,threes,5.5,True,2026-06-06,2800.0,2500.0,,,2800.0,,,
julian champagnie,assists,1.5,False,2026-06-06,122.0,116.0,-161.0,-154.0,122.0,,-154.0,
julian champagnie,assists,1.5,True,2026-06-06,125.0,120.0,,,125.0,,,
julian champagnie,assists,2.5,True,2026-06-06,392.0,,,,392.0,,,
julian champagnie,assists,3.5,True,2026-06-06,1060.0,1060.0,,,1060.0,,,
julian champagnie,assists,4.5,True,2026-06-06,2400.0,,,,2400.0,,,
julian champagnie,points,5.5,True,2026-06-06,-740.0,-800.0,,450.0,-740.0,,450.0,
julian champagnie,points,6.5,True,2026-06-06,,-490.0,,320.0,-490.0,,320.0,
julian champagnie,points,7.5,True,2026-06-06,-343.0,-360.0,,250.0,-343.0,,250.0,
julian champagnie,points,8.5,True,2026-06-06,,-240.0,,174.0,-240.0,,174.0,
julian champagnie,points,9.5,True,2026-06-06,-172.0,-166.0,,128.0,-166.0,,128.0,
julian champagnie,points,10.5,False,2026-06-06,,-132.0,,100.0,-132.0,,100.0,
julian champagnie,points,10.5,True,2026-06-06,,-132.0,,100.0,-132.0,,100.0,
julian champagnie,points,11.5,False,2026-06-06,100.0,,-127.0,,100.0,,-127.0,
julian champagnie,points,11.5,True,2026-06-06,100.0,108.0,,-144.0,108.0,,-144.0,
julian champagnie,points,12.5,True,2026-06-06,,144.0,,-194.0,144.0,,-194.0,
julian champagnie,points,13.5,True,2026-06-06,,188.0,,-260.0,188.0,,-260.0,
julian champagnie,points,14.5,True,2026-06-06,212.0,250.0,,-350.0,250.0,,-350.0,
julian champagnie,points,17.5,True,2026-06-06,431.0,,,,431.0,,,
julian champagnie,points,19.5,True,2026-06-06,670.0,870.0,,,870.0,,,
julian champagnie,points,24.5,True,2026-06-06,1960.0,2500.0,,,2500.0,,,
julian champagnie,rebounds,2.5,True,2026-06-06,-2100.0,,,,-2100.0,,,
julian champagnie,rebounds,3.5,True,2026-06-06,-660.0,-700.0,,410.0,-660.0,,410.0,
julian champagnie,rebounds,4.5,True,2026-06-06,-277.0,-280.0,,200.0,-277.0,,200.0,
julian champagnie,rebounds,5.5,False,2026-06-06,-141.0,-144.0,107.0,108.0,-141.0,,108.0,
julian champagnie,rebounds,5.5,True,2026-06-06,-142.0,-140.0,,108.0,-140.0,,108.0,
julian champagnie,rebounds,6.5,True,2026-06-06,128.0,136.0,,-182.0,136.0,,-182.0,
julian champagnie,rebounds,7.5,True,2026-06-06,225.0,240.0,,-350.0,240.0,,-350.0,
julian champagnie,rebounds,8.5,True,2026-06-06,392.0,410.0,,-700.0,410.0,,-700.0,
julian champagnie,rebounds,9.5,True,2026-06-06,670.0,630.0,,,670.0,,,
julian champagnie,rebounds,10.5,True,2026-06-06,1120.0,,,,1120.0,,,
julian champagnie,rebounds,11.5,True,2026-06-06,1740.0,1500.0,,,1740.0,,,
julian champagnie,rebounds,12.5,True,2026-06-06,2500.0,,,,2500.0,,,
julian champagnie,threes,0.5,True,2026-06-06,-1980.0,-2500.0,,,-1980.0,,,
julian champagnie,threes,1.5,True,2026-06-06,-339.0,-350.0,,240.0,-339.0,,240.0,
julian champagnie,threes,2.5,False,2026-06-06,-113.0,-112.0,-116.0,-118.0,-112.0,,-116.0,
julian champagnie,threes,2.5,True,2026-06-06,-115.0,-111.0,,-118.0,-111.0,,-118.0,
julian champagnie,threes,3.5,True,2026-06-06,212.0,240.0,,-330.0,240.0,,-330.0,
julian champagnie,threes,4.5,True,2026-06-06,470.0,550.0,,-1000.0,550.0,,-1000.0,
julian champagnie,threes,5.5,True,2026-06-06,1000.0,1200.0,,,1200.0,,,
julian champagnie,threes,6.5,True,2026-06-06,1920.0,2500.0,,,2500.0,,,
karl-anthony towns,assists,1.5,True,2026-06-06,,-1600.0,,,-1600.0,,,
karl-anthony towns,assists,2.5,True,2026-06-06,-340.0,-360.0,,255.0,-340.0,,255.0,
karl-anthony towns,assists,3.5,False,2026-06-06,-153.0,-144.0,116.0,108.0,-144.0,,116.0,
