player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
ajay mitchell,assists,1.5,True,2026-05-06,,,-1100.0,,,,-1100.0,,,
ajay mitchell,assists,2.5,True,2026-05-06,-275.0,-325.0,-300.0,,,210.0,-275.0,,210.0,
ajay mitchell,assists,3.5,False,2026-05-06,-140.0,-126.0,-111.0,105.0,-104.0,-115.0,-111.0,,105.0,
ajay mitchell,assists,3.5,True,2026-05-06,,-129.0,-111.0,,,-118.0,-111.0,,-118.0,
ajay mitchell,assists,4.5,True,2026-05-06,195.0,172.0,198.0,,,-275.0,198.0,,-275.0,
ajay mitchell,assists,5.5,True,2026-05-06,,350.0,420.0,,,-670.0,420.0,,-670.0,
ajay mitchell,assists,6.5,True,2026-05-06,750.0,730.0,,,,,750.0,,,
ajay mitchell,assists,7.5,True,2026-05-06,,1380.0,1500.0,,,,1500.0,,,
ajay mitchell,assists,8.5,True,2026-05-06,,2300.0,,,,,2300.0,,,
ajay mitchell,points,7.5,True,2026-05-06,,-1680.0,,,,,-1680.0,,,
ajay mitchell,points,9.5,True,2026-05-06,-700.0,-690.0,-850.0,,,470.0,-690.0,,470.0,
ajay mitchell,points,10.5,True,2026-05-06,,,-550.0,,,350.0,-550.0,,350.0,
ajay mitchell,points,11.5,True,2026-05-06,,-355.0,-390.0,,,265.0,-355.0,,265.0,
ajay mitchell,points,12.5,True,2026-05-06,,,-275.0,,,198.0,-275.0,,198.0,
ajay mitchell,points,13.5,True,2026-05-06,,,-210.0,,,154.0,-210.0,,154.0,
ajay mitchell,points,14.5,True,2026-05-06,-145.0,-152.0,-148.0,,,116.0,-145.0,,116.0,
ajay mitchell,points,15.5,False,2026-05-06,-110.0,-119.0,-113.0,-120.0,-107.0,-113.0,-110.0,,-107.0,
ajay mitchell,points,15.5,True,2026-05-06,,-119.0,-114.0,,,-114.0,-114.0,,-114.0,
ajay mitchell,points,16.5,True,2026-05-06,,,114.0,,,-152.0,114.0,,-152.0,
ajay mitchell,points,17.5,True,2026-05-06,,134.0,146.0,,,-198.0,146.0,,-198.0,
ajay mitchell,points,18.5,True,2026-05-06,,,188.0,,,-260.0,188.0,,-260.0,
ajay mitchell,points,19.5,True,2026-05-06,250.0,211.0,240.0,,,-330.0,250.0,,-330.0,
ajay mitchell,points,20.5,True,2026-05-06,,,300.0,,,-450.0,300.0,,-450.0,
ajay mitchell,points,21.5,True,2026-05-06,,,360.0,,,-600.0,360.0,,-600.0,
ajay mitchell,points,24.5,True,2026-05-06,750.0,610.0,750.0,,,,750.0,,,
ajay mitchell,points,29.5,True,2026-05-06,,1560.0,2000.0,,,,2000.0,,,
ajay mitchell,rebounds,1.5,True,2026-05-06,,,-1100.0,,,,-1100.0,,,
ajay mitchell,rebounds,2.5,True,2026-05-06,-325.0,-297.0,-310.0,,,220.0,-297.0,,220.0,
ajay mitchell,rebounds,3.5,False,2026-05-06,-135.0,-120.0,-118.0,100.0,-110.0,-108.0,-118.0,,100.0,
ajay mitchell,rebounds,3.5,True,2026-05-06,,-122.0,-120.0,,,-110.0,-120.0,,-110.0,
ajay mitchell,rebounds,4.5,True,2026-05-06,155.0,175.0,182.0,,,-250.0,182.0,,-250.0,
ajay mitchell,rebounds,5.5,True,2026-05-06,,346.0,400.0,,,-650.0,400.0,,-650.0,
ajay mitchell,rebounds,6.5,True,2026-05-06,575.0,670.0,,,,,670.0,,,
ajay mitchell,rebounds,7.5,True,2026-05-06,,1240.0,1300.0,,,,1300.0,,,
ajay mitchell,rebounds,8.5,True,2026-05-06,,2200.0,,,,,2200.0,,,
ajay mitchell,threes,0.5,True,2026-05-06,-375.0,-361.0,-440.0,,,290.0,-361.0,,290.0,
ajay mitchell,threes,1.5,False,2026-05-06,115.0,127.0,118.0,-155.0,-168.0,-150.0,127.0,,-150.0,
ajay mitchell,threes,1.5,True,2026-05-06,115.0,127.0,116.0,,,-154.0,127.0,,-154.0,
ajay mitchell,threes,2.5,True,2026-05-06,360.0,398.0,370.0,,,-600.0,398.0,,-600.0,
ajay mitchell,threes,3.5,True,2026-05-06,,1060.0,1060.0,,,,1060.0,,,
ajay mitchell,threes,4.5,True,2026-05-06,,2300.0,,,,,2300.0,,,
