player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Devin Vassell,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,2.5,122.0,-162.0,False,fanduel,2026-06-10T16:54:49.652316
Mikal Bridges,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,2.5,-140.0,106.0,False,fanduel,2026-06-10T16:54:49.652329
Miles McBride,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,194.0,-270.0,False,fanduel,2026-06-10T16:54:49.652332
Stephon Castle,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,6.5,-132.0,100.0,False,fanduel,2026-06-10T16:54:49.652334
Jose Alvarado,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,148.0,-200.0,False,fanduel,2026-06-10T16:54:49.652336
Josh Hart,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,4.5,-106.0,-125.0,False,fanduel,2026-06-10T16:54:49.652338
De'Aaron Fox,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,6.5,118.0,-158.0,False,fanduel,2026-06-10T16:54:49.652340
Julian Champagnie,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,116.0,-154.0,False,fanduel,2026-06-10T16:54:49.652342
Jalen Brunson,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,5.5,-148.0,112.0,False,fanduel,2026-06-10T16:54:49.652345
Karl-Anthony Towns,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,3.5,-144.0,108.0,False,fanduel,2026-06-10T16:54:49.652347
OG Anunoby,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,-130.0,-102.0,False,fanduel,2026-06-10T16:54:49.652348
Victor Wembanyama,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,3.5,116.0,-154.0,False,fanduel,2026-06-10T16:54:49.652350
Dylan Harper,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,3.5,120.0,-160.0,False,fanduel,2026-06-10T16:54:49.652352
Josh Hart,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,-4000.0,,True,fanduel,2026-06-10T16:54:49.652435
Karl-Anthony Towns,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,-1600.0,,True,fanduel,2026-06-10T16:54:49.652438
Victor Wembanyama,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,-850.0,470.0,True,fanduel,2026-06-10T16:54:49.652439
Dylan Harper,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,-700.0,410.0,True,fanduel,2026-06-10T16:54:49.652441
Mikal Bridges,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,-430.0,,True,fanduel,2026-06-10T16:54:49.652443
Devin Vassell,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,-270.0,194.0,True,fanduel,2026-06-10T16:54:49.652445
OG Anunoby,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,-128.0,,True,fanduel,2026-06-10T16:54:49.652446
Julian Champagnie,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,118.0,,True,fanduel,2026-06-10T16:54:49.652448
Jose Alvarado,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,150.0,,True,fanduel,2026-06-10T16:54:49.652450
Miles McBride,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,200.0,,True,fanduel,2026-06-10T16:54:49.652451
Landry Shamet,,,9ea306ebbe68ff94dfa5b88d1e250b37,2026-06-11,00:40,assists,1.5,210.0,,True,fanduel,2026-06-10T16:54:49.652453
