player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Nolan Traore,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,4.5,124.0,-166.0,False,fanduel,2026-03-01T22:03:12.271098
Dennis Schroder,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,6.5,138.0,-186.0,False,fanduel,2026-03-01T22:03:12.271112
James Harden,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,8.5,-122.0,-108.0,False,fanduel,2026-03-01T22:03:12.271115
James Harden,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,7.5,-280.0,,True,fanduel,2026-03-01T22:03:12.271132
Dennis Schroder,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,7.5,310.0,,True,fanduel,2026-03-01T22:03:12.271134
Nolan Traore,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,7.5,1200.0,,True,fanduel,2026-03-01T22:03:12.271140
James Harden,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,11.5,580.0,,True,fanduel,2026-03-01T22:03:12.271142
Nolan Traore,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,3.5,-245.0,,True,fanduel,2026-03-01T22:03:12.271144
Terance Mann,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,3.5,178.0,,True,fanduel,2026-03-01T22:03:12.271147
Jaylon Tyson,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,3.5,680.0,,True,fanduel,2026-03-01T22:03:12.271149
Jarrett Allen,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,3.5,1000.0,,True,fanduel,2026-03-01T22:03:12.271151
Jaylon Tyson,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,1.5,-215.0,,True,fanduel,2026-03-01T22:03:12.271153
Jarrett Allen,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,1.5,-148.0,,True,fanduel,2026-03-01T22:03:12.271155
Noah Clowney,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,1.5,-132.0,,True,fanduel,2026-03-01T22:03:12.271157
Michael Porter Jr,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,1.5,154.0,,True,fanduel,2026-03-01T22:03:12.271158
Evan Mobley,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,1.5,-300.0,,True,fanduel,2026-03-01T22:03:12.271160
Sam Merrill,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,1.5,370.0,,True,fanduel,2026-03-01T22:03:12.271162
James Harden,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,13.5,1700.0,,True,fanduel,2026-03-01T22:03:12.271164
James Harden,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,9.5,144.0,,True,fanduel,2026-03-01T22:03:12.271166
Dennis Schroder,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,9.5,1100.0,,True,fanduel,2026-03-01T22:03:12.271167
Dennis Schroder,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,5.5,-210.0,,True,fanduel,2026-03-01T22:03:12.271169
Nolan Traore,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,5.5,300.0,,True,fanduel,2026-03-01T22:03:12.271171
Terance Mann,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,assists,5.5,1200.0,,True,fanduel,2026-03-01T22:03:12.271173
Day'Ron Sharpe,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,10.5,-136.0,102.0,False,fanduel,2026-03-01T22:03:12.271190
Evan Mobley,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,14.5,-110.0,-120.0,False,fanduel,2026-03-01T22:03:12.271192
Jarrett Allen,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,19.5,-102.0,-130.0,False,fanduel,2026-03-01T22:03:12.271194
Nolan Traore,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,14.5,-102.0,-130.0,False,fanduel,2026-03-01T22:03:12.271195
Keon Ellis,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,7.5,104.0,-138.0,False,fanduel,2026-03-01T22:03:12.271200
Jaylon Tyson,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,11.5,-125.0,-106.0,False,fanduel,2026-03-01T22:03:12.271201
Danny Wolf,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,17.5,-114.0,-114.0,False,fanduel,2026-03-01T22:03:12.271203
Sam Merrill,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,10.5,-140.0,106.0,False,fanduel,2026-03-01T22:03:12.271205
Dennis Schroder,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,8.5,-118.0,-112.0,False,fanduel,2026-03-01T22:03:12.271207
Michael Porter Jr,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,23.5,-130.0,-102.0,False,fanduel,2026-03-01T22:03:12.271208
James Harden,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,22.5,102.0,-136.0,False,fanduel,2026-03-01T22:03:12.271210
Noah Clowney,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,8.5,-136.0,102.0,False,fanduel,2026-03-01T22:03:12.271212
Michael Porter Jr,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,39.5,2500.0,,True,fanduel,2026-03-01T22:03:12.271240
Michael Porter Jr,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,24.5,102.0,,True,fanduel,2026-03-01T22:03:12.271244
James Harden,,,ab2357087428a9fee8c8a747eed1fced,2026-03-01,20:40,points,24.5,182.0,,True,fanduel,2026-03-01T22:03:12.271246
