player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
aaron nesmith,assists,0.5,True,2026-01-29,,,-1450.0,,,,-1450.0,,,
aaron nesmith,assists,1.5,False,2026-01-29,,-191.0,,,144.0,,-191.0,,144.0,
aaron nesmith,assists,1.5,True,2026-01-29,,-193.0,-235.0,,,172.0,-193.0,,172.0,
aaron nesmith,assists,2.5,False,2026-01-29,115.0,,,-155.0,,,115.0,,-155.0,
aaron nesmith,assists,2.5,True,2026-01-29,115.0,155.0,140.0,,,-188.0,155.0,,-188.0,
aaron nesmith,assists,3.5,True,2026-01-29,,401.0,360.0,,,-580.0,401.0,,-580.0,
aaron nesmith,assists,4.5,True,2026-01-29,750.0,950.0,,,,,950.0,,,
aaron nesmith,assists,5.5,True,2026-01-29,,1960.0,,,,,1960.0,,,
aaron nesmith,points,5.5,True,2026-01-29,,-3200.0,,,,,-3200.0,,,
aaron nesmith,points,7.5,True,2026-01-29,,-1040.0,,,,,-1040.0,,,
aaron nesmith,points,8.5,True,2026-01-29,,,-580.0,,,360.0,-580.0,,360.0,
aaron nesmith,points,9.5,True,2026-01-29,-550.0,-468.0,-400.0,,,270.0,-400.0,,270.0,
aaron nesmith,points,10.5,True,2026-01-29,,,-275.0,,,198.0,-275.0,,198.0,
aaron nesmith,points,11.5,True,2026-01-29,,-242.0,-205.0,,,152.0,-205.0,,152.0,
aaron nesmith,points,12.5,True,2026-01-29,,,-154.0,,,116.0,-154.0,,116.0,
aaron nesmith,points,13.5,False,2026-01-29,,,-113.0,,,-113.0,-113.0,,-113.0,
aaron nesmith,points,13.5,True,2026-01-29,,,-114.0,,,-114.0,-114.0,,-114.0,
aaron nesmith,points,14.5,False,2026-01-29,-120.0,-108.0,,-110.0,-118.0,,-108.0,,-110.0,
aaron nesmith,points,14.5,True,2026-01-29,-120.0,-108.0,116.0,,,-154.0,116.0,,-154.0,
aaron nesmith,points,15.5,True,2026-01-29,,,148.0,,,-200.0,148.0,,-200.0,
aaron nesmith,points,16.5,True,2026-01-29,,,188.0,,,-260.0,188.0,,-260.0,
aaron nesmith,points,17.5,True,2026-01-29,,190.0,230.0,,,-330.0,230.0,,-330.0,
aaron nesmith,points,18.5,True,2026-01-29,,,300.0,,,-450.0,300.0,,-450.0,
aaron nesmith,points,19.5,True,2026-01-29,280.0,296.0,370.0,,,-600.0,370.0,,-600.0,
aaron nesmith,points,20.5,True,2026-01-29,,,490.0,,,-900.0,490.0,,-900.0,
aaron nesmith,points,24.5,True,2026-01-29,900.0,860.0,1100.0,,,,1100.0,,,
aaron nesmith,points,29.5,True,2026-01-29,,2300.0,,,,,2300.0,,,
aaron nesmith,rebounds,2.5,True,2026-01-29,-1200.0,-1120.0,-1400.0,,,,-1120.0,,,
aaron nesmith,rebounds,3.5,True,2026-01-29,,-399.0,-400.0,,,280.0,-399.0,,280.0,
aaron nesmith,rebounds,4.5,False,2026-01-29,-155.0,,,120.0,,,-155.0,,120.0,
aaron nesmith,rebounds,4.5,True,2026-01-29,-185.0,-184.0,-182.0,,,136.0,-182.0,,136.0,
aaron nesmith,rebounds,5.5,False,2026-01-29,,109.0,116.0,,-144.0,-148.0,116.0,,-144.0,
aaron nesmith,rebounds,5.5,True,2026-01-29,,109.0,116.0,,,-152.0,116.0,,-152.0,
aaron nesmith,rebounds,6.5,True,2026-01-29,210.0,202.0,220.0,,,-310.0,220.0,,-310.0,
aaron nesmith,rebounds,7.5,True,2026-01-29,,362.0,400.0,,,-650.0,400.0,,-650.0,
aaron nesmith,rebounds,8.5,True,2026-01-29,,640.0,,,,-1450.0,640.0,,-1450.0,
aaron nesmith,rebounds,9.5,True,2026-01-29,,1100.0,1060.0,,,,1100.0,,,
aaron nesmith,threes,0.5,True,2026-01-29,,-1420.0,-1450.0,,,,-1420.0,,,
aaron nesmith,threes,1.5,True,2026-01-29,-350.0,-251.0,-245.0,,,,-245.0,,,
aaron nesmith,threes,2.5,False,2026-01-29,110.0,117.0,130.0,-145.0,-154.0,-166.0,130.0,,-145.0,
aaron nesmith,threes,2.5,True,2026-01-29,-110.0,117.0,130.0,,,,130.0,,,
aaron nesmith,threes,3.5,True,2026-01-29,230.0,296.0,330.0,,,,330.0,,,
aaron nesmith,threes,4.5,True,2026-01-29,525.0,650.0,750.0,,,,750.0,,,
aaron nesmith,threes,5.5,True,2026-01-29,,1380.0,1500.0,,,,1500.0,,,
aaron nesmith,threes,6.5,True,2026-01-29,,2600.0,3500.0,,,,3500.0,,,
ace bailey,assists,1.5,False,2026-01-29,-118.0,,,-115.0,,,-118.0,,-115.0,
ace bailey,assists,1.5,True,2026-01-29,,-178.0,-215.0,,,,-178.0,,,
ace bailey,assists,2.5,True,2026-01-29,,157.0,,,,,157.0,,,
ace bailey,assists,3.5,True,2026-01-29,,398.0,330.0,,,,398.0,,,
ace bailey,assists,4.5,True,2026-01-29,,910.0,,,,,910.0,,,
ace bailey,assists,5.5,True,2026-01-29,,1940.0,1400.0,,,,1940.0,,,
ace bailey,points,5.5,True,2026-01-29,,-1600.0,,,,,-1600.0,,,
ace bailey,points,7.5,True,2026-01-29,,-610.0,,,,,-610.0,,,
ace bailey,points,9.5,True,2026-01-29,-295.0,-307.0,-295.0,,,,-295.0,,,
ace bailey,points,11.5,False,2026-01-29,-125.0,,,-105.0,,,-125.0,,-105.0,
ace bailey,points,11.5,True,2026-01-29,,-171.0,,,,,-171.0,,,
ace bailey,points,12.5,False,2026-01-29,,,-122.0,,,-108.0,-122.0,,-108.0,
ace bailey,points,13.5,False,2026-01-29,,100.0,,,-127.0,,100.0,,-127.0,
ace bailey,points,13.5,True,2026-01-29,,100.0,,,,,100.0,,,
ace bailey,points,14.5,True,2026-01-29,155.0,127.0,140.0,,,,155.0,,,
ace bailey,points,17.5,True,2026-01-29,,262.0,,,,,262.0,,,
ace bailey,points,19.5,True,2026-01-29,575.0,412.0,440.0,,,,575.0,,,
ace bailey,points,24.5,True,2026-01-29,,1180.0,1300.0,,,,1300.0,,,
ace bailey,points,29.5,True,2026-01-29,,2600.0,,,,,2600.0,,,
ace bailey,rebounds,2.5,True,2026-01-29,-375.0,-395.0,,,,,-375.0,,,
ace bailey,rebounds,3.5,False,2026-01-29,-130.0,,-152.0,-105.0,,114.0,-130.0,,114.0,
ace bailey,rebounds,3.5,True,2026-01-29,,-165.0,-146.0,,,,-146.0,,,
ace bailey,rebounds,4.5,False,2026-01-29,,123.0,,,-163.0,,123.0,,-163.0,
ace bailey,rebounds,4.5,True,2026-01-29,150.0,124.0,,,,,150.0,,,
ace bailey,rebounds,5.5,True,2026-01-29,,242.0,285.0,,,,285.0,,,
ace bailey,rebounds,6.5,True,2026-01-29,600.0,443.0,,,,,600.0,,,
ace bailey,rebounds,7.5,True,2026-01-29,,770.0,900.0,,,,900.0,,,
ace bailey,rebounds,8.5,True,2026-01-29,,1400.0,,,,,1400.0,,,
ace bailey,threes,0.5,True,2026-01-29,-625.0,-456.0,-500.0,,,,-456.0,,,
ace bailey,threes,1.5,False,2026-01-29,110.0,-106.0,-106.0,-150.0,-124.0,-125.0,110.0,,-124.0,
ace bailey,threes,1.5,True,2026-01-29,-125.0,-106.0,-104.0,,,,-104.0,,,
ace bailey,threes,2.5,True,2026-01-29,250.0,284.0,300.0,,,,300.0,,,
ace bailey,threes,3.5,True,2026-01-29,700.0,770.0,800.0,,,,800.0,,,
ace bailey,threes,4.5,True,2026-01-29,,1740.0,2000.0,,,,2000.0,,,
al horford,assists,1.5,True,2026-01-29,,,-265.0,,,,-265.0,,,
al horford,assists,2.5,False,2026-01-29,-105.0,,,-125.0,,,-105.0,,-125.0,
al horford,assists,2.5,True,2026-01-29,,116.0,,,,,116.0,,,
al horford,assists,3.5,True,2026-01-29,,285.0,265.0,,,,285.0,,,
