player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Jalen Brunson,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,6.5,-112.0,-118.0,False,draftkings,2026-05-04T22:19:53.124535
Tyrese Maxey,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,6.5,104.0,-137.0,False,draftkings,2026-05-04T22:19:53.124550
Josh Hart,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,4.5,-136.0,103.0,False,draftkings,2026-05-04T22:19:53.124554
Joel Embiid,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,4.5,-131.0,100.0,False,draftkings,2026-05-04T22:19:53.124556
Karl-Anthony Towns,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,3.5,-158.0,120.0,False,draftkings,2026-05-04T22:19:53.124558
Paul George,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,3.5,102.0,-134.0,False,draftkings,2026-05-04T22:19:53.124560
VJ Edgecombe,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,3.5,126.0,-166.0,False,draftkings,2026-05-04T22:19:53.124562
Mikal Bridges,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,2.5,101.0,-133.0,False,draftkings,2026-05-04T22:19:53.124564
OG Anunoby,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,1.5,-127.0,-104.0,False,draftkings,2026-05-04T22:19:53.124567
Miles McBride,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,1.5,-106.0,-124.0,False,draftkings,2026-05-04T22:19:53.124569
Jalen Brunson,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,2.5,-4200.0,,True,draftkings,2026-05-04T22:19:53.124632
Jalen Brunson,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,3.5,-1040.0,,True,draftkings,2026-05-04T22:19:53.124635
Jalen Brunson,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,4.5,-430.0,,True,draftkings,2026-05-04T22:19:53.124637
Jalen Brunson,,,b11391b35b7a0cf79deeef3bb3eb9009,2026-05-05,00:10,assists,5.5,-211.0,,True,draftkings,2026-05-04T22:19:53.124641
