player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Josh Hart,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,4.5,-130.0,102.0,False,fanduel,2026-02-04T22:04:19.181530
Karl-Anthony Towns,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,2.5,-142.0,112.0,False,fanduel,2026-02-04T22:04:19.181546
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,8.5,116.0,-148.0,False,fanduel,2026-02-04T22:04:19.181549
Jamal Murray,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,6.5,110.0,-140.0,False,fanduel,2026-02-04T22:04:19.181552
Jalen Brunson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,6.5,110.0,-140.0,False,fanduel,2026-02-04T22:04:19.181554
Mikal Bridges,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,3.5,-146.0,114.0,False,fanduel,2026-02-04T22:04:19.181556
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,5.5,-550.0,350.0,True,fanduel,2026-02-04T22:04:19.181606
Jalen Brunson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,5.5,-186.0,138.0,True,fanduel,2026-02-04T22:04:19.181609
Jamal Murray,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,5.5,-188.0,140.0,True,fanduel,2026-02-04T22:04:19.181612
Josh Hart,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,5.5,162.0,-220.0,True,fanduel,2026-02-04T22:04:19.181614
Mikal Bridges,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,5.5,320.0,,True,fanduel,2026-02-04T22:04:19.181615
Karl-Anthony Towns,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,5.5,870.0,,True,fanduel,2026-02-04T22:04:19.181617
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,11.5,450.0,-800.0,True,fanduel,2026-02-04T22:04:19.181619
Jalen Brunson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,11.5,1400.0,,True,fanduel,2026-02-04T22:04:19.181621
Jamal Murray,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,11.5,1400.0,,True,fanduel,2026-02-04T22:04:19.181623
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,9.5,168.0,-230.0,True,fanduel,2026-02-04T22:04:19.181624
Jalen Brunson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,9.5,490.0,-900.0,True,fanduel,2026-02-04T22:04:19.181626
Jamal Murray,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,9.5,520.0,-900.0,True,fanduel,2026-02-04T22:04:19.181628
Josh Hart,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,9.5,1200.0,,True,fanduel,2026-02-04T22:04:19.181630
Karl-Anthony Towns,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,1.5,-440.0,310.0,True,fanduel,2026-02-04T22:04:19.181636
Karl-Anthony Towns,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,2.5,-146.0,110.0,True,fanduel,2026-02-04T22:04:19.181638
Karl-Anthony Towns,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,3.5,176.0,-240.0,True,fanduel,2026-02-04T22:04:19.181639
Karl-Anthony Towns,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,4.5,400.0,-670.0,True,fanduel,2026-02-04T22:04:19.181641
Jalen Brunson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,3.5,-1000.0,,True,fanduel,2026-02-04T22:04:19.181643
Jalen Brunson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,4.5,-400.0,270.0,True,fanduel,2026-02-04T22:04:19.181645
Jalen Brunson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,6.5,108.0,-144.0,True,fanduel,2026-02-04T22:04:19.181646
Jalen Brunson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,7.5,200.0,-275.0,True,fanduel,2026-02-04T22:04:19.181650
Jalen Brunson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,8.5,320.0,-500.0,True,fanduel,2026-02-04T22:04:19.181653
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,4.5,-1450.0,,True,fanduel,2026-02-04T22:04:19.181656
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,6.5,-260.0,188.0,True,fanduel,2026-02-04T22:04:19.181658
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,7.5,-142.0,110.0,True,fanduel,2026-02-04T22:04:19.181659
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,8.5,116.0,-154.0,True,fanduel,2026-02-04T22:04:19.181661
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,10.5,280.0,-420.0,True,fanduel,2026-02-04T22:04:19.181663
Josh Hart,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,2.5,-850.0,470.0,True,fanduel,2026-02-04T22:04:19.181665
Josh Hart,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,3.5,-295.0,210.0,True,fanduel,2026-02-04T22:04:19.181666
Josh Hart,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,4.5,-136.0,102.0,True,fanduel,2026-02-04T22:04:19.181668
Josh Hart,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,6.5,310.0,-470.0,True,fanduel,2026-02-04T22:04:19.181670
Josh Hart,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,7.5,560.0,-1100.0,True,fanduel,2026-02-04T22:04:19.181672
Jamal Murray,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,3.5,-1000.0,,True,fanduel,2026-02-04T22:04:19.181673
Jamal Murray,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,4.5,-400.0,270.0,True,fanduel,2026-02-04T22:04:19.181675
Jamal Murray,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,6.5,108.0,-144.0,True,fanduel,2026-02-04T22:04:19.181677
Jamal Murray,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,7.5,200.0,-270.0,True,fanduel,2026-02-04T22:04:19.181678
Jamal Murray,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,8.5,320.0,-500.0,True,fanduel,2026-02-04T22:04:19.181680
Mikal Bridges,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,3.5,-146.0,,True,fanduel,2026-02-04T22:04:19.181682
OG Anunoby,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,3.5,360.0,,True,fanduel,2026-02-04T22:04:19.181684
Peyton Watson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,3.5,430.0,,True,fanduel,2026-02-04T22:04:19.181685
Mikal Bridges,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,1.5,-1450.0,,True,fanduel,2026-02-04T22:04:19.181687
OG Anunoby,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,1.5,-225.0,,True,fanduel,2026-02-04T22:04:19.181689
Peyton Watson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,1.5,-184.0,,True,fanduel,2026-02-04T22:04:19.181690
Mikal Bridges,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,7.5,1200.0,,True,fanduel,2026-02-04T22:04:19.181692
Nikola Jokic,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,assists,13.5,1200.0,,True,fanduel,2026-02-04T22:04:19.181694
Mitchell Robinson,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,points,4.5,-106.0,-120.0,False,fanduel,2026-02-04T22:04:19.181713
Jonas Valanciunas,,,9c5539dbfdce420a92a829805150949a,2026-02-05,00:10,points,8.5,-113.0,-113.0,False,fanduel,2026-02-04T22:04:19.181715
