player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
de'aaron fox,assists,2.5,True,2026-06-06,,-1560.0,,,,,-1560.0,,,
de'aaron fox,assists,3.5,True,2026-06-06,,-506.0,-670.0,,,400.0,-506.0,,400.0,
de'aaron fox,assists,4.5,True,2026-06-06,-300.0,-220.0,-275.0,,,198.0,-220.0,,198.0,
de'aaron fox,assists,5.5,False,2026-06-06,-150.0,-111.0,-136.0,110.0,-119.0,102.0,-111.0,,110.0,
de'aaron fox,assists,5.5,True,2026-06-06,,-108.0,-136.0,,,102.0,-108.0,,102.0,
de'aaron fox,assists,6.5,True,2026-06-06,125.0,173.0,154.0,,,-210.0,173.0,,-210.0,
de'aaron fox,assists,7.5,True,2026-06-06,,333.0,280.0,,,-420.0,333.0,,-420.0,
de'aaron fox,assists,8.5,True,2026-06-06,,600.0,,,,-1000.0,600.0,,-1000.0,
de'aaron fox,assists,9.5,True,2026-06-06,700.0,1100.0,830.0,,,,1100.0,,,
de'aaron fox,assists,10.5,True,2026-06-06,,1900.0,,,,,1900.0,,,
de'aaron fox,assists,11.5,True,2026-06-06,,2700.0,2500.0,,,,2700.0,,,
de'aaron fox,points,7.5,True,2026-06-06,,-1120.0,,,,,-1120.0,,,
de'aaron fox,points,8.5,True,2026-06-06,,,-850.0,,,470.0,-850.0,,470.0,
de'aaron fox,points,9.5,True,2026-06-06,-550.0,-488.0,-550.0,,,350.0,-488.0,,350.0,
de'aaron fox,points,10.5,True,2026-06-06,,,-360.0,,,255.0,-360.0,,255.0,
de'aaron fox,points,11.5,True,2026-06-06,,-249.0,-260.0,,,188.0,-249.0,,188.0,
de'aaron fox,points,12.5,True,2026-06-06,,,-198.0,,,144.0,-198.0,,144.0,
de'aaron fox,points,13.5,True,2026-06-06,,,-144.0,,,108.0,-144.0,,108.0,
de'aaron fox,points,14.5,False,2026-06-06,-115.0,-106.0,-106.0,-115.0,-120.0,-125.0,-106.0,,-115.0,
de'aaron fox,points,14.5,True,2026-06-06,-115.0,-106.0,-104.0,,,-125.0,-104.0,,-125.0,
de'aaron fox,points,15.5,True,2026-06-06,,,126.0,,,-172.0,126.0,,-172.0,
de'aaron fox,points,16.5,True,2026-06-06,,,164.0,,,-225.0,164.0,,-225.0,
de'aaron fox,points,17.5,True,2026-06-06,,207.0,210.0,,,-300.0,210.0,,-300.0,
de'aaron fox,points,18.5,True,2026-06-06,,,270.0,,,-400.0,270.0,,-400.0,
de'aaron fox,points,19.5,True,2026-06-06,300.0,338.0,320.0,,,-500.0,338.0,,-500.0,
de'aaron fox,points,20.5,True,2026-06-06,,,410.0,,,-700.0,410.0,,-700.0,
de'aaron fox,points,24.5,True,2026-06-06,,1160.0,1100.0,,,,1160.0,,,
de'aaron fox,points,29.5,True,2026-06-06,,2800.0,,,,,2800.0,,,
de'aaron fox,rebounds,1.5,True,2026-06-06,,,-700.0,,,410.0,-700.0,,410.0,
de'aaron fox,rebounds,2.5,True,2026-06-06,-235.0,-238.0,-220.0,,,162.0,-220.0,,162.0,
de'aaron fox,rebounds,3.5,False,2026-06-06,105.0,102.0,122.0,-140.0,-135.0,-162.0,122.0,,-135.0,
de'aaron fox,rebounds,3.5,True,2026-06-06,,101.0,124.0,,,-162.0,124.0,,-162.0,
de'aaron fox,rebounds,4.5,True,2026-06-06,210.0,220.0,270.0,,,-400.0,270.0,,-400.0,
de'aaron fox,rebounds,5.5,True,2026-06-06,,448.0,600.0,,,-1200.0,600.0,,-1200.0,
de'aaron fox,rebounds,6.5,True,2026-06-06,825.0,900.0,,,,,900.0,,,
de'aaron fox,rebounds,7.5,True,2026-06-06,,1640.0,,,,,1640.0,,,
de'aaron fox,rebounds,8.5,True,2026-06-06,,2700.0,,,,,2700.0,,,
de'aaron fox,threes,0.5,True,2026-06-06,-325.0,-354.0,-370.0,,,,-325.0,,,
de'aaron fox,threes,1.5,False,2026-06-06,140.0,126.0,132.0,-190.0,-167.0,-178.0,140.0,,-167.0,
de'aaron fox,threes,1.5,True,2026-06-06,140.0,129.0,134.0,,,,140.0,,,
de'aaron fox,threes,2.5,True,2026-06-06,425.0,402.0,450.0,,,,450.0,,,
de'aaron fox,threes,3.5,True,2026-06-06,,1100.0,1200.0,,,,1200.0,,,
de'aaron fox,threes,4.5,True,2026-06-06,,2400.0,,,,,2400.0,,,
