player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Mikal Bridges,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,2.5,-148.0,112.0,False,fanduel,2026-06-11T17:33:12.358766
Dylan Harper,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,3.5,128.0,-172.0,False,fanduel,2026-06-11T17:33:12.358784
Julian Champagnie,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,178.0,-245.0,False,fanduel,2026-06-11T17:33:12.358788
Landry Shamet,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,188.0,-260.0,False,fanduel,2026-06-11T17:33:12.358791
Karl-Anthony Towns,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,3.5,-114.0,-114.0,False,fanduel,2026-06-11T17:33:12.358793
Victor Wembanyama,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,3.5,110.0,-146.0,False,fanduel,2026-06-11T17:33:12.358795
Stephon Castle,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,6.5,-108.0,-122.0,False,fanduel,2026-06-11T17:33:12.358797
Jalen Brunson,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,-148.0,112.0,False,fanduel,2026-06-11T17:33:12.358799
De'Aaron Fox,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,6.5,116.0,-154.0,False,fanduel,2026-06-11T17:33:12.358801
Devin Vassell,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,2.5,102.0,-136.0,False,fanduel,2026-06-11T17:33:12.358803
Josh Hart,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,4.5,-138.0,104.0,False,fanduel,2026-06-11T17:33:12.358805
OG Anunoby,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,-114.0,-114.0,False,fanduel,2026-06-11T17:33:12.358807
Stephon Castle,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,3.5,-1400.0,,True,fanduel,2026-06-11T17:33:12.358869
Stephon Castle,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,4.5,-470.0,300.0,True,fanduel,2026-06-11T17:33:12.358871
Stephon Castle,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,-210.0,158.0,True,fanduel,2026-06-11T17:33:12.358873
Stephon Castle,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,6.5,-108.0,-122.0,True,fanduel,2026-06-11T17:33:12.358875
Stephon Castle,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,7.5,180.0,-245.0,True,fanduel,2026-06-11T17:33:12.358877
Stephon Castle,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,8.5,310.0,-470.0,True,fanduel,2026-06-11T17:33:12.358879
Stephon Castle,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,9.5,480.0,-850.0,True,fanduel,2026-06-11T17:33:12.358880
Karl-Anthony Towns,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,-1000.0,,True,fanduel,2026-06-11T17:33:12.358882
Karl-Anthony Towns,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,2.5,-300.0,210.0,True,fanduel,2026-06-11T17:33:12.358884
Karl-Anthony Towns,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,3.5,-113.0,-114.0,True,fanduel,2026-06-11T17:33:12.358885
Karl-Anthony Towns,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,4.5,200.0,-280.0,True,fanduel,2026-06-11T17:33:12.358887
Karl-Anthony Towns,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,430.0,-700.0,True,fanduel,2026-06-11T17:33:12.358889
De'Aaron Fox,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,-168.0,126.0,True,fanduel,2026-06-11T17:33:12.358890
Jalen Brunson,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,-148.0,112.0,True,fanduel,2026-06-11T17:33:12.358898
Josh Hart,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,154.0,-210.0,True,fanduel,2026-06-11T17:33:12.358900
Victor Wembanyama,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,560.0,,True,fanduel,2026-06-11T17:33:12.358901
Dylan Harper,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,600.0,,True,fanduel,2026-06-11T17:33:12.358903
Mikal Bridges,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,870.0,,True,fanduel,2026-06-11T17:33:12.358905
Devin Vassell,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,5.5,1300.0,,True,fanduel,2026-06-11T17:33:12.358906
Victor Wembanyama,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,-850.0,,True,fanduel,2026-06-11T17:33:12.358908
Dylan Harper,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,-590.0,,True,fanduel,2026-06-11T17:33:12.358910
Mikal Bridges,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,-470.0,310.0,True,fanduel,2026-06-11T17:33:12.358914
Devin Vassell,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,-330.0,,True,fanduel,2026-06-11T17:33:12.358915
Jose Alvarado,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,-136.0,,True,fanduel,2026-06-11T17:33:12.358917
OG Anunoby,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,-113.0,,True,fanduel,2026-06-11T17:33:12.358918
Julian Champagnie,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,180.0,,True,fanduel,2026-06-11T17:33:12.358920
Landry Shamet,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,1.5,196.0,,True,fanduel,2026-06-11T17:33:12.358922
Josh Hart,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,2.5,-1000.0,,True,fanduel,2026-06-11T17:33:12.358923
Josh Hart,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,3.5,-310.0,220.0,True,fanduel,2026-06-11T17:33:12.358925
Josh Hart,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,4.5,-138.0,104.0,True,fanduel,2026-06-11T17:33:12.358927
Josh Hart,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,6.5,280.0,-420.0,True,fanduel,2026-06-11T17:33:12.358928
Josh Hart,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,7.5,540.0,-1000.0,True,fanduel,2026-06-11T17:33:12.358930
De'Aaron Fox,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,7.5,220.0,-310.0,True,fanduel,2026-06-11T17:33:12.358932
Jalen Brunson,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,7.5,250.0,-360.0,True,fanduel,2026-06-11T17:33:12.358933
Karl-Anthony Towns,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,7.5,1500.0,,True,fanduel,2026-06-11T17:33:12.358935
Victor Wembanyama,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,7.5,1800.0,,True,fanduel,2026-06-11T17:33:12.358936
Dylan Harper,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,7.5,1800.0,,True,fanduel,2026-06-11T17:33:12.358938
Stephon Castle,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,11.5,1400.0,,True,fanduel,2026-06-11T17:33:12.358940
De'Aaron Fox,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,11.5,1500.0,,True,fanduel,2026-06-11T17:33:12.358941
Jalen Brunson,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,11.5,2000.0,,True,fanduel,2026-06-11T17:33:12.358943
De'Aaron Fox,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,9.5,600.0,-1200.0,True,fanduel,2026-06-11T17:33:12.358945
Jalen Brunson,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,9.5,750.0,,True,fanduel,2026-06-11T17:33:12.358946
Josh Hart,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,9.5,1300.0,,True,fanduel,2026-06-11T17:33:12.358948
Mikal Bridges,,,6cc5c3b9cfcb1d94bed9f3ca972b3114,2026-06-14,00:40,assists,2.5,-148.0,112.0,True,fanduel,2026-06-11T17:33:12.358952
