player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Nikola Vucevic,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,3.5,-144,108.0,False,fanduel,2026-01-28T14:09:52.023234
T.J. McConnell,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,4.5,-114,-114.0,False,fanduel,2026-01-28T14:09:52.023247
Pascal Siakam,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,4.5,134,-180.0,False,fanduel,2026-01-28T14:09:52.023251
Josh Giddey,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,7.5,110,-146.0,False,fanduel,2026-01-28T14:09:52.023253
Coby White,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,4.5,-130,-102.0,False,fanduel,2026-01-28T14:09:52.023255
Andrew Nembhard,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,7.5,-154,116.0,False,fanduel,2026-01-28T14:09:52.023257
Andrew Nembhard,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,7.5,-148,,True,fanduel,2026-01-28T14:09:52.023289
Josh Giddey,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,7.5,112,,True,fanduel,2026-01-28T14:09:52.023292
T.J. McConnell,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,7.5,500,,True,fanduel,2026-01-28T14:09:52.023295
Coby White,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,7.5,600,,True,fanduel,2026-01-28T14:09:52.023297
Pascal Siakam,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,7.5,1060,,True,fanduel,2026-01-28T14:09:52.023298
Nikola Vucevic,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,7.5,1200,,True,fanduel,2026-01-28T14:09:52.023300
Ayo Dosunmu,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,7.5,1800,,True,fanduel,2026-01-28T14:09:52.023302
Coby White,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,1.5,-4500,,True,fanduel,2026-01-28T14:09:52.023304
T.J. McConnell,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,1.5,-2200,,True,fanduel,2026-01-28T14:09:52.023306
Pascal Siakam,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,1.5,-2200,,True,fanduel,2026-01-28T14:09:52.023307
Nikola Vucevic,,,a47d74012c56b704a36ae0021c8392c8,2026-01-29,00:10,assists,1.5,-1600,,True,fanduel,2026-01-28T14:09:52.023311
