player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
carter bryant,points,2.5,False,2026-06-04,,-105.0,-102.0,,-122.0,-130.0,-102.0,,-122.0,
carter bryant,points,2.5,True,2026-06-04,,-105.0,,,,,-105.0,,,
carter bryant,points,5.5,True,2026-06-04,,397.0,,,,,397.0,,,
carter bryant,points,7.5,True,2026-06-04,,830.0,,,,,830.0,,,
carter bryant,points,9.5,True,2026-06-04,,1700.0,,,,,1700.0,,,
carter bryant,points,11.5,True,2026-06-04,,2800.0,,,,,2800.0,,,
carter bryant,rebounds,1.5,False,2026-06-04,,,126.0,,,-168.0,126.0,,-168.0,
carter bryant,threes,0.5,False,2026-06-04,,143.0,146.0,,-190.0,-198.0,146.0,,-190.0,
carter bryant,threes,0.5,True,2026-06-04,,144.0,146.0,,,,146.0,,,
carter bryant,threes,1.5,True,2026-06-04,,680.0,600.0,,,,680.0,,,
carter bryant,threes,2.5,True,2026-06-04,,2200.0,1500.0,,,,2200.0,,,
de'aaron fox,assists,2.5,True,2026-06-04,,-2300.0,,,,,-2300.0,,,
de'aaron fox,assists,3.5,True,2026-06-04,,-670.0,-670.0,,,400.0,-670.0,,400.0,
de'aaron fox,assists,4.5,True,2026-06-04,-350.0,-283.0,-275.0,,,198.0,-275.0,,198.0,
de'aaron fox,assists,5.5,False,2026-06-04,,-138.0,-132.0,,105.0,100.0,-132.0,,105.0,
de'aaron fox,assists,5.5,True,2026-06-04,,-140.0,-132.0,,,100.0,-132.0,,100.0,
de'aaron fox,assists,6.5,False,2026-06-04,130.0,,,-175.0,,,130.0,,-175.0,
de'aaron fox,assists,6.5,True,2026-06-04,110.0,137.0,152.0,,,-205.0,152.0,,-205.0,
de'aaron fox,assists,7.5,True,2026-06-04,,253.0,280.0,,,-420.0,280.0,,-420.0,
de'aaron fox,assists,8.5,True,2026-06-04,,453.0,490.0,,,-900.0,490.0,,-900.0,
de'aaron fox,assists,9.5,True,2026-06-04,625.0,810.0,800.0,,,,810.0,,,
de'aaron fox,assists,10.5,True,2026-06-04,,1360.0,,,,,1360.0,,,
de'aaron fox,assists,11.5,True,2026-06-04,,2100.0,1700.0,,,,2100.0,,,
de'aaron fox,points,7.5,True,2026-06-04,,-1860.0,,,,,-1860.0,,,
de'aaron fox,points,9.5,True,2026-06-04,-700.0,-710.0,-670.0,,,400.0,-670.0,,400.0,
de'aaron fox,points,10.5,True,2026-06-04,,,-470.0,,,310.0,-470.0,,310.0,
de'aaron fox,points,11.5,True,2026-06-04,,-342.0,-330.0,,,230.0,-330.0,,230.0,
de'aaron fox,points,12.5,True,2026-06-04,,,-245.0,,,178.0,-245.0,,178.0,
de'aaron fox,points,13.5,True,2026-06-04,,,-182.0,,,136.0,-182.0,,136.0,
de'aaron fox,points,14.5,True,2026-06-04,-140.0,-141.0,-136.0,,,102.0,-136.0,,102.0,
de'aaron fox,points,15.5,False,2026-06-04,-105.0,-107.0,-104.0,-125.0,-119.0,-128.0,-104.0,,-119.0,
de'aaron fox,points,15.5,True,2026-06-04,,-107.0,-104.0,,,-128.0,-104.0,,-128.0,
de'aaron fox,points,16.5,True,2026-06-04,,,130.0,,,-174.0,130.0,,-174.0,
de'aaron fox,points,17.5,True,2026-06-04,,154.0,168.0,,,-230.0,168.0,,-230.0,
de'aaron fox,points,18.5,True,2026-06-04,,,220.0,,,-310.0,220.0,,-310.0,
de'aaron fox,points,19.5,True,2026-06-04,250.0,246.0,280.0,,,-420.0,280.0,,-420.0,
de'aaron fox,points,20.5,True,2026-06-04,,,360.0,,,-580.0,360.0,,-580.0,
de'aaron fox,points,21.5,True,2026-06-04,,,450.0,,,-800.0,450.0,,-800.0,
de'aaron fox,points,24.5,True,2026-06-04,750.0,790.0,900.0,,,,900.0,,,
de'aaron fox,points,29.5,True,2026-06-04,,2100.0,2500.0,,,,2500.0,,,
de'aaron fox,rebounds,1.5,True,2026-06-04,,,-1200.0,,,,-1200.0,,,
de'aaron fox,rebounds,2.5,True,2026-06-04,-350.0,-276.0,-300.0,,,210.0,-276.0,,210.0,
de'aaron fox,rebounds,3.5,False,2026-06-04,-140.0,-112.0,-114.0,105.0,-117.0,-114.0,-112.0,,105.0,
de'aaron fox,rebounds,3.5,True,2026-06-04,,-113.0,-114.0,,,-114.0,-113.0,,-114.0,
de'aaron fox,rebounds,4.5,True,2026-06-04,150.0,190.0,194.0,,,-270.0,194.0,,-270.0,
de'aaron fox,rebounds,5.5,True,2026-06-04,,390.0,390.0,,,-650.0,390.0,,-650.0,
de'aaron fox,rebounds,6.5,True,2026-06-04,575.0,780.0,,,,,780.0,,,
de'aaron fox,rebounds,7.5,True,2026-06-04,,1460.0,1400.0,,,,1460.0,,,
