player_name,team,opponent,game_id,game_date,game_time,prop_type,line,over_odds,under_odds,is_alt_line,sportsbook,scraped_at
Bobby Portis,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,2.5,-172,128.0,False,fanduel,2026-01-29T14:15:20.646838
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,6.5,-154,116.0,False,fanduel,2026-01-29T14:15:20.646848
Kyle Kuzma,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,-172,126.0,False,fanduel,2026-01-29T14:15:20.646852
Cole Anthony,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,-114,-114.0,False,fanduel,2026-01-29T14:15:20.646855
Khris Middleton,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,-108,-122.0,False,fanduel,2026-01-29T14:15:20.646857
Kyshawn George,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,122,-162.0,False,fanduel,2026-01-29T14:15:20.646860
Alex Sarr,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,2.5,-162,122.0,False,fanduel,2026-01-29T14:15:20.646862
Bilal Coulibaly,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,2.5,-102,-130.0,False,fanduel,2026-01-29T14:15:20.646868
Carlton Carrington,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,4.5,122,-162.0,False,fanduel,2026-01-29T14:15:20.646871
Tre Johnson,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,2.5,-162,122.0,False,fanduel,2026-01-29T14:15:20.646873
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,9.5,330,,True,fanduel,2026-01-29T14:15:20.646908
Kyshawn George,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,9.5,1200,,True,fanduel,2026-01-29T14:15:20.646910
Carlton Carrington,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,9.5,2000,,True,fanduel,2026-01-29T14:15:20.646912
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,13.5,2500,,True,fanduel,2026-01-29T14:15:20.646915
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,-2500,,True,fanduel,2026-01-29T14:15:20.646917
Kyshawn George,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,-400,,True,fanduel,2026-01-29T14:15:20.646919
Carlton Carrington,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,-180,,True,fanduel,2026-01-29T14:15:20.646921
Kyle Kuzma,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,-166,,True,fanduel,2026-01-29T14:15:20.646923
Cole Anthony,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,-113,,True,fanduel,2026-01-29T14:15:20.646925
Khris Middleton,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,-106,,True,fanduel,2026-01-29T14:15:20.646927
Bobby Portis,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,158,,True,fanduel,2026-01-29T14:15:20.646929
Tre Johnson,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,164,,True,fanduel,2026-01-29T14:15:20.646931
Alex Sarr,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,162,,True,fanduel,2026-01-29T14:15:20.646933
Bilal Coulibaly,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,250,,True,fanduel,2026-01-29T14:15:20.646935
A.J. Green,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,3.5,360,,True,fanduel,2026-01-29T14:15:20.646937
Carlton Carrington,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,1.5,-1800,,True,fanduel,2026-01-29T14:15:20.646939
Kyle Kuzma,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,1.5,-2000,,True,fanduel,2026-01-29T14:15:20.646941
Khris Middleton,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,1.5,-1000,,True,fanduel,2026-01-29T14:15:20.646943
Cole Anthony,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,1.5,-900,,True,fanduel,2026-01-29T14:15:20.646945
Alex Sarr,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,1.5,-520,,True,fanduel,2026-01-29T14:15:20.646948
Bobby Portis,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,1.5,-520,,True,fanduel,2026-01-29T14:15:20.646950
Tre Johnson,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,1.5,-500,,True,fanduel,2026-01-29T14:15:20.646952
Bilal Coulibaly,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,1.5,-330,,True,fanduel,2026-01-29T14:15:20.646954
A.J. Green,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,1.5,-225,,True,fanduel,2026-01-29T14:15:20.646970
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,7.5,124,,True,fanduel,2026-01-29T14:15:20.646972
Kyshawn George,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,7.5,450,,True,fanduel,2026-01-29T14:15:20.646974
Carlton Carrington,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,7.5,870,,True,fanduel,2026-01-29T14:15:20.646976
Kyle Kuzma,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,7.5,1000,,True,fanduel,2026-01-29T14:15:20.646978
Cole Anthony,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,7.5,1300,,True,fanduel,2026-01-29T14:15:20.646982
Khris Middleton,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,7.5,1400,,True,fanduel,2026-01-29T14:15:20.646984
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,11.5,1000,,True,fanduel,2026-01-29T14:15:20.646986
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,-310,,True,fanduel,2026-01-29T14:15:20.646988
Kyshawn George,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,126,,True,fanduel,2026-01-29T14:15:20.646990
Carlton Carrington,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,255,,True,fanduel,2026-01-29T14:15:20.646992
Kyle Kuzma,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,280,,True,fanduel,2026-01-29T14:15:20.646994
Cole Anthony,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,370,,True,fanduel,2026-01-29T14:15:20.646996
Khris Middleton,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,400,,True,fanduel,2026-01-29T14:15:20.646998
Bobby Portis,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,750,,True,fanduel,2026-01-29T14:15:20.647000
Tre Johnson,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,800,,True,fanduel,2026-01-29T14:15:20.647002
Alex Sarr,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,830,,True,fanduel,2026-01-29T14:15:20.647004
Bilal Coulibaly,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,assists,5.5,1100,,True,fanduel,2026-01-29T14:15:20.647006
Myles Turner,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,15.5,-110,-120.0,False,fanduel,2026-01-29T14:15:20.647027
Bobby Portis,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,18.5,102,-136.0,False,fanduel,2026-01-29T14:15:20.647029
A.J. Green,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,11.5,100,-132.0,False,fanduel,2026-01-29T14:15:20.647031
Alex Sarr,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,20.5,-122,-108.0,False,fanduel,2026-01-29T14:15:20.647033
Carlton Carrington,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,10.5,-128,-104.0,False,fanduel,2026-01-29T14:15:20.647035
Bilal Coulibaly,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,9.5,-114,-114.0,False,fanduel,2026-01-29T14:15:20.647037
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,22.5,102,-136.0,False,fanduel,2026-01-29T14:15:20.647039
Cole Anthony,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,10.5,-102,-130.0,False,fanduel,2026-01-29T14:15:20.647041
Kyshawn George,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,17.5,-118,-112.0,False,fanduel,2026-01-29T14:15:20.647045
Gary Trent Jr,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,8.5,-112,-118.0,False,fanduel,2026-01-29T14:15:20.647047
Kyle Kuzma,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,15.5,100,-132.0,False,fanduel,2026-01-29T14:15:20.647050
Tre Johnson,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,17.5,-108,-122.0,False,fanduel,2026-01-29T14:15:20.647052
Khris Middleton,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,11.5,100,-132.0,False,fanduel,2026-01-29T14:15:20.647054
Justin Champagnie,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,9.5,102,-136.0,False,fanduel,2026-01-29T14:15:20.647056
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,-720,,True,fanduel,2026-01-29T14:15:20.647098
Alex Sarr,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,-530,,True,fanduel,2026-01-29T14:15:20.647100
Bobby Portis,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,-265,,True,fanduel,2026-01-29T14:15:20.647103
Kyshawn George,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,-245,,True,fanduel,2026-01-29T14:15:20.647105
Tre Johnson,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,-225,,True,fanduel,2026-01-29T14:15:20.647107
Myles Turner,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,-138,,True,fanduel,2026-01-29T14:15:20.647109
Kyle Kuzma,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,-130,,True,fanduel,2026-01-29T14:15:20.647113
A.J. Green,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,230,,True,fanduel,2026-01-29T14:15:20.647115
Khris Middleton,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,230,,True,fanduel,2026-01-29T14:15:20.647117
Carlton Carrington,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,250,,True,fanduel,2026-01-29T14:15:20.647119
Cole Anthony,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,255,,True,fanduel,2026-01-29T14:15:20.647121
Justin Champagnie,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,360,,True,fanduel,2026-01-29T14:15:20.647123
Bilal Coulibaly,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,390,,True,fanduel,2026-01-29T14:15:20.647125
Gary Trent Jr,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,14.5,430,,True,fanduel,2026-01-29T14:15:20.647127
Ryan Rollins,,,4329ccf40a387789800b68750d2cd999,2026-01-30,00:10,points,9.5,-6000,,True,fanduel,2026-01-29T14:15:20.647129
