player_normalized,prop_type,line,is_alt_line,game_date,betmgm_over_odds,draftkings_over_odds,fanduel_over_odds,betmgm_under_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
a.j. green,assists,1.5,True,2026-02-01,,,-215.0,,,,-215.0,fanduel,,
a.j. green,assists,2.5,False,2026-02-01,105.0,,,-145.0,,,105.0,betmgm,-145.0,
a.j. green,assists,2.5,True,2026-02-01,,138.0,,,,,138.0,draftkings,,
a.j. green,assists,3.5,True,2026-02-01,,339.0,370.0,,,,370.0,fanduel,,
a.j. green,assists,4.5,True,2026-02-01,,790.0,,,,,790.0,draftkings,,
a.j. green,assists,5.5,True,2026-02-01,,1660.0,,,,,1660.0,draftkings,,
a.j. green,assists,6.5,True,2026-02-01,,2900.0,,,,,2900.0,draftkings,,
a.j. green,points,5.5,True,2026-02-01,,-380.0,,,,,-380.0,draftkings,,
a.j. green,points,7.5,True,2026-02-01,,-189.0,,,,,-189.0,draftkings,,
a.j. green,points,8.5,False,2026-02-01,-125.0,,,-105.0,,,-125.0,betmgm,-105.0,
a.j. green,points,9.5,False,2026-02-01,,105.0,-108.0,,-133.0,-122.0,105.0,draftkings,-122.0,
a.j. green,points,9.5,True,2026-02-01,125.0,106.0,-106.0,,,,125.0,betmgm,,
a.j. green,points,11.5,True,2026-02-01,,179.0,,,,,179.0,draftkings,,
a.j. green,points,14.5,True,2026-02-01,450.0,382.0,350.0,,,,450.0,betmgm,,
a.j. green,points,17.5,True,2026-02-01,,780.0,,,,,780.0,draftkings,,
a.j. green,points,19.5,True,2026-02-01,,1240.0,1100.0,,,,1240.0,draftkings,,
a.j. green,points,24.5,True,2026-02-01,,2800.0,,,,,2800.0,draftkings,,
a.j. green,rebounds,2.5,False,2026-02-01,105.0,106.0,,-140.0,-140.0,,106.0,draftkings,-140.0,
a.j. green,rebounds,2.5,True,2026-02-01,-105.0,106.0,,,,,106.0,draftkings,,
a.j. green,rebounds,3.5,True,2026-02-01,,260.0,260.0,,,,260.0,draftkings,,
a.j. green,rebounds,4.5,True,2026-02-01,550.0,562.0,,,,,562.0,draftkings,,
a.j. green,rebounds,5.5,True,2026-02-01,,1160.0,,,,,1160.0,draftkings,,
a.j. green,threes,0.5,True,2026-02-01,-2000.0,-1220.0,-2000.0,,,,-1220.0,draftkings,,
a.j. green,threes,1.5,True,2026-02-01,-300.0,-238.0,-295.0,,,,-238.0,draftkings,,
a.j. green,threes,2.5,False,2026-02-01,105.0,120.0,100.0,-145.0,-158.0,-132.0,120.0,draftkings,-132.0,
